temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
7.5,14.7,1.9,71,0.0,0.0,0,1990-01-01,Almora
7.0,13.6,2.5,72,0.0,0.0,1,1990-01-02,Almora
7.8,14.8,2.2,72,0.0,0.0,3,1990-01-03,Almora
8.1,14.6,1.8,67,0.0,0.0,3,1990-01-04,Almora
9.4,15.5,3.6,61,0.0,0.0,3,1990-01-05,Almora
9.0,15.5,2.7,61,0.0,0.0,3,1990-01-06,Almora
9.5,14.2,6.3,63,0.0,0.0,1,1990-01-07,Almora
9.5,16.0,3.3,69,0.0,0.0,0,1990-01-08,Almora
9.6,16.9,3.7,67,0.0,0.0,0,1990-01-09,Almora
9.9,17.8,4.2,67,0.0,0.0,0,1990-01-10,Almora
10.4,19.2,3.9,68,0.0,0.0,0,1990-01-11,Almora
11.3,19.2,5.4,70,0.0,0.0,0,1990-01-12,Almora
11.5,19.1,5.6,71,0.0,0.0,0,1990-01-13,Almora
11.3,18.0,5.6,68,0.0,0.0,0,1990-01-14,Almora
11.2,19.1,4.9,69,0.0,0.0,0,1990-01-15,Almora
11.7,19.6,6.0,62,0.0,0.0,1,1990-01-16,Almora
12.7,20.1,6.2,63,0.0,0.0,2,1990-01-17,Almora
13.8,20.9,7.3,62,0.0,0.0,0,1990-01-18,Almora
14.8,22.6,7.5,59,0.0,0.0,3,1990-01-19,Almora
14.6,23.4,7.7,67,0.0,0.0,3,1990-01-20,Almora
14.1,21.6,8.3,71,0.0,0.0,3,1990-01-21,Almora
14.0,20.8,8.8,69,0.0,0.0,0,1990-01-22,Almora
13.8,21.3,7.8,72,0.0,0.0,0,1990-01-23,Almora
14.5,23.4,7.5,69,0.0,0.0,0,1990-01-24,Almora
14.0,22.0,8.1,68,0.0,0.0,3,1990-01-25,Almora
14.0,20.7,8.0,61,0.2,0.2,51,1990-01-26,Almora
13.9,19.6,9.7,57,0.1,0.1,51,1990-01-27,Almora
9.8,12.4,7.1,78,9.6,9.6,61,1990-01-28,Almora
10.7,15.8,6.1,74,2.2,2.2,53,1990-01-29,Almora
11.8,18.5,5.7,64,0.0,0.0,3,1990-01-30,Almora
11.9,18.7,6.3,60,0.0,0.0,3,1990-01-31,Almora
10.9,16.0,5.9,55,0.0,0.0,0,1990-02-01,Almora
10.4,17.4,3.8,56,0.0,0.0,0,1990-02-02,Almora
11.3,18.8,4.5,60,0.0,0.0,3,1990-02-03,Almora
12.2,18.6,7.6,66,0.0,0.0,3,1990-02-04,Almora
11.5,18.1,6.6,66,0.0,0.0,3,1990-02-05,Almora
11.9,18.0,7.2,63,0.0,0.0,3,1990-02-06,Almora
11.8,16.6,7.3,67,0.1,0.1,51,1990-02-07,Almora
9.9,12.4,6.9,88,9.9,9.9,55,1990-02-08,Almora
11.0,16.4,5.5,76,2.3,2.3,61,1990-02-09,Almora
9.7,14.8,7.0,87,7.8,7.8,61,1990-02-10,Almora
10.7,15.8,5.7,79,0.9,0.9,51,1990-02-11,Almora
11.2,16.7,7.4,79,1.1,1.1,51,1990-02-12,Almora
9.6,12.1,6.9,93,15.7,15.7,61,1990-02-13,Almora
8.6,12.9,4.9,87,6.7,6.7,61,1990-02-14,Almora
8.5,13.6,4.2,82,2.8,2.8,55,1990-02-15,Almora
9.3,15.5,3.7,73,0.1,0.1,51,1990-02-16,Almora
10.1,15.6,5.2,72,0.0,0.0,3,1990-02-17,Almora
7.0,8.3,5.0,91,21.3,21.3,63,1990-02-18,Almora
7.1,11.7,3.7,89,13.2,13.2,55,1990-02-19,Almora
7.7,12.7,3.9,87,8.6,8.6,55,1990-02-20,Almora
8.3,13.7,2.6,77,4.9,4.9,61,1990-02-21,Almora
8.9,14.6,4.0,74,2.8,2.8,53,1990-02-22,Almora
7.9,12.7,4.6,84,7.9,7.9,61,1990-02-23,Almora
7.0,9.9,4.7,86,7.9,7.9,61,1990-02-24,Almora
7.7,11.8,4.9,86,5.1,5.1,55,1990-02-25,Almora
8.0,11.9,4.5,86,7.0,7.0,61,1990-02-26,Almora
6.8,7.7,6.3,90,12.1,12.1,61,1990-02-27,Almora
7.0,8.5,5.9,98,47.8,47.8,63,1990-02-28,Almora
8.4,12.1,5.5,87,7.3,7.3,55,1990-03-01,Almora
8.2,13.2,2.7,76,0.7,0.7,51,1990-03-02,Almora
8.6,14.2,2.9,74,2.2,2.2,53,1990-03-03,Almora
9.2,15.3,3.0,74,0.4,0.4,51,1990-03-04,Almora
9.1,14.9,4.9,80,3.2,3.2,61,1990-03-05,Almora
9.8,16.0,3.2,72,0.9,0.9,53,1990-03-06,Almora
11.8,18.3,5.2,72,0.0,0.0,2,1990-03-07,Almora
12.5,17.6,7.6,76,0.0,0.0,3,1990-03-08,Almora
11.9,15.8,8.9,77,3.1,3.1,53,1990-03-09,Almora
11.0,16.8,6.9,81,7.1,7.1,63,1990-03-10,Almora
8.7,10.7,5.6,86,5.7,5.7,53,1990-03-11,Almora
9.9,15.4,3.8,77,3.7,3.7,55,1990-03-12,Almora
12.4,18.9,5.8,71,0.0,0.0,2,1990-03-13,Almora
12.7,17.0,8.7,78,0.0,0.0,3,1990-03-14,Almora
13.5,17.7,10.7,81,0.0,0.0,3,1990-03-15,Almora
