temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
3.8,9.7,-1.0,68,0.0,0.0,2,1995-01-01,Nainital
4.0,10.7,-1.5,64,0.0,0.0,3,1995-01-02,Nainital
4.4,10.7,-1.0,58,0.0,0.0,2,1995-01-03,Nainital
4.1,10.1,0.3,65,3.8,3.8,53,1995-01-04,Nainital
4.8,10.8,-0.6,72,0.1,0.1,51,1995-01-05,Nainital
5.0,11.5,-0.3,63,0.0,0.0,1,1995-01-06,Nainital
5.4,12.5,-0.6,57,0.0,0.0,3,1995-01-07,Nainital
4.5,8.4,2.5,70,21.5,21.2,71,1995-01-08,Nainital
2.5,5.2,0.2,95,27.6,24.0,73,1995-01-09,Nainital
3.3,8.7,-1.6,81,0.6,0.6,51,1995-01-10,Nainital
3.5,9.0,-1.3,75,0.0,0.0,3,1995-01-11,Nainital
2.9,8.0,-1.2,83,0.9,0.9,53,1995-01-12,Nainital
2.0,7.8,-2.5,83,0.2,0.2,51,1995-01-13,Nainital
3.3,8.7,-2.3,75,0.1,0.1,51,1995-01-14,Nainital
3.1,6.0,1.0,87,8.2,8.2,53,1995-01-15,Nainital
3.2,8.2,-0.6,80,6.4,6.4,55,1995-01-16,Nainital
2.8,9.2,-2.9,81,2.1,2.1,53,1995-01-17,Nainital
4.3,10.8,-2.5,69,0.0,0.0,3,1995-01-18,Nainital
4.1,9.3,0.5,79,4.2,4.2,53,1995-01-19,Nainital
3.8,9.4,-1.5,77,0.0,0.0,2,1995-01-20,Nainital
3.4,8.7,-0.9,76,0.0,0.0,0,1995-01-21,Nainital
3.0,9.2,-2.5,74,0.0,0.0,1,1995-01-22,Nainital
3.7,9.9,-1.8,74,0.0,0.0,1,1995-01-23,Nainital
4.4,10.3,-0.8,74,0.0,0.0,0,1995-01-24,Nainital
4.4,10.8,-1.0,67,0.0,0.0,0,1995-01-25,Nainital
5.1,12.8,-1.5,66,0.0,0.0,0,1995-01-26,Nainital
5.6,12.3,-0.2,68,0.0,0.0,0,1995-01-27,Nainital
6.7,13.3,1.0,72,0.0,0.0,0,1995-01-28,Nainital
6.9,13.5,1.5,73,0.0,0.0,0,1995-01-29,Nainital
6.7,13.3,0.9,71,0.0,0.0,0,1995-01-30,Nainital
6.8,13.5,1.0,72,0.0,0.0,2,1995-01-31,Nainital
