temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.9,15.9,7.6,76,3.3,3.3,53,2005-01-01,Almora
9.8,15.7,5.4,83,1.2,1.2,53,2005-01-02,Almora
8.0,13.7,3.9,83,3.1,3.1,55,2005-01-03,Almora
8.1,15.3,1.8,75,0.0,0.0,3,2005-01-04,Almora
9.9,16.5,5.8,67,0.0,0.0,3,2005-01-05,Almora
9.4,15.6,4.8,66,0.0,0.0,0,2005-01-06,Almora
9.1,15.9,3.6,69,0.0,0.0,0,2005-01-07,Almora
9.1,15.8,3.5,72,0.0,0.0,1,2005-01-08,Almora
8.6,13.7,4.9,76,0.2,0.2,51,2005-01-09,Almora
7.2,12.4,2.8,74,0.5,0.5,51,2005-01-10,Almora
7.1,12.0,2.4,65,0.0,0.0,2,2005-01-11,Almora
8.5,15.1,3.0,66,0.0,0.0,0,2005-01-12,Almora
9.8,17.7,3.7,67,0.0,0.0,0,2005-01-13,Almora
10.1,17.1,4.2,69,0.0,0.0,1,2005-01-14,Almora
9.8,16.2,5.0,61,0.0,0.0,3,2005-01-15,Almora
9.5,14.7,6.0,51,0.8,0.8,51,2005-01-16,Almora
6.1,9.6,3.5,87,13.0,13.0,61,2005-01-17,Almora
5.4,8.9,2.8,89,4.8,4.8,53,2005-01-18,Almora
5.7,11.1,0.3,74,1.0,1.0,53,2005-01-19,Almora
6.5,12.7,0.7,67,0.0,0.0,3,2005-01-20,Almora
6.4,11.7,2.3,74,3.6,3.6,53,2005-01-21,Almora
5.4,7.9,3.3,93,14.3,14.3,61,2005-01-22,Almora
5.2,8.3,2.5,90,11.9,11.1,73,2005-01-23,Almora
6.7,10.6,2.8,81,0.0,0.0,3,2005-01-24,Almora
8.1,13.2,4.1,74,0.0,0.0,3,2005-01-25,Almora
7.9,14.0,2.8,79,1.3,1.3,53,2005-01-26,Almora
7.9,13.5,3.7,75,0.2,0.2,51,2005-01-27,Almora
6.7,10.2,4.4,83,9.8,9.8,61,2005-01-28,Almora
5.9,11.8,1.3,85,2.5,2.5,55,2005-01-29,Almora
6.5,12.1,2.2,80,1.5,1.5,53,2005-01-30,Almora
6.2,11.7,2.8,86,10.9,10.9,61,2005-01-31,Almora
6.7,12.0,0.1,80,1.5,1.5,53,2005-02-01,Almora
7.6,14.5,1.1,77,0.0,0.0,3,2005-02-02,Almora
7.9,13.7,2.7,77,0.3,0.3,51,2005-02-03,Almora
7.2,11.8,3.3,79,2.0,2.0,61,2005-02-04,Almora
7.3,12.9,1.8,71,1.4,1.4,53,2005-02-05,Almora
6.7,10.7,3.2,74,13.2,13.2,61,2005-02-06,Almora
6.3,8.7,4.2,93,15.6,15.6,55,2005-02-07,Almora
7.8,11.4,5.3,89,16.9,16.9,63,2005-02-08,Almora
9.6,14.3,5.6,72,0.3,0.3,51,2005-02-09,Almora
9.8,15.1,4.9,71,0.6,0.6,51,2005-02-10,Almora
10.4,15.1,6.8,78,6.6,6.6,63,2005-02-11,Almora
10.2,16.1,5.4,77,2.4,2.4,53,2005-02-12,Almora
10.6,16.7,5.0,72,0.0,0.0,3,2005-02-13,Almora
11.0,15.9,6.0,64,0.0,0.0,3,2005-02-14,Almora
8.4,11.7,6.3,84,14.1,14.1,61,2005-02-15,Almora
8.8,13.2,4.8,77,4.5,4.5,61,2005-02-16,Almora
8.1,15.2,3.3,78,7.3,7.3,61,2005-02-17,Almora
8.1,13.7,2.9,81,1.6,1.6,51,2005-02-18,Almora
9.3,15.1,4.2,74,2.9,2.9,53,2005-02-19,Almora
9.5,15.1,4.7,71,1.5,1.5,51,2005-02-20,Almora
10.0,16.6,5.0,62,0.0,0.0,3,2005-02-21,Almora
6.7,10.5,2.7,85,15.0,15.0,61,2005-02-22,Almora
8.6,16.8,0.7,72,0.0,0.0,3,2005-02-23,Almora
10.1,16.5,5.2,69,0.8,0.8,51,2005-02-24,Almora
11.2,17.5,4.6,69,0.0,0.0,2,2005-02-25,Almora
11.8,18.4,4.8,70,0.0,0.0,3,2005-02-26,Almora
12.4,18.3,8.1,68,0.0,0.0,3,2005-02-27,Almora
12.4,18.9,6.1,67,0.9,0.9,51,2005-02-28,Almora
12.2,18.9,7.3,71,1.7,1.7,53,2005-03-01,Almora
13.0,19.6,5.6,71,0.0,0.0,3,2005-03-02,Almora
15.5,21.9,9.4,60,0.0,0.0,3,2005-03-03,Almora
13.7,20.4,8.4,68,1.3,1.3,51,2005-03-04,Almora
