temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
9.3,11.8,6.6,82,8.5,8.0,71,1993-01-01,Chamoli
8.3,13.4,2.8,74,0.4,0.4,51,1993-01-02,Chamoli
7.6,11.4,3.9,70,1.0,0.6,71,1993-01-03,Chamoli
8.4,12.7,4.5,65,0.5,0.1,71,1993-01-04,Chamoli
9.2,13.1,4.7,58,0.0,0.0,3,1993-01-05,Chamoli
5.7,8.6,4.6,90,25.3,18.7,73,1993-01-06,Chamoli
3.4,4.8,2.2,85,20.7,13.9,73,1993-01-07,Chamoli
2.4,5.4,-0.5,72,9.7,2.8,75,1993-01-08,Chamoli
1.7,8.4,-5.5,58,0.0,0.0,3,1993-01-09,Chamoli
3.1,12.1,-8.5,58,1.6,1.0,71,1993-01-10,Chamoli
6.2,9.2,3.3,77,2.9,0.3,71,1993-01-11,Chamoli
5.1,7.5,1.3,81,3.3,0.2,71,1993-01-12,Chamoli
5.6,8.4,3.3,67,0.4,0.1,71,1993-01-13,Chamoli
5.6,8.7,1.9,56,0.0,0.0,71,1993-01-14,Chamoli
6.5,12.4,1.3,51,0.8,0.6,71,1993-01-15,Chamoli
6.5,10.1,3.2,79,10.8,10.8,61,1993-01-16,Chamoli
7.2,10.5,3.7,70,4.6,4.3,71,1993-01-17,Chamoli
7.3,11.0,3.7,58,1.4,1.4,53,1993-01-18,Chamoli
6.1,11.9,1.3,50,0.0,0.0,0,1993-01-19,Chamoli
5.0,9.1,1.8,59,1.8,0.8,71,1993-01-20,Chamoli
5.8,9.4,3.3,71,0.4,0.0,71,1993-01-21,Chamoli
5.8,8.2,2.9,62,0.1,0.0,71,1993-01-22,Chamoli
8.2,12.1,5.2,50,0.0,0.0,1,1993-01-23,Chamoli
7.7,12.3,3.7,51,0.0,0.0,0,1993-01-24,Chamoli
7.7,11.9,4.0,55,0.0,0.0,0,1993-01-25,Chamoli
9.0,14.1,5.2,43,0.0,0.0,0,1993-01-26,Chamoli
9.2,15.0,3.2,45,0.0,0.0,0,1993-01-27,Chamoli
9.5,15.2,3.7,46,2.6,2.6,53,1993-01-28,Chamoli
