temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
9.2,15.2,4.3,47,0.0,0.0,3,2008-01-01,Chamoli
8.4,14.2,3.4,43,0.0,0.0,3,2008-01-02,Chamoli
7.7,14.1,2.5,40,0.0,0.0,2,2008-01-03,Chamoli
7.9,14.0,2.8,42,0.0,0.0,3,2008-01-04,Chamoli
8.1,13.9,2.4,47,0.3,0.3,71,2008-01-05,Chamoli
6.9,8.7,1.1,78,10.9,9.5,71,2008-01-06,Chamoli
6.6,15.6,-0.2,54,0.0,0.0,3,2008-01-07,Chamoli
7.6,12.7,2.0,66,0.0,0.0,3,2008-01-08,Chamoli
9.5,10.5,8.3,78,11.1,11.0,71,2008-01-09,Chamoli
8.0,9.9,5.3,80,4.9,4.4,71,2008-01-10,Chamoli
7.0,11.0,3.0,55,1.8,1.3,71,2008-01-11,Chamoli
7.4,13.7,2.2,44,0.0,0.0,3,2008-01-12,Chamoli
8.1,14.6,2.9,60,0.0,0.0,3,2008-01-13,Chamoli
8.2,15.4,1.2,51,0.0,0.0,3,2008-01-14,Chamoli
8.7,16.7,1.7,54,0.0,0.0,3,2008-01-15,Chamoli
9.5,15.9,3.8,73,1.9,1.9,53,2008-01-16,Chamoli
9.6,11.8,7.2,84,8.9,7.8,71,2008-01-17,Chamoli
6.1,7.4,4.4,90,50.4,42.1,73,2008-01-18,Chamoli
4.4,9.3,-1.1,71,3.6,3.1,71,2008-01-19,Chamoli
3.8,8.7,0.7,69,4.1,2.7,73,2008-01-20,Chamoli
3.9,8.5,-0.7,40,0.0,0.0,3,2008-01-21,Chamoli
3.7,8.3,-1.0,44,0.0,0.0,3,2008-01-22,Chamoli
2.9,6.1,0.2,58,2.8,1.3,73,2008-01-23,Chamoli
2.0,5.7,-1.2,46,0.0,0.0,3,2008-01-24,Chamoli
2.3,5.4,0.3,60,3.1,0.8,73,2008-01-25,Chamoli
2.0,5.7,-1.0,63,0.5,0.3,71,2008-01-26,Chamoli
2.8,7.1,-2.5,50,0.0,0.0,71,2008-01-27,Chamoli
4.9,7.7,1.8,62,1.3,0.4,71,2008-01-28,Chamoli
3.8,6.4,1.7,79,9.8,3.1,73,2008-01-29,Chamoli
1.3,4.1,-1.7,80,5.3,0.7,73,2008-01-30,Chamoli
1.5,4.0,-1.8,79,5.4,0.3,73,2008-01-31,Chamoli
3.6,8.7,-3.8,63,1.4,0.0,73,2008-02-01,Chamoli
4.4,9.5,-2.4,61,0.2,0.2,71,2008-02-02,Chamoli
4.6,5.5,3.2,82,16.1,10.6,73,2008-02-03,Chamoli
5.3,9.4,-0.8,64,1.2,0.4,73,2008-02-04,Chamoli
4.6,9.9,-2.0,58,1.0,1.0,53,2008-02-05,Chamoli
6.8,9.8,4.2,62,1.0,1.0,53,2008-02-06,Chamoli
6.1,7.4,5.0,79,13.8,11.7,73,2008-02-07,Chamoli
5.5,8.6,3.9,72,11.0,8.6,73,2008-02-08,Chamoli
6.1,9.8,3.4,69,3.4,2.8,73,2008-02-09,Chamoli
5.3,9.9,-0.2,60,0.3,0.3,51,2008-02-10,Chamoli
5.6,9.7,-0.3,59,0.0,0.0,1,2008-02-11,Chamoli
5.6,8.5,2.5,56,0.4,0.0,71,2008-02-12,Chamoli
7.9,13.8,4.0,49,0.0,0.0,1,2008-02-13,Chamoli
7.8,14.2,-0.2,52,0.3,0.3,51,2008-02-14,Chamoli
8.4,13.1,3.3,56,0.3,0.3,51,2008-02-15,Chamoli
12.6,17.1,8.7,40,0.0,0.0,3,2008-02-16,Chamoli
10.7,15.9,7.3,52,1.2,1.1,71,2008-02-17,Chamoli
