temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
9.1,13.2,6.4,55,1.1,1.1,53,2018-01-01,Pithoragarh
8.7,12.8,4.9,51,0.0,0.0,0,2018-01-02,Pithoragarh
9.4,13.8,5.0,37,0.0,0.0,0,2018-01-03,Pithoragarh
8.7,14.6,4.5,50,0.0,0.0,0,2018-01-04,Pithoragarh
7.6,13.3,3.9,55,0.0,0.0,0,2018-01-05,Pithoragarh
7.5,12.6,2.6,55,0.0,0.0,0,2018-01-06,Pithoragarh
8.0,13.5,4.1,47,0.0,0.0,0,2018-01-07,Pithoragarh
9.8,15.9,5.3,43,0.0,0.0,0,2018-01-08,Pithoragarh
11.0,17.4,4.8,39,0.0,0.0,0,2018-01-09,Pithoragarh
12.8,19.0,6.8,33,0.0,0.0,0,2018-01-10,Pithoragarh
13.9,20.5,9.0,32,0.0,0.0,2,2018-01-11,Pithoragarh
12.3,17.6,7.3,46,0.0,0.0,3,2018-01-12,Pithoragarh
10.2,16.2,6.5,58,0.0,0.0,3,2018-01-13,Pithoragarh
10.3,17.8,6.0,64,0.0,0.0,0,2018-01-14,Pithoragarh
11.3,17.3,5.2,59,0.0,0.0,3,2018-01-15,Pithoragarh
11.7,19.0,7.6,54,0.0,0.0,2,2018-01-16,Pithoragarh
9.9,16.7,2.5,65,0.0,0.0,0,2018-01-17,Pithoragarh
13.2,19.1,6.9,43,0.0,0.0,0,2018-01-18,Pithoragarh
14.3,20.6,9.0,33,0.0,0.0,0,2018-01-19,Pithoragarh
13.2,20.1,8.8,39,0.0,0.0,0,2018-01-20,Pithoragarh
11.7,18.0,7.8,59,0.0,0.0,1,2018-01-21,Pithoragarh
11.1,18.1,5.8,65,0.0,0.0,1,2018-01-22,Pithoragarh
10.9,15.6,6.6,69,5.9,5.9,61,2018-01-23,Pithoragarh
7.5,12.2,3.5,69,3.1,3.1,61,2018-01-24,Pithoragarh
8.3,14.7,3.6,70,0.0,0.0,3,2018-01-25,Pithoragarh
8.3,13.5,5.6,75,0.0,0.0,3,2018-01-26,Pithoragarh
8.7,14.4,5.0,57,0.0,0.0,0,2018-01-27,Pithoragarh
10.0,15.5,2.5,44,0.0,0.0,0,2018-01-28,Pithoragarh
12.1,17.4,5.5,34,0.0,0.0,1,2018-01-29,Pithoragarh
13.4,18.8,6.6,34,0.0,0.0,3,2018-01-30,Pithoragarh
13.6,20.3,8.9,47,0.0,0.0,3,2018-01-31,Pithoragarh
14.2,19.8,9.5,45,0.0,0.0,3,2018-02-01,Pithoragarh
