temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.0,16.3,3.5,82,0.0,0.0,2,2004-01-01,Dehradun
10.0,16.5,3.0,77,0.0,0.0,0,2004-01-02,Dehradun
9.0,15.8,2.6,80,0.0,0.0,1,2004-01-03,Dehradun
8.6,15.0,1.9,78,0.0,0.0,3,2004-01-04,Dehradun
8.9,14.7,3.7,79,0.0,0.0,3,2004-01-05,Dehradun
10.1,17.5,3.0,74,0.0,0.0,2,2004-01-06,Dehradun
10.7,18.4,4.4,65,0.0,0.0,3,2004-01-07,Dehradun
10.1,17.3,2.9,72,0.0,0.0,3,2004-01-08,Dehradun
9.9,16.9,3.4,77,0.0,0.0,3,2004-01-09,Dehradun
10.5,16.9,3.7,82,0.0,0.0,3,2004-01-10,Dehradun
11.8,18.1,6.2,83,0.0,0.0,2,2004-01-11,Dehradun
12.8,18.3,8.9,84,0.0,0.0,3,2004-01-12,Dehradun
12.9,18.2,7.1,83,0.0,0.0,2,2004-01-13,Dehradun
12.1,17.1,7.4,84,0.0,0.0,3,2004-01-14,Dehradun
12.2,17.7,7.9,84,0.0,0.0,3,2004-01-15,Dehradun
12.7,17.8,8.9,86,0.0,0.0,3,2004-01-16,Dehradun
13.4,18.7,8.0,81,4.3,4.3,61,2004-01-17,Dehradun
12.9,18.2,8.2,79,6.1,6.1,61,2004-01-18,Dehradun
11.1,17.5,5.4,78,0.0,0.0,3,2004-01-19,Dehradun
11.5,17.0,4.7,82,0.0,0.0,3,2004-01-20,Dehradun
12.4,15.2,10.6,87,11.9,11.9,61,2004-01-21,Dehradun
12.8,18.8,7.6,84,9.9,9.9,61,2004-01-22,Dehradun
11.1,13.1,7.7,91,46.2,46.2,63,2004-01-23,Dehradun
10.0,15.0,4.7,80,0.6,0.6,51,2004-01-24,Dehradun
8.7,14.2,2.1,77,0.0,0.0,3,2004-01-25,Dehradun
9.4,14.4,4.6,82,0.6,0.6,51,2004-01-26,Dehradun
9.2,16.4,1.9,74,0.0,0.0,0,2004-01-27,Dehradun
9.2,16.0,2.1,79,0.0,0.0,3,2004-01-28,Dehradun
9.7,15.9,2.8,81,0.4,0.4,51,2004-01-29,Dehradun
9.0,14.7,4.5,87,10.9,10.9,61,2004-01-30,Dehradun
9.6,13.8,6.1,87,6.5,6.5,55,2004-01-31,Dehradun
9.2,14.7,3.3,82,0.7,0.7,51,2004-02-01,Dehradun
9.9,16.5,2.4,76,0.0,0.0,0,2004-02-02,Dehradun
8.4,15.5,0.9,77,0.0,0.0,1,2004-02-03,Dehradun
8.6,15.4,0.9,78,0.0,0.0,0,2004-02-04,Dehradun
9.4,15.7,2.1,77,0.0,0.0,0,2004-02-05,Dehradun
9.1,15.4,1.1,76,0.0,0.0,2,2004-02-06,Dehradun
9.6,16.5,1.3,80,0.0,0.0,1,2004-02-07,Dehradun
9.9,16.7,3.0,82,0.0,0.0,1,2004-02-08,Dehradun
12.5,19.2,6.2,83,3.2,3.2,53,2004-02-09,Dehradun
14.0,20.7,7.3,76,0.5,0.5,51,2004-02-10,Dehradun
13.5,20.9,6.3,71,0.0,0.0,0,2004-02-11,Dehradun
13.2,20.2,6.3,75,0.0,0.0,0,2004-02-12,Dehradun
13.5,20.3,7.0,79,0.0,0.0,2,2004-02-13,Dehradun
13.8,20.0,6.7,77,0.0,0.0,0,2004-02-14,Dehradun
13.0,20.0,5.7,79,0.0,0.0,2,2004-02-15,Dehradun
14.1,21.1,6.6,78,0.0,0.0,2,2004-02-16,Dehradun
14.4,20.7,7.8,81,0.0,0.0,3,2004-02-17,Dehradun
14.8,20.7,10.9,74,2.4,2.4,53,2004-02-18,Dehradun
15.4,21.9,9.8,68,1.6,1.6,53,2004-02-19,Dehradun
14.1,21.7,6.0,68,0.0,0.0,0,2004-02-20,Dehradun
14.7,22.5,6.2,66,0.0,0.0,3,2004-02-21,Dehradun
15.2,23.4,6.9,64,0.0,0.0,0,2004-02-22,Dehradun
14.4,22.0,5.6,69,0.0,0.0,0,2004-02-23,Dehradun
15.0,22.8,6.8,76,0.0,0.0,0,2004-02-24,Dehradun
15.5,23.1,7.8,77,0.0,0.0,3,2004-02-25,Dehradun
16.8,23.9,9.8,78,0.0,0.0,3,2004-02-26,Dehradun
17.9,25.6,10.5,66,0.6,0.6,53,2004-02-27,Dehradun
19.1,26.7,12.1,49,0.0,0.0,1,2004-02-28,Dehradun
17.3,24.9,8.3,53,0.0,0.0,0,2004-02-29,Dehradun
16.3,24.5,7.4,51,0.0,0.0,0,2004-03-01,Dehradun
15.7,24.0,6.6,57,0.0,0.0,0,2004-03-02,Dehradun
16.5,24.3,7.5,57,0.0,0.0,0,2004-03-03,Dehradun
17.0,25.2,7.4,56,0.0,0.0,0,2004-03-04,Dehradun
17.4,25.8,7.2,53,0.0,0.0,0,2004-03-05,Dehradun
16.7,24.7,7.9,53,0.0,0.0,3,2004-03-06,Dehradun
18.1,28.8,8.4,49,0.0,0.0,0,2004-03-07,Dehradun
18.6,25.5,11.2,57,0.0,0.0,3,2004-03-08,Dehradun
18.7,25.3,11.7,66,0.0,0.0,2,2004-03-09,Dehradun
19.6,27.3,12.2,62,0.0,0.0,1,2004-03-10,Dehradun
19.4,26.9,10.8,57,0.0,0.0,0,2004-03-11,Dehradun
19.3,26.6,11.1,60,0.0,0.0,0,2004-03-12,Dehradun
19.9,27.7,10.9,57,0.0,0.0,2,2004-03-13,Dehradun
20.9,28.4,11.7,55,0.0,0.0,3,2004-03-14,Dehradun
20.6,28.4,11.7,58,0.0,0.0,0,2004-03-15,Dehradun
22.0,31.6,12.1,53,0.0,0.0,0,2004-03-16,Dehradun
22.5,30.9,12.5,48,0.0,0.0,0,2004-03-17,Dehradun
22.6,30.5,13.4,54,0.0,0.0,0,2004-03-18,Dehradun
