temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.3,20.9,1.8,62,0.0,0.0,3,2019-01-01,Bageshwar
9.3,15.9,3.8,75,3.2,3.2,61,2019-01-02,Bageshwar
7.5,16.4,0.4,73,0.0,0.0,1,2019-01-03,Bageshwar
9.7,17.8,0.7,54,0.0,0.0,3,2019-01-04,Bageshwar
11.3,17.4,7.2,56,0.0,0.0,3,2019-01-05,Bageshwar
8.0,14.1,4.0,80,6.4,6.4,53,2019-01-06,Bageshwar
8.9,15.1,3.9,73,0.4,0.4,51,2019-01-07,Bageshwar
8.6,16.7,0.1,66,0.0,0.0,3,2019-01-08,Bageshwar
9.5,17.6,2.3,71,0.0,0.0,3,2019-01-09,Bageshwar
9.2,17.8,1.2,66,0.0,0.0,3,2019-01-10,Bageshwar
9.5,16.0,4.8,72,0.0,0.0,3,2019-01-11,Bageshwar
9.0,17.7,1.0,69,1.1,1.1,55,2019-01-12,Bageshwar
9.7,15.1,3.7,66,1.4,1.4,53,2019-01-13,Bageshwar
8.0,17.2,-0.2,63,0.0,0.0,0,2019-01-14,Bageshwar
8.9,19.7,-0.8,58,0.0,0.0,3,2019-01-15,Bageshwar
10.7,19.1,2.5,57,0.0,0.0,3,2019-01-16,Bageshwar
11.2,18.8,5.0,70,0.0,0.0,3,2019-01-17,Bageshwar
9.5,18.9,1.4,75,0.0,0.0,3,2019-01-18,Bageshwar
11.5,20.8,4.1,71,0.0,0.0,3,2019-01-19,Bageshwar
12.1,21.9,3.4,70,0.0,0.0,3,2019-01-20,Bageshwar
12.1,20.4,7.0,73,16.4,16.4,63,2019-01-21,Bageshwar
8.7,10.9,6.2,87,38.1,38.1,63,2019-01-22,Bageshwar
8.5,12.0,4.6,83,13.8,13.8,61,2019-01-23,Bageshwar
7.4,15.9,0.2,78,0.0,0.0,3,2019-01-24,Bageshwar
6.8,10.1,2.3,81,8.4,8.3,71,2019-01-25,Bageshwar
6.9,14.9,0.3,78,0.0,0.0,3,2019-01-26,Bageshwar
7.0,13.8,2.0,82,4.3,4.3,61,2019-01-27,Bageshwar
6.4,14.4,0.5,78,0.0,0.0,3,2019-01-28,Bageshwar
6.9,15.5,0.2,64,0.0,0.0,3,2019-01-29,Bageshwar
8.5,17.4,-0.2,64,0.0,0.0,3,2019-01-30,Bageshwar
10.0,15.0,6.1,78,2.2,2.2,53,2019-01-31,Bageshwar
9.7,15.2,4.6,71,8.1,8.1,61,2019-02-01,Bageshwar
9.2,18.3,0.9,67,0.0,0.0,1,2019-02-02,Bageshwar
9.5,19.8,0.6,65,0.0,0.0,0,2019-02-03,Bageshwar
10.4,21.5,1.6,64,0.0,0.0,3,2019-02-04,Bageshwar
11.0,19.8,4.4,64,0.0,0.0,3,2019-02-05,Bageshwar
10.1,17.6,3.3,70,0.6,0.6,51,2019-02-06,Bageshwar
10.0,14.2,6.9,80,21.7,21.7,63,2019-02-07,Bageshwar
9.2,13.9,4.1,85,10.0,10.0,63,2019-02-08,Bageshwar
8.1,17.1,1.3,80,0.3,0.3,51,2019-02-09,Bageshwar
10.3,18.6,2.9,76,0.0,0.0,3,2019-02-10,Bageshwar
12.8,20.0,7.4,69,0.0,0.0,3,2019-02-11,Bageshwar
12.1,21.1,4.7,74,0.0,0.0,3,2019-02-12,Bageshwar
14.0,23.3,6.6,71,0.2,0.2,51,2019-02-13,Bageshwar
11.9,16.3,8.6,82,7.8,7.8,55,2019-02-14,Bageshwar
11.0,16.9,6.6,83,8.3,8.3,61,2019-02-15,Bageshwar
10.1,16.0,6.1,84,3.6,3.6,61,2019-02-16,Bageshwar
10.4,19.5,2.9,76,0.0,0.0,3,2019-02-17,Bageshwar
11.5,18.3,6.3,79,9.8,9.8,61,2019-02-18,Bageshwar
11.5,16.7,7.1,76,6.4,6.4,61,2019-02-19,Bageshwar
11.2,17.3,3.9,70,0.8,0.8,53,2019-02-20,Bageshwar
12.8,15.4,10.4,82,25.2,25.2,61,2019-02-21,Bageshwar
12.7,17.8,8.2,78,10.1,10.1,61,2019-02-22,Bageshwar
12.2,22.0,3.7,71,0.0,0.0,3,2019-02-23,Bageshwar
12.1,20.6,7.0,73,3.5,3.5,61,2019-02-24,Bageshwar
9.0,16.1,4.1,73,3.4,3.4,61,2019-02-25,Bageshwar
9.4,15.8,3.3,73,3.3,3.3,55,2019-02-26,Bageshwar
7.9,12.1,4.4,84,13.9,13.2,73,2019-02-27,Bageshwar
8.5,15.1,3.3,77,0.5,0.5,51,2019-02-28,Bageshwar
9.4,19.3,-0.1,71,0.0,0.0,3,2019-03-01,Bageshwar
10.9,17.2,4.8,73,1.6,1.6,53,2019-03-02,Bageshwar
12.2,18.3,7.7,80,5.3,5.3,61,2019-03-03,Bageshwar
11.4,19.4,4.0,72,0.9,0.9,51,2019-03-04,Bageshwar
11.0,18.2,3.9,73,1.0,1.0,51,2019-03-05,Bageshwar
11.2,19.8,2.9,71,0.0,0.0,1,2019-03-06,Bageshwar
11.5,19.9,3.7,69,0.0,0.0,1,2019-03-07,Bageshwar
11.5,20.3,3.0,65,0.0,0.0,3,2019-03-08,Bageshwar
12.5,21.5,4.1,65,0.1,0.1,51,2019-03-09,Bageshwar
13.0,22.2,3.6,64,0.0,0.0,0,2019-03-10,Bageshwar
14.3,22.3,6.4,60,1.0,1.0,53,2019-03-11,Bageshwar
15.0,21.9,9.1,67,1.7,1.7,53,2019-03-12,Bageshwar
13.8,19.3,8.1,72,0.0,0.0,3,2019-03-13,Bageshwar
15.0,22.3,8.1,65,2.0,2.0,55,2019-03-14,Bageshwar
14.1,20.7,7.9,69,4.1,4.1,61,2019-03-15,Bageshwar
14.1,23.0,4.7,64,0.0,0.0,3,2019-03-16,Bageshwar
15.1,23.3,10.3,75,2.1,2.1,61,2019-03-17,Bageshwar
14.9,22.9,7.2,74,0.2,0.2,51,2019-03-18,Bageshwar
14.7,22.0,8.1,76,2.2,2.2,61,2019-03-19,Bageshwar
14.3,22.7,6.4,69,0.7,0.7,51,2019-03-20,Bageshwar
14.7,22.9,5.9,62,0.0,0.0,2,2019-03-21,Bageshwar
14.5,24.1,5.8,65,0.1,0.1,51,2019-03-22,Bageshwar
15.7,26.1,5.6,65,0.0,0.0,0,2019-03-23,Bageshwar
17.0,26.8,7.0,63,0.0,0.0,3,2019-03-24,Bageshwar
15.0,21.0,10.4,76,3.9,3.9,55,2019-03-25,Bageshwar
16.0,22.4,9.7,72,2.0,2.0,53,2019-03-26,Bageshwar
17.0,26.7,8.1,69,0.0,0.0,2,2019-03-27,Bageshwar
18.3,27.4,10.8,78,0.0,0.0,3,2019-03-28,Bageshwar
19.6,28.3,11.5,74,0.0,0.0,3,2019-03-29,Bageshwar
19.9,30.0,12.1,67,0.0,0.0,3,2019-03-30,Bageshwar
19.3,28.9,10.5,58,0.0,0.0,2,2019-03-31,Bageshwar
17.7,26.5,8.7,56,0.6,0.6,53,2019-04-01,Bageshwar
18.1,27.6,8.5,64,0.0,0.0,2,2019-04-02,Bageshwar
19.3,29.0,9.6,63,0.0,0.0,1,2019-04-03,Bageshwar
19.8,27.0,11.7,69,0.4,0.4,51,2019-04-04,Bageshwar
19.7,27.8,12.5,72,0.9,0.9,53,2019-04-05,Bageshwar
19.2,25.4,13.5,77,0.4,0.4,51,2019-04-06,Bageshwar
17.9,22.3,14.2,77,0.6,0.6,51,2019-04-07,Bageshwar
18.0,25.4,12.3,74,3.0,3.0,61,2019-04-08,Bageshwar
19.2,28.2,10.0,68,0.0,0.0,0,2019-04-09,Bageshwar
20.4,29.8,12.2,67,0.0,0.0,3,2019-04-10,Bageshwar
21.3,30.5,12.0,64,0.0,0.0,3,2019-04-11,Bageshwar
21.1,30.3,13.1,64,0.0,0.0,3,2019-04-12,Bageshwar
21.5,30.4,12.8,63,0.0,0.0,3,2019-04-13,Bageshwar
22.5,32.3,13.1,55,0.0,0.0,2,2019-04-14,Bageshwar
23.7,32.9,13.7,51,0.0,0.0,3,2019-04-15,Bageshwar
20.1,29.3,15.4,67,1.2,1.2,53,2019-04-16,Bageshwar
15.5,17.8,11.3,89,18.8,18.8,63,2019-04-17,Bageshwar
16.0,21.4,11.1,77,3.1,3.1,61,2019-04-18,Bageshwar
17.4,25.8,10.5,73,1.4,1.4,53,2019-04-19,Bageshwar
18.2,26.2,10.8,75,0.2,0.2,51,2019-04-20,Bageshwar
17.8,25.4,11.6,80,0.3,0.3,51,2019-04-21,Bageshwar
19.7,27.2,12.3,72,0.1,0.1,51,2019-04-22,Bageshwar
21.5,28.7,14.2,70,0.0,0.0,2,2019-04-23,Bageshwar
21.6,28.8,15.9,76,0.5,0.5,51,2019-04-24,Bageshwar
22.5,30.3,14.6,70,0.0,0.0,3,2019-04-25,Bageshwar
22.9,31.3,13.9,59,0.0,0.0,1,2019-04-26,Bageshwar
23.1,33.2,12.8,53,0.0,0.0,0,2019-04-27,Bageshwar
23.4,34.3,12.5,53,0.0,0.0,0,2019-04-28,Bageshwar
23.7,33.9,13.3,48,0.0,0.0,0,2019-04-29,Bageshwar
23.3,32.0,13.0,47,0.0,0.0,2,2019-04-30,Bageshwar
22.7,30.3,16.2,53,0.0,0.0,3,2019-05-01,Bageshwar
22.8,29.7,14.7,53,0.0,0.0,3,2019-05-02,Bageshwar
22.3,29.6,16.1,59,0.7,0.7,53,2019-05-03,Bageshwar
22.6,30.9,13.8,49,0.0,0.0,1,2019-05-04,Bageshwar
