temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
13.5,21.3,8.9,69,0.0,0.0,3,1988-01-01,Almora
12.9,19.8,8.9,72,0.0,0.0,3,1988-01-02,Almora
12.5,19.8,8.3,66,0.0,0.0,3,1988-01-03,Almora
13.3,21.2,7.8,62,0.0,0.0,3,1988-01-04,Almora
11.1,16.2,7.1,75,0.0,0.0,3,1988-01-05,Almora
9.9,14.0,6.8,75,0.8,0.8,51,1988-01-06,Almora
9.5,15.3,5.1,67,0.5,0.5,51,1988-01-07,Almora
9.7,15.9,4.9,65,0.0,0.0,3,1988-01-08,Almora
10.1,16.1,5.3,67,0.0,0.0,2,1988-01-09,Almora
10.8,16.6,6.4,70,0.0,0.0,3,1988-01-10,Almora
11.5,17.9,6.0,70,0.0,0.0,3,1988-01-11,Almora
8.7,11.4,6.0,90,12.7,12.7,61,1988-01-12,Almora
7.1,12.4,2.6,88,6.8,6.8,63,1988-01-13,Almora
7.9,14.4,1.6,78,0.0,0.0,3,1988-01-14,Almora
8.4,13.7,3.8,78,1.1,1.1,51,1988-01-15,Almora
9.0,14.5,3.9,70,0.0,0.0,1,1988-01-16,Almora
9.9,17.4,3.5,71,0.0,0.0,0,1988-01-17,Almora
11.0,18.1,6.1,68,0.0,0.0,3,1988-01-18,Almora
10.8,17.7,5.6,71,0.0,0.0,0,1988-01-19,Almora
10.7,16.9,5.7,71,0.0,0.0,0,1988-01-20,Almora
10.5,17.2,5.5,71,0.0,0.0,0,1988-01-21,Almora
10.0,16.2,4.3,65,0.0,0.0,0,1988-01-22,Almora
9.5,16.5,3.8,62,0.0,0.0,0,1988-01-23,Almora
8.5,15.3,2.3,59,0.2,0.2,51,1988-01-24,Almora
7.7,14.3,1.1,58,0.0,0.0,0,1988-01-25,Almora
8.2,15.6,1.1,60,0.0,0.0,0,1988-01-26,Almora
9.2,16.8,2.2,61,0.0,0.0,2,1988-01-27,Almora
8.8,13.6,5.5,67,1.2,1.2,51,1988-01-28,Almora
9.8,16.7,3.7,60,0.0,0.0,0,1988-01-29,Almora
10.5,18.1,3.5,59,0.0,0.0,0,1988-01-30,Almora
11.5,18.1,4.9,56,0.0,0.0,1,1988-01-31,Almora
11.4,19.6,4.4,59,0.0,0.0,3,1988-02-01,Almora
11.9,19.7,4.6,57,0.0,0.0,0,1988-02-02,Almora
12.9,22.4,5.4,58,0.0,0.0,0,1988-02-03,Almora
13.6,22.0,8.1,57,0.0,0.0,2,1988-02-04,Almora
14.1,23.2,7.0,60,0.0,0.0,0,1988-02-05,Almora
14.0,21.2,8.5,61,0.0,0.0,0,1988-02-06,Almora
13.4,20.0,8.0,62,0.0,0.0,0,1988-02-07,Almora
12.8,17.8,8.4,61,0.9,0.9,51,1988-02-08,Almora
12.8,18.8,7.4,53,0.0,0.0,3,1988-02-09,Almora
12.9,20.1,5.7,51,0.0,0.0,3,1988-02-10,Almora
12.8,19.1,7.0,45,0.2,0.2,51,1988-02-11,Almora
9.9,12.8,6.5,60,4.2,4.2,53,1988-02-12,Almora
9.2,15.0,5.0,79,10.4,10.4,61,1988-02-13,Almora
7.5,12.2,5.0,89,13.5,13.5,63,1988-02-14,Almora
9.2,14.7,3.9,73,1.1,1.1,53,1988-02-15,Almora
10.1,16.4,4.7,69,0.6,0.6,53,1988-02-16,Almora
9.8,15.5,3.9,61,0.5,0.5,51,1988-02-17,Almora
11.1,18.8,3.6,62,0.0,0.0,3,1988-02-18,Almora
12.6,20.0,6.8,65,0.0,0.0,3,1988-02-19,Almora
13.1,18.5,8.5,63,0.6,0.6,51,1988-02-20,Almora
