temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
11.6,19.6,4.7,58,0.0,0.0,0,2010-01-01,Bageshwar
12.5,19.2,6.5,59,0.0,0.0,3,2010-01-02,Bageshwar
11.9,17.4,7.7,68,3.9,3.9,55,2010-01-03,Bageshwar
12.2,15.8,9.5,76,0.7,0.7,51,2010-01-04,Bageshwar
12.9,19.8,6.9,66,0.0,0.0,2,2010-01-05,Bageshwar
12.6,18.9,7.4,73,0.0,0.0,2,2010-01-06,Bageshwar
13.7,19.7,8.2,64,0.0,0.0,0,2010-01-07,Bageshwar
12.8,19.9,7.1,61,0.0,0.0,0,2010-01-08,Bageshwar
12.3,19.7,6.5,60,0.0,0.0,1,2010-01-09,Bageshwar
12.0,19.4,6.2,60,0.0,0.0,2,2010-01-10,Bageshwar
12.0,19.7,5.8,60,0.0,0.0,2,2010-01-11,Bageshwar
11.8,19.2,5.2,55,0.0,0.0,2,2010-01-12,Bageshwar
9.3,11.9,6.2,78,10.4,10.4,55,2010-01-13,Bageshwar
10.4,16.9,2.6,72,0.0,0.0,3,2010-01-14,Bageshwar
12.2,19.4,5.6,61,0.0,0.0,3,2010-01-15,Bageshwar
12.9,20.6,5.2,64,0.0,0.0,2,2010-01-16,Bageshwar
12.8,19.5,7.3,66,0.0,0.0,2,2010-01-17,Bageshwar
11.9,19.0,6.4,68,0.0,0.0,2,2010-01-18,Bageshwar
11.8,18.4,5.2,64,0.0,0.0,2,2010-01-19,Bageshwar
11.6,17.9,5.4,65,0.0,0.0,3,2010-01-20,Bageshwar
12.3,19.3,6.5,66,0.6,0.6,51,2010-01-21,Bageshwar
12.1,17.7,6.6,71,0.0,0.0,3,2010-01-22,Bageshwar
12.5,18.8,6.6,64,0.2,0.2,51,2010-01-23,Bageshwar
11.9,18.5,6.3,63,0.2,0.2,51,2010-01-24,Bageshwar
10.9,17.0,5.2,64,1.0,1.0,51,2010-01-25,Bageshwar
11.5,17.0,6.5,60,0.0,0.0,3,2010-01-26,Bageshwar
12.4,19.1,5.3,61,0.0,0.0,3,2010-01-27,Bageshwar
12.7,18.6,7.0,65,0.0,0.0,3,2010-01-28,Bageshwar
11.9,17.6,6.7,61,0.0,0.0,2,2010-01-29,Bageshwar
11.4,18.1,4.8,53,0.0,0.0,2,2010-01-30,Bageshwar
11.7,18.9,4.6,56,0.0,0.0,3,2010-01-31,Bageshwar
11.1,15.2,7.0,59,0.3,0.3,51,2010-02-01,Bageshwar
10.7,16.1,5.0,50,0.0,0.0,3,2010-02-02,Bageshwar
10.5,16.7,4.0,50,0.0,0.0,0,2010-02-03,Bageshwar
10.9,17.5,3.8,51,0.0,0.0,3,2010-02-04,Bageshwar
12.4,19.2,5.8,48,0.0,0.0,0,2010-02-05,Bageshwar
13.6,21.5,6.0,54,0.0,0.0,2,2010-02-06,Bageshwar
15.1,22.3,8.0,51,0.0,0.0,3,2010-02-07,Bageshwar
11.0,13.4,9.7,84,16.3,16.3,61,2010-02-08,Bageshwar
9.9,11.7,8.1,91,43.6,43.5,71,2010-02-09,Bageshwar
11.2,16.4,6.5,72,0.8,0.8,53,2010-02-10,Bageshwar
11.8,19.0,4.3,57,0.0,0.0,1,2010-02-11,Bageshwar
