temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
9.7,16.4,3.0,78,0.0,0.0,0,2007-01-01,Dehradun
9.4,16.8,2.3,75,0.0,0.0,0,2007-01-02,Dehradun
9.5,17.9,2.1,70,0.0,0.0,0,2007-01-03,Dehradun
9.7,18.0,2.3,67,0.0,0.0,0,2007-01-04,Dehradun
8.6,15.7,1.1,66,0.0,0.0,0,2007-01-05,Dehradun
8.0,14.8,1.5,66,0.0,0.0,0,2007-01-06,Dehradun
7.8,15.7,0.1,69,0.0,0.0,0,2007-01-07,Dehradun
8.9,17.2,1.1,69,0.0,0.0,3,2007-01-08,Dehradun
10.5,17.5,4.4,71,0.0,0.0,3,2007-01-09,Dehradun
10.0,17.6,2.0,71,0.0,0.0,0,2007-01-10,Dehradun
10.0,17.2,2.4,72,0.0,0.0,3,2007-01-11,Dehradun
9.7,16.3,2.0,73,0.0,0.0,0,2007-01-12,Dehradun
9.6,16.6,1.7,67,0.0,0.0,2,2007-01-13,Dehradun
9.4,16.0,1.7,66,0.0,0.0,3,2007-01-14,Dehradun
9.8,17.6,2.0,67,0.0,0.0,0,2007-01-15,Dehradun
10.5,18.4,2.4,62,0.0,0.0,0,2007-01-16,Dehradun
9.9,17.3,1.8,62,0.0,0.0,1,2007-01-17,Dehradun
10.3,18.1,2.5,67,0.0,0.0,3,2007-01-18,Dehradun
12.2,19.9,5.1,66,0.0,0.0,3,2007-01-19,Dehradun
11.1,17.9,3.4,67,0.0,0.0,3,2007-01-20,Dehradun
10.4,18.1,1.6,66,0.0,0.0,0,2007-01-21,Dehradun
10.6,18.2,2.2,67,0.0,0.0,0,2007-01-22,Dehradun
10.4,18.0,3.0,71,0.0,0.0,1,2007-01-23,Dehradun
11.7,19.6,4.0,71,0.0,0.0,3,2007-01-24,Dehradun
14.2,23.7,6.2,66,0.0,0.0,3,2007-01-25,Dehradun
15.5,24.7,7.3,59,0.0,0.0,1,2007-01-26,Dehradun
15.4,23.8,7.5,64,0.0,0.0,0,2007-01-27,Dehradun
16.3,25.1,8.7,58,0.0,0.0,1,2007-01-28,Dehradun
16.5,25.3,8.5,52,0.0,0.0,3,2007-01-29,Dehradun
16.0,23.8,9.9,59,0.0,0.0,3,2007-01-30,Dehradun
14.8,22.2,7.2,60,0.0,0.0,0,2007-01-31,Dehradun
13.5,21.3,5.9,63,0.0,0.0,0,2007-02-01,Dehradun
13.8,20.9,6.9,72,0.0,0.0,3,2007-02-02,Dehradun
14.5,21.2,7.9,73,0.0,0.0,3,2007-02-03,Dehradun
15.5,21.3,10.0,70,0.2,0.2,51,2007-02-04,Dehradun
14.1,20.9,6.4,71,0.0,0.0,3,2007-02-05,Dehradun
14.3,20.1,9.6,76,1.4,1.4,51,2007-02-06,Dehradun
13.8,19.7,8.8,74,1.4,1.4,61,2007-02-07,Dehradun
13.9,20.4,7.7,73,0.0,0.0,3,2007-02-08,Dehradun
13.9,19.0,9.9,80,0.8,0.8,51,2007-02-09,Dehradun
12.5,16.2,9.6,90,23.2,23.2,63,2007-02-10,Dehradun
12.4,15.7,10.3,83,18.6,18.6,61,2007-02-11,Dehradun
11.8,17.0,7.9,83,2.3,2.3,53,2007-02-12,Dehradun
10.1,15.1,7.6,87,6.8,6.8,61,2007-02-13,Dehradun
10.3,13.9,6.8,86,6.6,6.6,61,2007-02-14,Dehradun
9.8,15.3,4.0,79,0.0,0.0,3,2007-02-15,Dehradun
10.7,16.9,5.0,76,0.3,0.3,51,2007-02-16,Dehradun
10.9,17.6,3.7,72,0.0,0.0,1,2007-02-17,Dehradun
11.4,18.1,3.6,67,0.5,0.5,51,2007-02-18,Dehradun
13.3,20.1,7.2,68,0.0,0.0,1,2007-02-19,Dehradun
12.5,20.9,4.3,69,0.0,0.0,3,2007-02-20,Dehradun
13.6,22.0,5.4,70,0.3,0.3,51,2007-02-21,Dehradun
15.3,22.9,7.8,66,0.1,0.1,51,2007-02-22,Dehradun
14.9,22.0,7.8,64,0.0,0.0,3,2007-02-23,Dehradun
14.4,22.6,7.1,64,0.0,0.0,3,2007-02-24,Dehradun
13.3,20.9,7.1,68,0.3,0.3,51,2007-02-25,Dehradun
13.6,20.8,6.4,71,0.0,0.0,3,2007-02-26,Dehradun
14.5,20.7,9.2,73,3.4,3.4,53,2007-02-27,Dehradun
12.2,14.0,11.1,90,58.8,58.8,63,2007-02-28,Dehradun
12.1,15.1,8.4,87,11.9,11.9,61,2007-03-01,Dehradun
12.2,18.0,5.1,78,0.0,0.0,1,2007-03-02,Dehradun
13.7,20.7,6.0,71,0.0,0.0,3,2007-03-03,Dehradun
14.9,22.4,6.3,65,0.0,0.0,0,2007-03-04,Dehradun
14.7,22.3,6.2,60,0.0,0.0,0,2007-03-05,Dehradun
13.6,19.9,4.8,64,0.0,0.0,0,2007-03-06,Dehradun
14.2,21.2,5.7,66,0.0,0.0,0,2007-03-07,Dehradun
14.9,22.2,6.5,69,0.0,0.0,0,2007-03-08,Dehradun
15.3,22.2,8.3,72,0.4,0.4,51,2007-03-09,Dehradun
15.2,20.5,11.7,70,2.7,2.7,53,2007-03-10,Dehradun
16.0,23.6,9.7,62,2.5,2.5,53,2007-03-11,Dehradun
12.7,14.6,11.1,85,40.4,40.4,63,2007-03-12,Dehradun
13.4,17.3,11.0,86,59.2,59.2,63,2007-03-13,Dehradun
12.1,18.1,7.0,84,5.6,5.6,61,2007-03-14,Dehradun
12.3,18.7,4.2,70,0.0,0.0,1,2007-03-15,Dehradun
13.4,21.3,3.5,65,0.0,0.0,0,2007-03-16,Dehradun
14.9,22.1,6.2,72,0.0,0.0,0,2007-03-17,Dehradun
16.5,23.4,8.6,80,0.0,0.0,2,2007-03-18,Dehradun
18.9,25.5,10.9,78,0.2,0.2,51,2007-03-19,Dehradun
20.9,27.4,16.4,62,0.9,0.9,51,2007-03-20,Dehradun
19.7,26.6,14.7,66,2.2,2.2,53,2007-03-21,Dehradun
19.0,25.9,11.7,65,0.0,0.0,2,2007-03-22,Dehradun
18.8,25.7,11.2,66,0.0,0.0,3,2007-03-23,Dehradun
19.0,24.6,10.9,69,0.0,0.0,3,2007-03-24,Dehradun
18.4,24.9,9.9,68,0.0,0.0,0,2007-03-25,Dehradun
18.4,25.5,9.3,65,0.0,0.0,3,2007-03-26,Dehradun
19.8,26.6,10.5,65,0.0,0.0,3,2007-03-27,Dehradun
20.7,27.9,12.3,70,0.0,0.0,0,2007-03-28,Dehradun
21.8,28.8,14.1,71,0.0,0.0,3,2007-03-29,Dehradun
23.0,29.9,15.4,70,0.0,0.0,3,2007-03-30,Dehradun
23.7,31.0,16.2,63,0.0,0.0,3,2007-03-31,Dehradun
23.8,31.6,16.9,53,0.0,0.0,3,2007-04-01,Dehradun
22.2,29.2,13.6,50,0.0,0.0,1,2007-04-02,Dehradun
21.9,29.3,12.0,53,0.0,0.0,3,2007-04-03,Dehradun
22.4,29.7,12.5,52,0.0,0.0,3,2007-04-04,Dehradun
22.8,30.3,13.2,50,0.0,0.0,3,2007-04-05,Dehradun
23.1,30.6,14.2,48,0.0,0.0,3,2007-04-06,Dehradun
23.2,30.5,16.3,51,0.0,0.0,3,2007-04-07,Dehradun
22.2,30.2,14.1,51,0.0,0.0,3,2007-04-08,Dehradun
23.2,30.1,13.2,43,0.0,0.0,3,2007-04-09,Dehradun
23.4,31.3,12.9,46,0.0,0.0,1,2007-04-10,Dehradun
23.9,32.2,13.9,45,0.0,0.0,2,2007-04-11,Dehradun
24.0,31.8,15.1,47,0.0,0.0,1,2007-04-12,Dehradun
24.9,32.1,16.3,50,0.0,0.0,2,2007-04-13,Dehradun
25.4,32.2,17.2,55,0.0,0.0,1,2007-04-14,Dehradun
26.2,32.4,19.1,56,0.0,0.0,2,2007-04-15,Dehradun
26.3,32.5,19.3,56,0.0,0.0,2,2007-04-16,Dehradun
25.9,32.9,18.7,58,0.0,0.0,3,2007-04-17,Dehradun
25.0,30.4,19.5,59,2.2,2.2,53,2007-04-18,Dehradun
24.6,31.3,17.9,62,0.4,0.4,51,2007-04-19,Dehradun
25.1,32.3,17.3,56,0.2,0.2,51,2007-04-20,Dehradun
25.1,32.8,17.4,51,0.5,0.5,51,2007-04-21,Dehradun
25.7,33.1,17.6,45,0.0,0.0,2,2007-04-22,Dehradun
26.2,34.7,17.8,41,0.1,0.1,51,2007-04-23,Dehradun
26.6,34.8,17.1,32,0.0,0.0,2,2007-04-24,Dehradun
26.2,34.0,17.2,31,0.0,0.0,2,2007-04-25,Dehradun
26.3,33.5,17.8,33,0.0,0.0,2,2007-04-26,Dehradun
26.3,34.3,16.5,41,0.0,0.0,1,2007-04-27,Dehradun
27.1,34.4,18.2,40,0.0,0.0,3,2007-04-28,Dehradun
26.9,35.2,17.6,38,0.0,0.0,3,2007-04-29,Dehradun
27.4,34.0,18.7,41,0.0,0.0,3,2007-04-30,Dehradun
26.7,33.2,20.5,50,0.3,0.3,51,2007-05-01,Dehradun
25.7,31.8,20.2,61,1.3,1.3,53,2007-05-02,Dehradun
25.8,32.6,19.8,63,2.1,2.1,61,2007-05-03,Dehradun
25.7,31.5,19.2,62,0.8,0.8,53,2007-05-04,Dehradun
26.1,32.3,19.2,62,0.9,0.9,51,2007-05-05,Dehradun
26.9,34.3,18.8,54,0.4,0.4,51,2007-05-06,Dehradun
26.7,32.5,19.8,52,0.0,0.0,2,2007-05-07,Dehradun
26.1,31.6,19.6,60,0.8,0.8,51,2007-05-08,Dehradun
26.9,34.0,18.4,55,0.6,0.6,51,2007-05-09,Dehradun
26.6,33.0,18.3,54,0.1,0.1,51,2007-05-10,Dehradun
26.1,34.0,18.9,48,2.3,2.3,53,2007-05-11,Dehradun
25.6,30.9,18.1,49,1.6,1.6,53,2007-05-12,Dehradun
25.7,31.2,17.7,52,0.0,0.0,2,2007-05-13,Dehradun
26.5,31.7,19.6,61,0.0,0.0,3,2007-05-14,Dehradun
27.4,32.6,21.0,64,0.0,0.0,3,2007-05-15,Dehradun
27.1,32.7,22.6,64,5.9,5.9,63,2007-05-16,Dehradun
25.7,30.9,20.6,71,1.5,1.5,53,2007-05-17,Dehradun
25.7,30.5,20.3,73,9.3,9.3,61,2007-05-18,Dehradun
26.1,30.9,21.0,72,1.0,1.0,53,2007-05-19,Dehradun
27.7,34.1,20.1,55,0.0,0.0,1,2007-05-20,Dehradun
28.5,34.4,18.6,40,0.0,0.0,2,2007-05-21,Dehradun
27.5,33.7,20.0,44,0.0,0.0,3,2007-05-22,Dehradun
28.5,34.7,20.9,41,0.0,0.0,3,2007-05-23,Dehradun
27.7,35.3,17.5,37,0.0,0.0,2,2007-05-24,Dehradun
27.4,34.8,19.7,35,1.9,1.9,53,2007-05-25,Dehradun
25.6,31.9,21.4,43,2.1,2.1,53,2007-05-26,Dehradun
25.1,32.2,18.3,48,1.5,1.5,55,2007-05-27,Dehradun
25.5,32.9,17.5,44,0.1,0.1,51,2007-05-28,Dehradun
26.2,33.6,17.4,41,0.0,0.0,3,2007-05-29,Dehradun
26.6,34.2,17.2,42,0.1,0.1,51,2007-05-30,Dehradun
27.9,34.9,19.1,41,0.0,0.0,1,2007-05-31,Dehradun
28.9,36.5,19.4,38,0.0,0.0,2,2007-06-01,Dehradun
29.9,38.4,19.9,34,0.0,0.0,3,2007-06-02,Dehradun
30.7,38.0,22.2,32,0.0,0.0,3,2007-06-03,Dehradun
30.5,37.3,23.1,34,0.0,0.0,3,2007-06-04,Dehradun
30.3,37.1,21.9,39,0.0,0.0,1,2007-06-05,Dehradun
30.7,38.6,20.4,35,0.0,0.0,2,2007-06-06,Dehradun
31.6,39.2,21.0,34,0.0,0.0,3,2007-06-07,Dehradun
32.1,38.7,22.6,37,0.0,0.0,2,2007-06-08,Dehradun
33.0,39.2,24.2,39,0.0,0.0,1,2007-06-09,Dehradun
31.9,36.4,27.2,50,0.0,0.0,1,2007-06-10,Dehradun
29.4,31.9,26.2,67,2.9,2.9,53,2007-06-11,Dehradun
25.7,28.6,23.8,87,48.4,48.4,65,2007-06-12,Dehradun
25.9,29.4,23.2,86,7.2,7.2,55,2007-06-13,Dehradun
24.8,28.0,22.8,90,11.1,11.1,61,2007-06-14,Dehradun
24.7,27.1,23.2,88,6.7,6.7,53,2007-06-15,Dehradun
24.7,28.5,21.7,84,10.2,10.2,63,2007-06-16,Dehradun
24.8,28.3,21.1,83,0.5,0.5,51,2007-06-17,Dehradun
25.8,30.4,20.3,77,0.0,0.0,3,2007-06-18,Dehradun
26.1,31.1,19.8,76,0.2,0.2,51,2007-06-19,Dehradun
26.1,29.4,21.1,77,1.0,1.0,53,2007-06-20,Dehradun
25.7,30.4,21.0,79,3.3,3.3,61,2007-06-21,Dehradun
26.9,31.4,21.0,76,0.9,0.9,53,2007-06-22,Dehradun
26.8,30.9,22.4,77,7.5,7.5,63,2007-06-23,Dehradun
27.4,31.1,23.1,77,1.9,1.9,53,2007-06-24,Dehradun
26.6,30.3,23.3,81,8.7,8.7,63,2007-06-25,Dehradun
26.3,30.0,23.2,82,3.3,3.3,53,2007-06-26,Dehradun
26.4,29.6,23.6,85,2.4,2.4,51,2007-06-27,Dehradun
25.1,27.1,23.1,88,6.4,6.4,61,2007-06-28,Dehradun
26.3,29.0,22.6,82,1.2,1.2,51,2007-06-29,Dehradun
28.3,32.7,22.9,72,0.0,0.0,3,2007-06-30,Dehradun
26.8,29.5,24.3,82,9.9,9.9,61,2007-07-01,Dehradun
26.5,29.9,23.2,84,15.8,15.8,63,2007-07-02,Dehradun
25.7,29.0,23.6,89,40.3,40.3,65,2007-07-03,Dehradun
25.5,29.3,22.4,87,17.1,17.1,63,2007-07-04,Dehradun
26.3,30.2,22.9,85,6.0,6.0,61,2007-07-05,Dehradun
26.4,30.7,23.9,85,8.2,8.2,61,2007-07-06,Dehradun
27.2,30.6,24.3,82,4.1,4.1,55,2007-07-07,Dehradun
26.0,29.3,23.6,86,27.7,27.7,63,2007-07-08,Dehradun
26.3,29.5,23.8,84,9.6,9.6,63,2007-07-09,Dehradun
26.2,29.1,23.9,87,28.6,28.6,63,2007-07-10,Dehradun
26.8,31.1,23.0,84,8.0,8.0,61,2007-07-11,Dehradun
26.5,29.7,24.0,85,7.6,7.6,61,2007-07-12,Dehradun
25.7,28.3,23.7,92,9.8,9.8,61,2007-07-13,Dehradun
25.4,28.0,23.4,90,3.4,3.4,51,2007-07-14,Dehradun
26.6,29.9,24.5,81,1.4,1.4,51,2007-07-15,Dehradun
26.1,30.0,22.6,83,1.2,1.2,51,2007-07-16,Dehradun
26.8,30.3,21.6,79,0.0,0.0,1,2007-07-17,Dehradun
27.6,30.5,23.8,77,1.1,1.1,53,2007-07-18,Dehradun
26.9,30.0,23.6,81,2.1,2.1,53,2007-07-19,Dehradun
26.2,28.8,23.3,84,14.6,14.6,63,2007-07-20,Dehradun
25.9,28.2,23.6,87,18.1,18.1,63,2007-07-21,Dehradun
25.0,28.0,22.6,89,12.6,12.6,61,2007-07-22,Dehradun
24.9,28.0,23.0,91,11.8,11.8,63,2007-07-23,Dehradun
24.2,27.0,22.6,93,28.8,28.8,63,2007-07-24,Dehradun
24.2,26.8,22.6,95,18.9,18.9,63,2007-07-25,Dehradun
24.7,27.8,23.2,94,16.4,16.4,61,2007-07-26,Dehradun
24.7,28.0,22.8,93,7.1,7.1,53,2007-07-27,Dehradun
24.8,27.5,22.6,89,4.1,4.1,53,2007-07-28,Dehradun
24.8,27.9,22.8,90,7.6,7.6,55,2007-07-29,Dehradun
25.4,28.6,22.9,90,4.7,4.7,53,2007-07-30,Dehradun
25.0,27.9,23.1,92,8.3,8.3,61,2007-07-31,Dehradun
24.4,26.5,23.3,95,41.0,41.0,63,2007-08-01,Dehradun
23.7,25.6,22.6,95,9.2,9.2,61,2007-08-02,Dehradun
23.8,26.1,22.2,93,62.8,62.8,65,2007-08-03,Dehradun
24.9,28.1,22.0,89,16.4,16.4,63,2007-08-04,Dehradun
25.8,30.1,21.7,84,6.4,6.4,63,2007-08-05,Dehradun
26.9,31.2,22.7,82,6.8,6.8,63,2007-08-06,Dehradun
27.3,31.1,23.1,79,3.0,3.0,61,2007-08-07,Dehradun
26.1,28.6,23.9,88,22.7,22.7,63,2007-08-08,Dehradun
26.6,30.1,23.4,82,4.1,4.1,53,2007-08-09,Dehradun
26.7,29.9,24.0,86,13.1,13.1,61,2007-08-10,Dehradun
25.4,27.4,23.5,92,20.4,20.4,63,2007-08-11,Dehradun
24.3,25.7,23.5,97,42.1,42.1,63,2007-08-12,Dehradun
23.9,25.7,23.1,98,258.2,258.2,65,2007-08-13,Dehradun
24.9,28.3,22.8,91,17.0,17.0,61,2007-08-14,Dehradun
