temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.0,14.7,6.6,67,0.0,0.0,1,2000-01-01,Almora
10.0,16.0,4.6,73,0.0,0.0,1,2000-01-02,Almora
10.5,15.3,6.9,75,0.0,0.0,0,2000-01-03,Almora
10.2,16.1,5.8,73,0.0,0.0,2,2000-01-04,Almora
9.8,15.9,5.6,73,0.0,0.0,1,2000-01-05,Almora
9.3,15.7,4.7,76,0.0,0.0,3,2000-01-06,Almora
9.1,15.0,4.5,76,0.0,0.0,3,2000-01-07,Almora
10.1,14.7,6.0,76,0.0,0.0,3,2000-01-08,Almora
9.5,14.2,6.2,73,0.4,0.4,51,2000-01-09,Almora
10.0,14.5,5.6,64,0.0,0.0,3,2000-01-10,Almora
10.8,15.3,8.0,63,0.1,0.1,51,2000-01-11,Almora
8.6,13.4,5.0,77,7.8,7.8,61,2000-01-12,Almora
7.6,10.4,5.6,93,11.2,11.2,53,2000-01-13,Almora
6.8,11.4,2.3,85,1.7,1.7,51,2000-01-14,Almora
6.2,12.1,1.8,74,0.0,0.0,1,2000-01-15,Almora
6.1,12.4,0.1,62,0.0,0.0,0,2000-01-16,Almora
8.0,16.1,0.6,63,0.0,0.0,0,2000-01-17,Almora
10.2,19.4,3.1,68,0.0,0.0,3,2000-01-18,Almora
10.8,18.6,5.8,67,0.0,0.0,2,2000-01-19,Almora
9.5,15.8,4.6,74,0.0,0.0,2,2000-01-20,Almora
8.9,13.3,5.3,78,1.3,1.3,53,2000-01-21,Almora
8.8,12.5,5.2,77,1.3,1.3,53,2000-01-22,Almora
8.6,13.0,5.1,76,0.0,0.0,2,2000-01-23,Almora
8.5,14.1,3.8,76,0.0,0.0,3,2000-01-24,Almora
8.9,14.3,4.3,72,5.1,5.1,61,2000-01-25,Almora
7.4,11.8,4.9,86,6.2,6.2,61,2000-01-26,Almora
6.5,12.0,2.0,85,4.5,4.5,61,2000-01-27,Almora
7.0,13.1,0.3,73,0.4,0.4,51,2000-01-28,Almora
10.0,16.9,2.8,60,0.0,0.0,0,2000-01-29,Almora
10.6,17.1,5.7,71,0.0,0.0,2,2000-01-30,Almora
9.4,13.4,6.5,84,0.0,0.0,3,2000-01-31,Almora
5.8,8.8,2.7,93,31.9,31.3,73,2000-02-01,Almora
6.8,10.5,2.4,78,0.3,0.3,51,2000-02-02,Almora
8.7,14.0,3.1,66,0.0,0.0,3,2000-02-03,Almora
8.9,14.0,4.0,67,2.8,2.8,61,2000-02-04,Almora
4.9,6.6,3.5,96,44.9,43.9,73,2000-02-05,Almora
6.2,11.6,2.0,89,3.1,3.1,53,2000-02-06,Almora
7.1,12.6,1.6,77,0.6,0.6,51,2000-02-07,Almora
6.9,12.3,2.2,81,0.4,0.4,51,2000-02-08,Almora
7.5,13.3,2.3,79,0.3,0.3,51,2000-02-09,Almora
7.7,12.7,3.5,79,5.2,5.2,61,2000-02-10,Almora
4.4,6.5,2.6,97,35.0,34.4,71,2000-02-11,Almora
5.2,9.6,2.1,90,4.4,4.4,53,2000-02-12,Almora
5.9,11.7,0.3,81,1.7,1.7,55,2000-02-13,Almora
7.4,13.1,2.1,77,0.8,0.8,51,2000-02-14,Almora
8.6,16.0,2.3,73,0.0,0.0,3,2000-02-15,Almora
8.8,15.3,3.8,64,0.6,0.6,51,2000-02-16,Almora
6.2,10.6,0.7,71,1.2,1.2,51,2000-02-17,Almora
5.8,10.0,1.1,65,0.3,0.3,51,2000-02-18,Almora
6.1,11.6,0.0,62,0.9,0.9,53,2000-02-19,Almora
6.7,12.6,0.9,60,2.3,2.3,53,2000-02-20,Almora
6.8,11.8,0.8,66,1.5,1.5,53,2000-02-21,Almora
7.6,13.3,1.5,62,0.1,0.1,51,2000-02-22,Almora
8.1,14.6,1.2,63,0.3,0.3,51,2000-02-23,Almora
8.5,15.4,1.8,67,0.0,0.0,1,2000-02-24,Almora
7.7,13.8,2.9,77,2.8,2.8,61,2000-02-25,Almora
7.2,12.0,1.6,76,2.6,2.6,53,2000-02-26,Almora
9.0,15.1,3.2,71,0.0,0.0,1,2000-02-27,Almora
10.4,16.3,4.8,69,0.0,0.0,0,2000-02-28,Almora
11.5,18.8,4.7,71,1.0,1.0,53,2000-02-29,Almora
11.1,16.0,6.8,71,2.6,2.6,55,2000-03-01,Almora
10.7,15.9,5.6,66,1.0,1.0,51,2000-03-02,Almora
