temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
5.0,6.6,3.6,90,6.8,2.3,73,1983-01-01,Chamoli
5.1,7.8,2.0,85,5.1,1.3,73,1983-01-02,Chamoli
6.5,10.8,1.4,64,1.8,0.3,73,1983-01-03,Chamoli
7.1,9.6,4.8,69,0.0,0.0,1,1983-01-04,Chamoli
7.9,10.6,5.5,67,0.7,0.7,51,1983-01-05,Chamoli
8.3,11.1,4.3,71,0.7,0.7,51,1983-01-06,Chamoli
7.9,10.6,4.1,78,3.6,2.7,71,1983-01-07,Chamoli
6.8,9.1,4.8,75,1.9,0.5,71,1983-01-08,Chamoli
4.5,6.5,3.1,77,3.4,1.6,73,1983-01-09,Chamoli
4.7,6.2,2.7,75,1.3,0.1,71,1983-01-10,Chamoli
7.6,11.8,4.4,58,0.0,0.0,1,1983-01-11,Chamoli
4.7,9.6,2.1,69,10.5,8.6,73,1983-01-12,Chamoli
4.9,7.9,1.4,63,0.0,0.0,71,1983-01-13,Chamoli
6.3,10.3,2.4,64,0.0,0.0,71,1983-01-14,Chamoli
4.8,6.7,3.3,77,5.4,4.2,71,1983-01-15,Chamoli
6.0,9.7,3.2,65,0.5,0.0,71,1983-01-16,Chamoli
8.7,14.5,4.0,46,0.0,0.0,2,1983-01-17,Chamoli
6.7,12.1,1.3,54,0.3,0.3,51,1983-01-18,Chamoli
6.3,12.6,-0.8,54,0.0,0.0,1,1983-01-19,Chamoli
8.2,14.4,1.7,56,0.4,0.4,51,1983-01-20,Chamoli
10.0,16.6,3.6,47,0.1,0.1,51,1983-01-21,Chamoli
10.3,17.2,3.7,48,0.0,0.0,3,1983-01-22,Chamoli
8.5,14.5,5.3,59,3.6,3.6,61,1983-01-23,Chamoli
7.2,13.3,0.2,58,0.0,0.0,2,1983-01-24,Chamoli
8.8,13.7,4.0,45,0.0,0.0,3,1983-01-25,Chamoli
9.0,13.1,6.2,55,1.0,1.0,51,1983-01-26,Chamoli
7.1,9.5,6.0,68,10.5,9.8,71,1983-01-27,Chamoli
5.0,6.4,3.6,89,47.0,37.8,73,1983-01-28,Chamoli
4.2,7.1,2.7,80,11.7,8.2,73,1983-01-29,Chamoli
2.6,5.2,-0.4,81,14.1,5.6,73,1983-01-30,Chamoli
0.3,5.9,-8.4,71,0.4,0.2,71,1983-01-31,Chamoli
0.5,7.5,-8.1,64,1.3,1.0,73,1983-02-01,Chamoli
0.8,6.0,-4.5,61,7.4,2.7,73,1983-02-02,Chamoli
0.7,7.4,-8.5,49,0.0,0.0,1,1983-02-03,Chamoli
1.5,7.3,-5.3,60,0.1,0.0,71,1983-02-04,Chamoli
3.0,7.6,-3.6,64,0.2,0.0,71,1983-02-05,Chamoli
3.9,7.8,-0.2,61,0.0,0.0,71,1983-02-06,Chamoli
1.9,8.3,-4.8,61,1.1,1.0,71,1983-02-07,Chamoli
2.9,8.4,-2.1,53,0.0,0.0,1,1983-02-08,Chamoli
3.6,10.1,-2.1,45,0.0,0.0,1,1983-02-09,Chamoli
4.1,12.2,-3.0,43,0.0,0.0,0,1983-02-10,Chamoli
5.4,13.0,-1.8,44,0.0,0.0,2,1983-02-11,Chamoli
6.5,13.2,-1.8,46,0.0,0.0,3,1983-02-12,Chamoli
7.2,9.0,5.9,71,6.9,6.0,71,1983-02-13,Chamoli
7.3,9.4,5.6,83,18.9,17.1,73,1983-02-14,Chamoli
8.3,12.1,3.8,70,2.6,2.6,53,1983-02-15,Chamoli
8.7,13.5,4.9,65,1.7,1.7,55,1983-02-16,Chamoli
8.1,13.9,0.8,56,0.3,0.3,51,1983-02-17,Chamoli
8.2,11.7,5.1,59,1.3,1.3,53,1983-02-18,Chamoli
7.4,12.2,0.6,59,0.0,0.0,1,1983-02-19,Chamoli
7.2,11.6,3.1,62,3.1,3.0,71,1983-02-20,Chamoli
5.6,8.5,2.3,78,2.7,1.1,71,1983-02-21,Chamoli
6.4,9.5,3.2,75,2.5,0.6,71,1983-02-22,Chamoli
8.6,12.5,4.4,61,1.4,0.3,73,1983-02-23,Chamoli
7.2,10.0,5.7,75,10.8,9.8,71,1983-02-24,Chamoli
6.6,11.0,2.5,63,1.1,1.1,53,1983-02-25,Chamoli
6.4,10.4,2.0,71,1.3,0.2,71,1983-02-26,Chamoli
7.4,10.0,4.1,69,1.7,0.6,71,1983-02-27,Chamoli
10.2,14.5,6.2,58,0.2,0.2,51,1983-02-28,Chamoli
7.5,9.6,5.2,80,8.1,7.3,71,1983-03-01,Chamoli
7.3,8.7,6.2,82,20.3,18.0,71,1983-03-02,Chamoli
8.5,13.1,3.6,61,6.1,5.6,71,1983-03-03,Chamoli
6.9,12.0,1.1,56,0.7,0.7,51,1983-03-04,Chamoli
7.5,13.2,0.5,51,0.0,0.0,3,1983-03-05,Chamoli
9.0,14.5,2.7,51,0.0,0.0,3,1983-03-06,Chamoli
11.9,17.6,6.7,51,0.0,0.0,3,1983-03-07,Chamoli
11.1,16.4,5.8,68,1.5,1.5,51,1983-03-08,Chamoli
10.4,14.9,5.0,70,0.9,0.9,51,1983-03-09,Chamoli
11.6,14.9,8.8,71,2.6,2.6,51,1983-03-10,Chamoli
11.2,16.9,6.2,61,0.3,0.3,51,1983-03-11,Chamoli
10.3,13.8,6.2,60,1.9,1.9,53,1983-03-12,Chamoli
11.2,15.5,6.1,53,0.1,0.1,51,1983-03-13,Chamoli
10.3,15.5,5.0,63,1.9,1.9,53,1983-03-14,Chamoli
8.9,13.5,3.1,73,1.5,1.5,53,1983-03-15,Chamoli
11.2,16.7,4.8,63,2.3,2.2,71,1983-03-16,Chamoli
11.1,17.3,4.3,63,0.3,0.3,51,1983-03-17,Chamoli
10.6,17.0,2.6,63,1.6,1.6,51,1983-03-18,Chamoli
9.6,14.4,6.8,78,19.8,19.8,61,1983-03-19,Chamoli
7.7,9.8,5.5,92,60.3,54.7,73,1983-03-20,Chamoli
6.3,9.9,3.7,68,8.5,8.4,71,1983-03-21,Chamoli
6.2,8.8,2.0,75,2.9,1.7,71,1983-03-22,Chamoli
