temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.2,20.2,1.1,45,0.0,0.0,3,2021-01-01,Bageshwar
9.6,19.1,0.7,50,0.0,0.0,3,2021-01-02,Bageshwar
12.3,18.6,7.3,56,0.5,0.5,51,2021-01-03,Bageshwar
13.2,18.1,8.6,69,0.0,0.0,3,2021-01-04,Bageshwar
13.7,20.1,9.0,70,1.0,1.0,53,2021-01-05,Bageshwar
11.6,15.6,6.0,84,5.0,5.0,55,2021-01-06,Bageshwar
10.6,20.3,2.3,66,0.0,0.0,0,2021-01-07,Bageshwar
10.7,21.5,2.1,53,0.0,0.0,0,2021-01-08,Bageshwar
11.5,23.2,3.1,62,0.0,0.0,0,2021-01-09,Bageshwar
11.3,22.5,2.9,67,0.0,0.0,0,2021-01-10,Bageshwar
10.8,22.8,2.0,55,0.0,0.0,0,2021-01-11,Bageshwar
9.8,22.4,1.6,62,0.0,0.0,0,2021-01-12,Bageshwar
10.2,21.5,2.8,64,0.0,0.0,0,2021-01-13,Bageshwar
10.9,20.0,3.7,72,0.0,0.0,3,2021-01-14,Bageshwar
12.3,21.0,6.7,72,0.0,0.0,3,2021-01-15,Bageshwar
11.7,22.4,4.4,78,0.0,0.0,3,2021-01-16,Bageshwar
12.1,20.1,6.5,75,0.0,0.0,0,2021-01-17,Bageshwar
12.0,20.4,5.9,76,0.0,0.0,3,2021-01-18,Bageshwar
10.7,20.4,2.8,68,0.0,0.0,0,2021-01-19,Bageshwar
10.2,20.0,2.1,69,0.0,0.0,0,2021-01-20,Bageshwar
10.6,21.9,1.8,68,0.0,0.0,0,2021-01-21,Bageshwar
11.9,21.1,4.5,69,0.0,0.0,3,2021-01-22,Bageshwar
12.1,21.1,5.6,71,0.0,0.0,3,2021-01-23,Bageshwar
10.5,19.2,4.2,67,0.0,0.0,1,2021-01-24,Bageshwar
9.6,19.3,2.1,72,0.0,0.0,3,2021-01-25,Bageshwar
9.2,19.7,0.7,68,0.0,0.0,0,2021-01-26,Bageshwar
9.7,21.2,0.7,57,0.0,0.0,0,2021-01-27,Bageshwar
9.7,20.0,1.1,58,0.0,0.0,0,2021-01-28,Bageshwar
8.5,18.5,-0.7,68,0.0,0.0,3,2021-01-29,Bageshwar
8.9,19.3,-0.1,62,0.0,0.0,0,2021-01-30,Bageshwar
9.4,19.8,0.3,72,0.0,0.0,0,2021-01-31,Bageshwar
10.3,20.9,2.1,74,0.0,0.0,3,2021-02-01,Bageshwar
11.4,22.5,2.6,68,0.0,0.0,0,2021-02-02,Bageshwar
10.8,20.3,2.4,64,0.6,0.6,51,2021-02-03,Bageshwar
10.9,18.5,4.5,62,2.5,2.5,55,2021-02-04,Bageshwar
9.6,14.2,4.8,79,14.3,14.3,61,2021-02-05,Bageshwar
8.4,17.4,0.2,74,0.0,0.0,0,2021-02-06,Bageshwar
10.9,22.7,0.5,61,0.0,0.0,0,2021-02-07,Bageshwar
12.2,24.0,3.0,69,0.0,0.0,2,2021-02-08,Bageshwar
13.1,24.3,4.5,71,0.0,0.0,3,2021-02-09,Bageshwar
