temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
8.9,10.8,7.0,86,20.0,19.7,71,1980-01-01,Tehri Garhwal
8.3,13.0,3.6,84,3.2,3.2,53,1980-01-02,Tehri Garhwal
8.5,14.1,2.5,76,0.5,0.5,51,1980-01-03,Tehri Garhwal
8.5,16.0,0.9,70,0.0,0.0,1,1980-01-04,Tehri Garhwal
8.5,16.1,1.1,61,0.0,0.0,0,1980-01-05,Tehri Garhwal
8.5,16.6,1.2,60,0.0,0.0,0,1980-01-06,Tehri Garhwal
9.1,17.9,0.8,62,0.0,0.0,3,1980-01-07,Tehri Garhwal
11.0,18.3,4.6,63,0.0,0.0,3,1980-01-08,Tehri Garhwal
11.6,18.6,5.0,66,0.0,0.0,2,1980-01-09,Tehri Garhwal
11.0,18.0,4.8,60,0.0,0.0,0,1980-01-10,Tehri Garhwal
10.6,16.9,4.0,60,0.0,0.0,3,1980-01-11,Tehri Garhwal
11.5,15.8,7.6,62,0.1,0.1,51,1980-01-12,Tehri Garhwal
11.1,17.9,3.7,59,0.0,0.0,3,1980-01-13,Tehri Garhwal
11.2,17.9,5.3,58,0.0,0.0,3,1980-01-14,Tehri Garhwal
11.6,18.6,5.2,57,0.0,0.0,3,1980-01-15,Tehri Garhwal
12.0,17.7,6.4,57,0.0,0.0,3,1980-01-16,Tehri Garhwal
13.0,19.2,6.0,56,0.0,0.0,2,1980-01-17,Tehri Garhwal
12.8,19.6,5.7,57,0.0,0.0,3,1980-01-18,Tehri Garhwal
13.2,19.2,6.7,63,0.5,0.5,51,1980-01-19,Tehri Garhwal
12.2,19.2,4.4,59,0.0,0.0,3,1980-01-20,Tehri Garhwal
13.4,18.1,7.3,61,0.0,0.0,3,1980-01-21,Tehri Garhwal
12.2,18.4,5.2,62,0.2,0.2,51,1980-01-22,Tehri Garhwal
11.6,18.8,4.1,63,0.0,0.0,0,1980-01-23,Tehri Garhwal
11.8,20.3,2.6,61,0.0,0.0,3,1980-01-24,Tehri Garhwal
12.7,18.5,6.8,63,0.0,0.0,3,1980-01-25,Tehri Garhwal
14.1,19.7,8.3,60,0.0,0.0,2,1980-01-26,Tehri Garhwal
11.5,15.2,8.2,75,4.1,4.1,53,1980-01-27,Tehri Garhwal
9.9,15.7,3.5,78,0.3,0.3,51,1980-01-28,Tehri Garhwal
10.1,15.4,4.6,64,0.0,0.0,0,1980-01-29,Tehri Garhwal
11.5,20.3,2.0,53,0.0,0.0,0,1980-01-30,Tehri Garhwal
11.7,18.6,4.5,61,0.0,0.0,0,1980-01-31,Tehri Garhwal
12.2,19.6,4.4,65,0.0,0.0,3,1980-02-01,Tehri Garhwal
11.3,16.9,7.4,74,11.1,11.1,61,1980-02-02,Tehri Garhwal
11.3,16.2,5.6,76,2.7,2.7,55,1980-02-03,Tehri Garhwal
9.5,12.5,7.0,84,14.4,14.2,71,1980-02-04,Tehri Garhwal
9.3,15.8,2.5,74,0.8,0.8,53,1980-02-05,Tehri Garhwal
9.2,16.8,1.2,65,0.0,0.0,0,1980-02-06,Tehri Garhwal
9.9,17.7,1.9,64,0.0,0.0,1,1980-02-07,Tehri Garhwal
11.4,18.5,4.1,61,0.0,0.0,3,1980-02-08,Tehri Garhwal
11.5,17.9,5.1,65,0.0,0.0,1,1980-02-09,Tehri Garhwal
11.3,16.5,5.8,62,0.0,0.0,0,1980-02-10,Tehri Garhwal
12.1,18.9,4.6,63,0.0,0.0,3,1980-02-11,Tehri Garhwal
13.8,20.2,6.6,66,0.0,0.0,3,1980-02-12,Tehri Garhwal
15.1,20.8,9.2,67,0.0,0.0,3,1980-02-13,Tehri Garhwal
14.6,21.1,8.2,66,0.6,0.6,51,1980-02-14,Tehri Garhwal
12.8,16.1,10.2,77,2.6,2.6,51,1980-02-15,Tehri Garhwal
