temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
8.0,14.1,3.4,54,0.0,0.0,3,1994-01-01,Nainital
7.9,13.9,3.1,48,0.0,0.0,3,1994-01-02,Nainital
7.4,14.1,2.7,58,0.0,0.0,2,1994-01-03,Nainital
7.6,14.1,1.5,63,0.0,0.0,3,1994-01-04,Nainital
7.3,12.9,2.5,69,0.0,0.0,1,1994-01-05,Nainital
7.1,13.4,1.7,66,0.0,0.0,0,1994-01-06,Nainital
7.6,14.6,1.8,62,0.0,0.0,3,1994-01-07,Nainital
8.8,15.8,3.6,61,0.0,0.0,3,1994-01-08,Nainital
8.7,15.8,2.7,57,0.0,0.0,3,1994-01-09,Nainital
7.6,13.5,2.8,51,0.0,0.0,3,1994-01-10,Nainital
6.6,10.4,3.6,52,2.3,2.3,53,1994-01-11,Nainital
5.9,8.3,3.9,93,23.1,23.1,63,1994-01-12,Nainital
6.5,12.9,1.8,85,0.9,0.9,53,1994-01-13,Nainital
5.8,10.9,2.2,82,3.4,3.4,61,1994-01-14,Nainital
3.5,6.4,1.7,91,21.4,21.4,61,1994-01-15,Nainital
2.9,7.4,-0.5,85,5.7,3.8,73,1994-01-16,Nainital
3.1,8.9,-3.0,75,0.0,0.0,3,1994-01-17,Nainital
5.6,10.9,0.7,68,0.0,0.0,3,1994-01-18,Nainital
5.6,10.8,1.1,74,0.5,0.5,51,1994-01-19,Nainital
5.3,11.8,0.2,65,0.0,0.0,0,1994-01-20,Nainital
5.7,13.0,-0.5,65,0.0,0.0,0,1994-01-21,Nainital
7.8,15.8,0.4,57,0.0,0.0,0,1994-01-22,Nainital
7.7,14.8,3.0,52,0.0,0.0,0,1994-01-23,Nainital
7.8,16.2,0.7,58,0.0,0.0,0,1994-01-24,Nainital
9.5,17.4,2.6,63,0.0,0.0,3,1994-01-25,Nainital
11.5,18.8,6.3,65,0.0,0.0,3,1994-01-26,Nainital
11.8,17.4,7.0,67,0.0,0.0,3,1994-01-27,Nainital
11.4,17.5,6.5,69,0.0,0.0,3,1994-01-28,Nainital
7.4,12.2,3.6,80,15.0,15.0,61,1994-01-29,Nainital
5.2,10.1,0.6,76,0.5,0.5,51,1994-01-30,Nainital
5.7,11.0,0.4,71,0.0,0.0,3,1994-01-31,Nainital
4.2,9.3,0.2,82,6.5,6.5,61,1994-02-01,Nainital
5.9,12.8,-0.7,69,0.0,0.0,3,1994-02-02,Nainital
6.8,13.3,1.1,67,0.0,0.0,2,1994-02-03,Nainital
7.2,12.1,3.2,74,0.0,0.0,3,1994-02-04,Nainital
7.3,13.1,2.6,70,1.0,1.0,53,1994-02-05,Nainital
7.2,14.0,1.5,68,0.4,0.4,51,1994-02-06,Nainital
8.3,15.1,1.9,59,0.9,0.9,51,1994-02-07,Nainital
5.8,7.7,3.5,84,15.7,15.7,61,1994-02-08,Nainital
5.3,9.3,1.9,85,1.3,1.3,51,1994-02-09,Nainital
5.7,11.7,0.3,78,0.0,0.0,3,1994-02-10,Nainital
5.6,11.1,0.6,71,1.3,1.3,53,1994-02-11,Nainital
4.7,9.6,-0.5,68,0.6,0.6,53,1994-02-12,Nainital
6.2,13.2,-0.4,60,0.0,0.0,3,1994-02-13,Nainital
6.8,12.9,1.9,63,0.6,0.6,51,1994-02-14,Nainital
7.1,13.0,0.8,64,0.2,0.2,51,1994-02-15,Nainital
6.7,12.0,2.7,69,0.6,0.6,51,1994-02-16,Nainital
7.1,12.8,1.6,64,0.0,0.0,1,1994-02-17,Nainital
7.4,13.8,1.7,63,0.0,0.0,0,1994-02-18,Nainital
8.9,16.9,1.7,57,0.0,0.0,0,1994-02-19,Nainital
8.6,15.4,3.1,57,1.0,1.0,51,1994-02-20,Nainital
5.9,10.0,1.1,91,37.4,37.4,63,1994-02-21,Nainital
4.1,9.1,-0.1,73,0.5,0.5,51,1994-02-22,Nainital
5.6,12.8,-1.6,70,0.0,0.0,0,1994-02-23,Nainital
7.3,14.1,0.9,72,0.0,0.0,0,1994-02-24,Nainital
8.6,16.0,1.9,71,0.0,0.0,0,1994-02-25,Nainital
9.5,16.1,3.0,67,0.2,0.2,51,1994-02-26,Nainital
8.8,13.9,5.3,70,3.7,3.7,53,1994-02-27,Nainital
8.5,14.8,3.0,66,0.0,0.0,1,1994-02-28,Nainital
9.5,16.9,2.6,67,0.0,0.0,2,1994-03-01,Nainital
10.3,16.1,4.9,67,0.0,0.0,3,1994-03-02,Nainital
10.9,17.8,5.1,72,0.0,0.0,2,1994-03-03,Nainital
11.6,18.7,5.6,63,0.0,0.0,2,1994-03-04,Nainital
11.4,17.7,5.3,58,0.0,0.0,3,1994-03-05,Nainital
11.6,18.4,4.8,60,0.0,0.0,3,1994-03-06,Nainital
10.9,16.5,6.1,60,1.7,1.7,61,1994-03-07,Nainital
10.9,18.2,4.1,56,0.0,0.0,0,1994-03-08,Nainital
12.2,19.8,4.7,55,0.0,0.0,0,1994-03-09,Nainital
12.5,19.1,5.7,56,0.0,0.0,1,1994-03-10,Nainital
13.0,20.3,5.8,52,0.0,0.0,3,1994-03-11,Nainital
13.4,20.1,6.8,56,0.0,0.0,3,1994-03-12,Nainital
14.3,21.0,7.4,55,0.0,0.0,3,1994-03-13,Nainital
13.5,18.7,9.1,63,0.8,0.8,51,1994-03-14,Nainital
14.3,21.4,7.7,59,0.0,0.0,3,1994-03-15,Nainital
15.1,21.7,9.1,51,0.0,0.0,3,1994-03-16,Nainital
16.1,24.1,8.3,48,0.0,0.0,0,1994-03-17,Nainital
17.3,25.2,9.4,45,0.0,0.0,0,1994-03-18,Nainital
17.6,25.2,9.7,45,0.0,0.0,3,1994-03-19,Nainital
16.8,22.5,11.1,40,0.3,0.3,51,1994-03-20,Nainital
14.9,22.3,9.6,50,2.7,2.7,61,1994-03-21,Nainital
14.6,21.5,7.9,49,0.5,0.5,51,1994-03-22,Nainital
15.0,21.8,7.6,49,0.0,0.0,0,1994-03-23,Nainital
15.8,22.9,8.5,46,0.0,0.0,1,1994-03-24,Nainital
16.3,23.2,9.4,41,0.0,0.0,3,1994-03-25,Nainital
15.2,21.5,8.7,42,0.0,0.0,2,1994-03-26,Nainital
14.8,21.0,7.2,42,0.0,0.0,2,1994-03-27,Nainital
15.5,22.3,7.7,41,0.0,0.0,3,1994-03-28,Nainital
16.4,23.0,8.8,41,0.0,0.0,3,1994-03-29,Nainital
18.1,24.9,10.5,42,0.0,0.0,3,1994-03-30,Nainital
16.4,23.2,11.7,48,1.3,1.3,53,1994-03-31,Nainital
15.0,20.0,9.9,50,0.0,0.0,3,1994-04-01,Nainital
13.4,19.9,9.4,61,4.6,4.6,63,1994-04-02,Nainital
15.0,21.2,8.3,55,0.1,0.1,51,1994-04-03,Nainital
14.8,20.4,10.2,60,1.3,1.3,53,1994-04-04,Nainital
