temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
11.6,17.2,6.7,82,0.2,0.2,51,1989-01-01,Dehradun
10.0,14.4,7.4,86,5.4,5.4,53,1989-01-02,Dehradun
10.7,16.5,4.8,79,0.0,0.0,3,1989-01-03,Dehradun
11.2,16.0,7.1,80,0.4,0.4,51,1989-01-04,Dehradun
11.9,17.0,6.6,79,3.3,3.3,61,1989-01-05,Dehradun
10.1,11.9,8.6,88,32.6,32.6,63,1989-01-06,Dehradun
8.8,10.0,7.4,90,36.2,36.2,63,1989-01-07,Dehradun
8.9,12.1,4.2,89,16.9,16.9,63,1989-01-08,Dehradun
7.6,14.4,1.4,79,0.0,0.0,1,1989-01-09,Dehradun
6.4,13.1,-0.4,74,0.0,0.0,0,1989-01-10,Dehradun
5.9,12.1,-1.3,76,0.0,0.0,1,1989-01-11,Dehradun
5.7,12.3,-1.1,77,0.0,0.0,0,1989-01-12,Dehradun
6.7,14.1,-0.1,75,0.0,0.0,0,1989-01-13,Dehradun
7.5,14.7,0.5,75,0.0,0.0,0,1989-01-14,Dehradun
8.4,15.9,0.7,74,0.0,0.0,0,1989-01-15,Dehradun
7.8,14.3,0.9,78,0.0,0.0,0,1989-01-16,Dehradun
7.4,14.4,0.4,77,0.0,0.0,0,1989-01-17,Dehradun
7.6,14.5,0.3,77,0.0,0.0,0,1989-01-18,Dehradun
8.0,15.1,0.6,77,0.0,0.0,0,1989-01-19,Dehradun
8.1,15.3,1.0,79,0.0,0.0,0,1989-01-20,Dehradun
7.8,15.1,0.1,78,0.0,0.0,0,1989-01-21,Dehradun
8.3,15.1,1.2,80,0.0,0.0,0,1989-01-22,Dehradun
8.5,15.7,1.0,83,0.0,0.0,1,1989-01-23,Dehradun
8.6,15.5,1.2,85,0.0,0.0,3,1989-01-24,Dehradun
9.3,17.0,1.9,79,0.0,0.0,0,1989-01-25,Dehradun
10.0,17.7,2.6,76,0.0,0.0,0,1989-01-26,Dehradun
10.3,18.4,2.4,72,0.0,0.0,0,1989-01-27,Dehradun
9.8,17.8,2.1,72,0.0,0.0,0,1989-01-28,Dehradun
10.7,18.4,2.7,72,0.0,0.0,3,1989-01-29,Dehradun
12.4,20.0,5.6,74,0.0,0.0,3,1989-01-30,Dehradun
13.6,20.4,8.8,72,0.0,0.0,3,1989-01-31,Dehradun
13.6,21.4,7.5,69,0.0,0.0,3,1989-02-01,Dehradun
12.9,20.8,5.7,71,0.0,0.0,3,1989-02-02,Dehradun
14.8,22.1,8.4,66,0.0,0.0,3,1989-02-03,Dehradun
14.6,21.2,8.0,71,0.0,0.0,3,1989-02-04,Dehradun
