temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
8.6,12.7,6.4,74,3.2,3.2,61,2015-01-01,Pithoragarh
8.5,10.7,6.8,95,22.6,22.6,61,2015-01-02,Pithoragarh
8.2,10.8,6.1,96,28.1,28.1,61,2015-01-03,Pithoragarh
7.2,11.5,3.6,86,4.0,4.0,53,2015-01-04,Pithoragarh
9.3,15.5,4.6,78,0.0,0.0,2,2015-01-05,Pithoragarh
9.7,15.1,5.2,79,0.0,0.0,3,2015-01-06,Pithoragarh
7.9,10.0,6.4,88,3.7,3.7,53,2015-01-07,Pithoragarh
8.2,12.6,4.4,76,0.0,0.0,2,2015-01-08,Pithoragarh
8.5,12.5,5.5,74,0.0,0.0,1,2015-01-09,Pithoragarh
9.2,15.1,4.2,79,0.0,0.0,3,2015-01-10,Pithoragarh
10.1,15.3,6.2,84,0.0,0.0,3,2015-01-11,Pithoragarh
9.7,14.7,5.6,81,0.0,0.0,3,2015-01-12,Pithoragarh
9.9,14.9,6.3,73,0.0,0.0,1,2015-01-13,Pithoragarh
7.9,10.9,4.9,73,3.7,3.7,53,2015-01-14,Pithoragarh
7.5,12.6,2.4,73,0.5,0.5,51,2015-01-15,Pithoragarh
7.0,12.3,2.6,74,0.8,0.8,51,2015-01-16,Pithoragarh
7.1,12.8,2.2,65,0.0,0.0,2,2015-01-17,Pithoragarh
7.4,13.2,3.1,76,0.0,0.0,2,2015-01-18,Pithoragarh
8.5,14.1,4.1,82,0.0,0.0,3,2015-01-19,Pithoragarh
9.2,14.9,4.8,83,0.0,0.0,3,2015-01-20,Pithoragarh
8.6,14.4,4.0,79,2.4,2.4,53,2015-01-21,Pithoragarh
6.6,8.8,4.8,91,19.1,19.1,63,2015-01-22,Pithoragarh
7.3,12.7,3.4,83,4.3,4.3,53,2015-01-23,Pithoragarh
7.7,14.5,1.9,80,0.0,0.0,3,2015-01-24,Pithoragarh
8.3,15.6,2.9,81,0.0,0.0,3,2015-01-25,Pithoragarh
7.8,11.9,4.9,84,3.2,3.2,53,2015-01-26,Pithoragarh
6.2,11.5,1.3,90,3.4,3.4,55,2015-01-27,Pithoragarh
7.0,12.7,2.3,83,0.0,0.0,3,2015-01-28,Pithoragarh
5.9,11.0,2.6,88,8.2,8.2,63,2015-01-29,Pithoragarh
5.3,10.2,0.1,76,0.0,0.0,3,2015-01-30,Pithoragarh
8.0,13.9,2.2,67,0.0,0.0,2,2015-01-31,Pithoragarh
