temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.0,15.7,6.9,62,0.0,0.0,3,2019-01-01,Pithoragarh
7.7,12.1,4.1,71,2.8,2.8,53,2019-01-02,Pithoragarh
7.2,11.6,2.7,63,0.0,0.0,0,2019-01-03,Pithoragarh
8.9,13.3,4.4,47,0.0,0.0,3,2019-01-04,Pithoragarh
9.2,13.3,5.8,66,0.0,0.0,3,2019-01-05,Pithoragarh
6.8,9.7,4.2,78,9.8,9.8,63,2019-01-06,Pithoragarh
6.3,10.8,1.6,74,1.7,1.7,51,2019-01-07,Pithoragarh
8.2,12.2,2.9,51,0.0,0.0,3,2019-01-08,Pithoragarh
9.6,13.7,6.4,55,0.0,0.0,3,2019-01-09,Pithoragarh
8.8,13.7,4.6,61,0.0,0.0,3,2019-01-10,Pithoragarh
8.4,12.4,5.0,70,0.0,0.0,2,2019-01-11,Pithoragarh
8.4,13.2,2.4,65,0.0,0.0,2,2019-01-12,Pithoragarh
7.6,10.4,4.6,61,0.0,0.0,3,2019-01-13,Pithoragarh
8.7,13.2,3.4,44,0.0,0.0,0,2019-01-14,Pithoragarh
9.8,16.0,4.9,42,0.0,0.0,3,2019-01-15,Pithoragarh
9.8,14.4,6.7,58,0.0,0.0,3,2019-01-16,Pithoragarh
10.1,14.5,6.3,61,0.0,0.0,3,2019-01-17,Pithoragarh
10.0,14.7,5.5,54,0.0,0.0,3,2019-01-18,Pithoragarh
10.7,16.4,6.6,61,0.0,0.0,3,2019-01-19,Pithoragarh
12.4,17.4,7.3,55,0.0,0.0,3,2019-01-20,Pithoragarh
12.3,16.8,7.4,62,11.5,11.5,63,2019-01-21,Pithoragarh
5.7,8.1,4.1,92,43.4,43.4,63,2019-01-22,Pithoragarh
4.3,7.4,1.2,92,28.0,28.0,63,2019-01-23,Pithoragarh
5.8,11.3,1.0,74,0.3,0.3,51,2019-01-24,Pithoragarh
4.4,6.4,2.6,82,15.0,15.0,61,2019-01-25,Pithoragarh
4.7,10.0,-0.2,77,1.3,1.3,53,2019-01-26,Pithoragarh
4.3,8.8,1.6,83,6.5,6.5,61,2019-01-27,Pithoragarh
5.2,9.9,1.0,69,0.1,0.1,51,2019-01-28,Pithoragarh
6.4,11.3,-1.0,55,0.0,0.0,2,2019-01-29,Pithoragarh
7.8,12.9,2.9,48,0.0,0.0,3,2019-01-30,Pithoragarh
8.7,12.7,6.1,64,0.1,0.1,51,2019-01-31,Pithoragarh
7.9,10.7,3.7,68,2.8,2.8,53,2019-02-01,Pithoragarh
8.8,13.9,3.3,55,0.0,0.0,1,2019-02-02,Pithoragarh
10.2,15.1,6.0,56,0.0,0.0,0,2019-02-03,Pithoragarh
11.2,16.4,5.9,50,0.0,0.0,3,2019-02-04,Pithoragarh
12.3,16.0,8.2,39,0.0,0.0,3,2019-02-05,Pithoragarh
10.2,14.0,7.0,52,1.2,1.2,53,2019-02-06,Pithoragarh
7.9,10.9,6.0,82,31.2,31.2,63,2019-02-07,Pithoragarh
5.6,9.1,3.2,88,23.1,23.1,63,2019-02-08,Pithoragarh
6.8,12.1,2.4,75,0.4,0.4,51,2019-02-09,Pithoragarh
7.7,13.5,3.4,79,0.0,0.0,3,2019-02-10,Pithoragarh
10.0,15.6,6.3,77,0.0,0.0,3,2019-02-11,Pithoragarh
11.4,16.4,7.3,71,0.0,0.0,3,2019-02-12,Pithoragarh
13.6,18.4,8.4,54,0.0,0.0,3,2019-02-13,Pithoragarh
11.0,13.4,6.0,73,8.2,8.2,61,2019-02-14,Pithoragarh
8.1,11.9,5.2,85,17.7,17.7,63,2019-02-15,Pithoragarh
7.7,10.8,4.1,83,10.9,10.9,63,2019-02-16,Pithoragarh
8.3,14.4,2.9,81,0.0,0.0,3,2019-02-17,Pithoragarh
9.0,15.1,4.9,79,12.2,12.2,63,2019-02-18,Pithoragarh
9.0,12.8,4.6,74,5.1,5.1,61,2019-02-19,Pithoragarh
10.7,13.9,6.4,57,0.2,0.2,51,2019-02-20,Pithoragarh
