temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
11.6,15.4,8.9,71,0.0,0.0,2,2018-01-01,Tehri Garhwal
11.3,17.8,5.0,63,0.0,0.0,2,2018-01-02,Tehri Garhwal
11.4,18.0,5.1,55,0.0,0.0,0,2018-01-03,Tehri Garhwal
11.7,18.6,6.6,60,0.0,0.0,2,2018-01-04,Tehri Garhwal
11.8,17.4,7.5,61,0.7,0.7,51,2018-01-05,Tehri Garhwal
9.8,16.5,5.0,72,0.0,0.0,3,2018-01-06,Tehri Garhwal
10.1,17.7,2.9,68,0.0,0.0,0,2018-01-07,Tehri Garhwal
12.5,19.6,6.8,59,0.0,0.0,0,2018-01-08,Tehri Garhwal
13.7,21.6,7.5,58,0.0,0.0,0,2018-01-09,Tehri Garhwal
14.9,23.1,9.0,47,0.0,0.0,1,2018-01-10,Tehri Garhwal
15.6,22.5,9.9,49,0.0,0.0,3,2018-01-11,Tehri Garhwal
14.4,20.4,7.1,66,0.0,0.0,3,2018-01-12,Tehri Garhwal
12.5,19.6,6.7,71,0.0,0.0,0,2018-01-13,Tehri Garhwal
13.9,21.7,8.7,69,0.0,0.0,0,2018-01-14,Tehri Garhwal
14.0,21.5,7.4,65,0.0,0.0,0,2018-01-15,Tehri Garhwal
14.6,23.0,9.3,52,0.0,0.0,0,2018-01-16,Tehri Garhwal
14.0,20.3,8.8,65,0.0,0.0,3,2018-01-17,Tehri Garhwal
15.0,23.0,9.5,56,0.0,0.0,2,2018-01-18,Tehri Garhwal
15.9,23.5,10.8,51,0.0,0.0,0,2018-01-19,Tehri Garhwal
15.8,23.7,9.2,53,0.0,0.0,0,2018-01-20,Tehri Garhwal
15.0,22.1,9.8,59,0.0,0.0,0,2018-01-21,Tehri Garhwal
13.3,21.0,5.0,75,0.0,0.0,3,2018-01-22,Tehri Garhwal
11.5,19.2,6.8,76,18.7,18.7,63,2018-01-23,Tehri Garhwal
10.7,16.8,6.2,82,2.2,2.2,53,2018-01-24,Tehri Garhwal
10.2,18.5,3.0,80,0.0,0.0,3,2018-01-25,Tehri Garhwal
11.0,17.6,4.3,72,0.2,0.2,51,2018-01-26,Tehri Garhwal
9.5,18.0,2.6,74,0.0,0.0,3,2018-01-27,Tehri Garhwal
11.2,19.1,4.0,61,0.0,0.0,3,2018-01-28,Tehri Garhwal
13.9,21.6,7.9,54,0.0,0.0,3,2018-01-29,Tehri Garhwal
15.9,24.1,10.2,50,0.0,0.0,1,2018-01-30,Tehri Garhwal
15.7,22.7,9.9,57,0.0,0.0,3,2018-01-31,Tehri Garhwal
16.4,23.9,11.2,59,0.0,0.0,3,2018-02-01,Tehri Garhwal
15.5,21.6,9.8,57,0.0,0.0,3,2018-02-02,Tehri Garhwal
14.0,19.8,6.5,60,0.0,0.0,3,2018-02-03,Tehri Garhwal
14.2,21.0,5.3,53,0.0,0.0,3,2018-02-04,Tehri Garhwal
14.8,19.7,10.0,51,0.0,0.0,3,2018-02-05,Tehri Garhwal
16.2,21.3,11.3,46,0.6,0.6,51,2018-02-06,Tehri Garhwal
14.2,21.0,7.7,56,0.0,0.0,3,2018-02-07,Tehri Garhwal
13.8,19.8,8.0,54,0.0,0.0,3,2018-02-08,Tehri Garhwal
13.7,19.6,8.5,49,0.0,0.0,2,2018-02-09,Tehri Garhwal
14.5,20.7,8.9,46,0.0,0.0,3,2018-02-10,Tehri Garhwal
15.4,21.4,8.9,42,1.6,1.6,53,2018-02-11,Tehri Garhwal
12.5,14.6,10.0,73,14.5,14.5,61,2018-02-12,Tehri Garhwal
12.9,18.0,8.4,68,5.2,5.2,61,2018-02-13,Tehri Garhwal
13.3,20.5,5.8,61,0.0,0.0,2,2018-02-14,Tehri Garhwal
16.0,23.0,8.8,52,0.3,0.3,51,2018-02-15,Tehri Garhwal
16.9,23.9,9.7,64,0.1,0.1,51,2018-02-16,Tehri Garhwal
14.4,21.9,8.1,71,0.0,0.0,3,2018-02-17,Tehri Garhwal
13.7,21.5,5.3,72,0.0,0.0,3,2018-02-18,Tehri Garhwal
16.0,23.1,9.1,65,0.0,0.0,3,2018-02-19,Tehri Garhwal
17.0,23.7,10.6,67,0.0,0.0,3,2018-02-20,Tehri Garhwal
17.4,24.6,11.2,68,0.0,0.0,3,2018-02-21,Tehri Garhwal
17.8,23.2,10.7,56,0.3,0.3,51,2018-02-22,Tehri Garhwal
18.3,24.5,10.6,48,0.0,0.0,3,2018-02-23,Tehri Garhwal
17.9,20.8,13.6,53,1.2,1.2,51,2018-02-24,Tehri Garhwal
16.3,22.5,8.9,65,1.8,1.8,53,2018-02-25,Tehri Garhwal
17.0,25.1,8.4,63,0.0,0.0,2,2018-02-26,Tehri Garhwal
19.3,26.4,14.1,67,0.4,0.4,51,2018-02-27,Tehri Garhwal
18.4,23.1,12.9,70,0.0,0.0,3,2018-02-28,Tehri Garhwal
18.0,25.2,10.9,68,0.1,0.1,51,2018-03-01,Tehri Garhwal
19.7,24.6,15.4,50,1.7,1.7,61,2018-03-02,Tehri Garhwal
19.0,25.5,13.1,49,0.0,0.0,3,2018-03-03,Tehri Garhwal
15.5,19.4,12.6,76,10.4,10.4,61,2018-03-04,Tehri Garhwal
15.2,20.3,9.4,72,4.2,4.2,61,2018-03-05,Tehri Garhwal
16.3,22.9,8.7,59,0.0,0.0,0,2018-03-06,Tehri Garhwal
18.3,25.5,10.5,55,0.0,0.0,0,2018-03-07,Tehri Garhwal
18.7,24.6,11.6,55,0.1,0.1,51,2018-03-08,Tehri Garhwal
18.9,25.0,13.0,46,0.0,0.0,3,2018-03-09,Tehri Garhwal
19.0,25.9,12.6,45,0.0,0.0,3,2018-03-10,Tehri Garhwal
20.0,26.3,13.6,45,0.0,0.0,3,2018-03-11,Tehri Garhwal
20.3,26.4,14.5,47,0.0,0.0,3,2018-03-12,Tehri Garhwal
21.0,28.1,14.6,46,0.0,0.0,2,2018-03-13,Tehri Garhwal
21.0,27.0,15.9,45,0.0,0.0,2,2018-03-14,Tehri Garhwal
18.0,21.5,13.5,61,2.2,2.2,53,2018-03-15,Tehri Garhwal
18.2,23.3,12.9,47,0.0,0.0,2,2018-03-16,Tehri Garhwal
18.3,24.4,12.4,42,0.0,0.0,2,2018-03-17,Tehri Garhwal
19.4,27.2,12.0,44,0.0,0.0,2,2018-03-18,Tehri Garhwal
21.1,27.8,15.6,47,0.0,0.0,2,2018-03-19,Tehri Garhwal
21.8,28.2,15.7,41,0.0,0.0,2,2018-03-20,Tehri Garhwal
18.9,24.5,15.2,59,10.7,10.7,61,2018-03-21,Tehri Garhwal
17.4,22.7,10.8,66,5.5,5.5,61,2018-03-22,Tehri Garhwal
19.5,25.2,13.7,54,0.0,0.0,1,2018-03-23,Tehri Garhwal
20.9,27.1,14.0,49,0.1,0.1,51,2018-03-24,Tehri Garhwal
21.4,26.9,16.2,40,0.0,0.0,3,2018-03-25,Tehri Garhwal
22.0,30.2,12.5,43,0.0,0.0,0,2018-03-26,Tehri Garhwal
23.7,30.8,17.5,47,0.0,0.0,0,2018-03-27,Tehri Garhwal
23.6,29.9,18.0,39,0.0,0.0,3,2018-03-28,Tehri Garhwal
22.6,28.5,14.9,35,0.0,0.0,3,2018-03-29,Tehri Garhwal
21.1,26.3,13.5,41,0.0,0.0,3,2018-03-30,Tehri Garhwal
22.0,31.3,16.8,48,0.0,0.0,1,2018-03-31,Tehri Garhwal
22.3,28.6,16.7,55,0.0,0.0,0,2018-04-01,Tehri Garhwal
23.1,27.7,16.5,58,0.1,0.1,51,2018-04-02,Tehri Garhwal
22.7,28.5,18.3,61,1.3,1.3,61,2018-04-03,Tehri Garhwal
22.6,26.8,17.7,60,1.2,1.2,55,2018-04-04,Tehri Garhwal
23.5,29.7,18.1,53,0.6,0.6,53,2018-04-05,Tehri Garhwal
23.6,28.1,17.8,51,1.1,1.1,55,2018-04-06,Tehri Garhwal
21.2,24.9,16.7,62,4.3,4.3,61,2018-04-07,Tehri Garhwal
20.6,24.3,16.2,68,2.5,2.5,61,2018-04-08,Tehri Garhwal
21.3,25.7,16.5,64,1.6,1.6,53,2018-04-09,Tehri Garhwal
20.8,27.0,14.2,74,4.6,4.6,63,2018-04-10,Tehri Garhwal
19.3,23.9,15.6,78,7.1,7.1,61,2018-04-11,Tehri Garhwal
19.6,25.1,14.1,66,0.3,0.3,51,2018-04-12,Tehri Garhwal
21.2,26.0,14.0,50,0.0,0.0,3,2018-04-13,Tehri Garhwal
22.5,27.6,14.6,45,0.0,0.0,3,2018-04-14,Tehri Garhwal
24.0,29.7,16.2,40,0.0,0.0,3,2018-04-15,Tehri Garhwal
23.2,28.4,17.6,46,1.1,1.1,53,2018-04-16,Tehri Garhwal
23.3,27.8,18.2,41,0.6,0.6,51,2018-04-17,Tehri Garhwal
24.3,31.0,16.2,38,0.0,0.0,2,2018-04-18,Tehri Garhwal
24.6,30.3,18.7,36,0.0,0.0,3,2018-04-19,Tehri Garhwal
21.3,27.6,16.7,53,4.5,4.5,55,2018-04-20,Tehri Garhwal
22.0,28.5,13.4,50,0.9,0.9,53,2018-04-21,Tehri Garhwal
23.4,29.6,16.4,36,0.0,0.0,0,2018-04-22,Tehri Garhwal
24.5,30.1,17.3,32,0.4,0.4,51,2018-04-23,Tehri Garhwal
25.3,30.5,17.9,33,0.0,0.0,3,2018-04-24,Tehri Garhwal
25.9,31.5,18.3,35,0.4,0.4,51,2018-04-25,Tehri Garhwal
26.6,32.7,18.6,32,0.0,0.0,2,2018-04-26,Tehri Garhwal
24.7,28.2,21.7,51,2.1,2.1,61,2018-04-27,Tehri Garhwal
24.1,28.9,19.6,57,0.5,0.5,51,2018-04-28,Tehri Garhwal
24.1,28.4,19.6,57,1.5,1.5,61,2018-04-29,Tehri Garhwal
24.8,29.0,19.0,50,1.4,1.4,53,2018-04-30,Tehri Garhwal
24.6,29.1,19.8,59,0.3,0.3,51,2018-05-01,Tehri Garhwal
23.1,27.7,18.2,69,1.2,1.2,51,2018-05-02,Tehri Garhwal
24.0,27.9,19.3,66,0.3,0.3,51,2018-05-03,Tehri Garhwal
24.1,28.2,16.9,61,0.2,0.2,51,2018-05-04,Tehri Garhwal
25.3,29.3,19.9,50,0.0,0.0,2,2018-05-05,Tehri Garhwal
25.3,30.0,20.1,45,0.2,0.2,51,2018-05-06,Tehri Garhwal
25.6,30.0,20.4,40,0.3,0.3,51,2018-05-07,Tehri Garhwal
20.8,23.7,18.1,65,8.5,8.5,61,2018-05-08,Tehri Garhwal
22.4,28.2,14.9,52,0.6,0.6,53,2018-05-09,Tehri Garhwal
24.4,30.8,16.4,46,0.0,0.0,1,2018-05-10,Tehri Garhwal
27.2,34.3,19.8,47,0.0,0.0,1,2018-05-11,Tehri Garhwal
28.4,33.8,22.5,47,0.0,0.0,3,2018-05-12,Tehri Garhwal
26.9,32.5,21.1,52,2.0,2.0,61,2018-05-13,Tehri Garhwal
24.7,29.8,19.4,62,0.8,0.8,53,2018-05-14,Tehri Garhwal
25.8,31.5,19.9,56,0.0,0.0,3,2018-05-15,Tehri Garhwal
26.9,33.3,20.3,48,0.0,0.0,3,2018-05-16,Tehri Garhwal
27.6,33.9,21.6,41,0.4,0.4,51,2018-05-17,Tehri Garhwal
27.1,31.6,22.1,42,0.3,0.3,51,2018-05-18,Tehri Garhwal
27.9,32.9,22.3,36,0.0,0.0,2,2018-05-19,Tehri Garhwal
29.0,34.9,21.8,25,0.0,0.0,0,2018-05-20,Tehri Garhwal
30.3,37.2,22.9,20,0.0,0.0,0,2018-05-21,Tehri Garhwal
31.3,38.4,24.0,20,0.0,0.0,2,2018-05-22,Tehri Garhwal
30.5,36.3,24.1,22,0.0,0.0,2,2018-05-23,Tehri Garhwal
30.0,36.6,23.6,23,0.0,0.0,0,2018-05-24,Tehri Garhwal
30.4,37.1,23.3,21,0.0,0.0,0,2018-05-25,Tehri Garhwal
31.1,37.2,24.0,18,0.0,0.0,1,2018-05-26,Tehri Garhwal
30.0,36.0,22.9,21,0.0,0.0,3,2018-05-27,Tehri Garhwal
29.9,35.2,23.5,25,0.2,0.2,51,2018-05-28,Tehri Garhwal
28.8,32.8,23.7,38,2.4,2.4,61,2018-05-29,Tehri Garhwal
27.8,33.1,23.2,53,0.1,0.1,51,2018-05-30,Tehri Garhwal
27.5,31.4,23.7,61,0.6,0.6,51,2018-05-31,Tehri Garhwal
25.2,29.6,21.3,70,0.7,0.7,51,2018-06-01,Tehri Garhwal
24.8,29.0,20.8,75,1.8,1.8,51,2018-06-02,Tehri Garhwal
27.3,32.4,22.8,68,0.6,0.6,51,2018-06-03,Tehri Garhwal
27.7,30.8,24.8,74,9.8,9.8,61,2018-06-04,Tehri Garhwal
25.9,30.0,23.9,81,19.7,19.7,63,2018-06-05,Tehri Garhwal
26.2,30.0,22.1,76,10.8,10.8,63,2018-06-06,Tehri Garhwal
27.6,31.7,22.8,70,0.2,0.2,51,2018-06-07,Tehri Garhwal
26.5,30.3,23.0,79,10.7,10.7,63,2018-06-08,Tehri Garhwal
25.3,30.2,21.8,83,18.8,18.8,63,2018-06-09,Tehri Garhwal
26.3,30.2,21.6,80,1.9,1.9,53,2018-06-10,Tehri Garhwal
27.1,31.9,20.8,77,0.2,0.2,51,2018-06-11,Tehri Garhwal
28.9,34.2,22.6,60,0.5,0.5,51,2018-06-12,Tehri Garhwal
28.6,33.8,22.9,56,0.0,0.0,2,2018-06-13,Tehri Garhwal
27.0,31.1,23.6,74,1.6,1.6,53,2018-06-14,Tehri Garhwal
26.2,29.2,22.0,81,1.8,1.8,51,2018-06-15,Tehri Garhwal
25.4,29.1,21.5,83,3.8,3.8,53,2018-06-16,Tehri Garhwal
24.4,26.8,20.0,82,7.3,7.3,63,2018-06-17,Tehri Garhwal
25.8,29.9,21.7,71,0.4,0.4,51,2018-06-18,Tehri Garhwal
26.4,31.2,20.5,72,1.2,1.2,53,2018-06-19,Tehri Garhwal
27.3,32.2,22.7,67,0.5,0.5,51,2018-06-20,Tehri Garhwal
28.7,32.8,23.5,60,0.0,0.0,3,2018-06-21,Tehri Garhwal
28.8,32.8,24.6,61,0.2,0.2,51,2018-06-22,Tehri Garhwal
29.4,34.6,23.8,60,0.1,0.1,51,2018-06-23,Tehri Garhwal
29.1,33.5,23.9,63,0.0,0.0,2,2018-06-24,Tehri Garhwal
29.6,34.3,24.3,58,0.0,0.0,1,2018-06-25,Tehri Garhwal
28.5,33.0,23.9,65,3.5,3.5,53,2018-06-26,Tehri Garhwal
27.1,31.8,23.4,78,13.2,13.2,63,2018-06-27,Tehri Garhwal
26.4,31.3,23.2,83,13.1,13.1,63,2018-06-28,Tehri Garhwal
26.8,31.1,23.6,82,4.4,4.4,53,2018-06-29,Tehri Garhwal
27.0,30.7,23.3,83,3.2,3.2,53,2018-06-30,Tehri Garhwal
27.3,31.6,24.2,85,3.9,3.9,53,2018-07-01,Tehri Garhwal
26.5,29.5,24.6,90,58.0,58.0,65,2018-07-02,Tehri Garhwal
25.6,27.6,22.7,89,13.4,13.4,63,2018-07-03,Tehri Garhwal
23.6,26.5,20.6,85,10.3,10.3,63,2018-07-04,Tehri Garhwal
26.6,32.2,21.5,76,0.0,0.0,3,2018-07-05,Tehri Garhwal
27.1,32.0,21.1,79,0.3,0.3,51,2018-07-06,Tehri Garhwal
28.1,32.9,22.4,78,0.5,0.5,51,2018-07-07,Tehri Garhwal
27.8,32.4,23.2,82,5.9,5.9,53,2018-07-08,Tehri Garhwal
27.1,30.1,25.2,87,30.9,30.9,63,2018-07-09,Tehri Garhwal
26.7,30.0,24.5,88,76.9,76.9,65,2018-07-10,Tehri Garhwal
25.6,27.9,24.1,89,52.7,52.7,63,2018-07-11,Tehri Garhwal
26.4,30.7,23.7,88,12.2,12.2,63,2018-07-12,Tehri Garhwal
25.9,29.4,23.2,88,9.6,9.6,61,2018-07-13,Tehri Garhwal
26.5,30.4,23.5,85,4.1,4.1,55,2018-07-14,Tehri Garhwal
27.0,30.5,23.5,86,2.3,2.3,61,2018-07-15,Tehri Garhwal
26.5,30.5,23.6,85,14.5,14.5,63,2018-07-16,Tehri Garhwal
26.8,30.2,23.5,82,4.2,4.2,53,2018-07-17,Tehri Garhwal
26.5,30.6,22.1,87,12.1,12.1,63,2018-07-18,Tehri Garhwal
27.0,31.3,23.5,85,10.3,10.3,63,2018-07-19,Tehri Garhwal
26.6,31.0,22.9,87,5.0,5.0,61,2018-07-20,Tehri Garhwal
26.3,30.7,22.6,87,14.4,14.4,63,2018-07-21,Tehri Garhwal
25.7,27.5,24.0,87,13.3,13.3,63,2018-07-22,Tehri Garhwal
26.7,30.4,23.5,83,5.3,5.3,61,2018-07-23,Tehri Garhwal
26.9,30.7,23.2,84,3.5,3.5,53,2018-07-24,Tehri Garhwal
26.2,29.8,23.6,89,24.1,24.1,63,2018-07-25,Tehri Garhwal
25.1,26.9,23.8,92,40.3,40.3,63,2018-07-26,Tehri Garhwal
25.4,27.2,23.8,90,13.5,13.5,61,2018-07-27,Tehri Garhwal
24.2,26.6,22.5,91,53.6,53.6,63,2018-07-28,Tehri Garhwal
26.2,31.0,23.3,84,5.3,5.3,55,2018-07-29,Tehri Garhwal
26.2,30.3,23.7,85,19.8,19.8,65,2018-07-30,Tehri Garhwal
25.5,27.7,23.8,88,3.5,3.5,55,2018-07-31,Tehri Garhwal
25.6,29.9,23.0,86,6.8,6.8,61,2018-08-01,Tehri Garhwal
25.5,28.3,22.1,88,76.7,76.7,65,2018-08-02,Tehri Garhwal
25.3,27.2,23.1,91,63.3,63.3,65,2018-08-03,Tehri Garhwal
26.3,29.1,24.1,88,28.0,28.0,63,2018-08-04,Tehri Garhwal
25.3,26.8,24.1,92,72.5,72.5,65,2018-08-05,Tehri Garhwal
24.6,26.4,23.1,92,22.0,22.0,65,2018-08-06,Tehri Garhwal
24.7,26.9,22.8,87,34.1,34.1,65,2018-08-07,Tehri Garhwal
26.8,30.4,24.1,78,0.5,0.5,51,2018-08-08,Tehri Garhwal
26.6,30.1,21.9,83,1.3,1.3,51,2018-08-09,Tehri Garhwal
26.2,30.0,22.4,85,6.3,6.3,61,2018-08-10,Tehri Garhwal
26.3,29.0,23.9,90,17.5,17.5,63,2018-08-11,Tehri Garhwal
25.9,28.5,24.4,90,58.8,58.8,65,2018-08-12,Tehri Garhwal
25.4,28.7,23.5,89,36.4,36.4,65,2018-08-13,Tehri Garhwal
26.1,29.7,23.3,85,3.1,3.1,53,2018-08-14,Tehri Garhwal
25.8,30.2,22.4,87,19.2,19.2,63,2018-08-15,Tehri Garhwal
26.7,30.3,23.8,83,5.8,5.8,61,2018-08-16,Tehri Garhwal
26.3,29.4,23.5,84,2.8,2.8,55,2018-08-17,Tehri Garhwal
26.0,28.8,22.2,86,3.3,3.3,51,2018-08-18,Tehri Garhwal
26.2,30.3,21.7,85,3.5,3.5,53,2018-08-19,Tehri Garhwal
25.9,29.3,23.1,89,12.3,12.3,63,2018-08-20,Tehri Garhwal
25.8,29.5,22.2,86,0.9,0.9,51,2018-08-21,Tehri Garhwal
26.0,29.5,23.7,88,8.0,8.0,63,2018-08-22,Tehri Garhwal
25.4,27.9,23.9,93,27.3,27.3,63,2018-08-23,Tehri Garhwal
25.4,28.7,22.8,93,13.3,13.3,61,2018-08-24,Tehri Garhwal
25.3,28.2,23.6,90,12.6,12.6,61,2018-08-25,Tehri Garhwal
25.0,27.9,22.3,89,6.0,6.0,63,2018-08-26,Tehri Garhwal
25.0,29.9,21.7,87,0.5,0.5,51,2018-08-27,Tehri Garhwal
25.5,29.6,21.7,88,1.1,1.1,53,2018-08-28,Tehri Garhwal
25.4,28.9,22.4,87,5.0,5.0,53,2018-08-29,Tehri Garhwal
25.1,27.6,22.3,92,14.0,14.0,63,2018-08-30,Tehri Garhwal
25.7,29.0,23.6,89,15.2,15.2,63,2018-08-31,Tehri Garhwal
25.5,29.7,22.4,86,22.9,22.9,63,2018-09-01,Tehri Garhwal
25.1,29.3,22.9,87,15.8,15.8,63,2018-09-02,Tehri Garhwal
25.1,29.1,22.3,87,0.8,0.8,51,2018-09-03,Tehri Garhwal
25.4,29.2,22.2,85,4.2,4.2,55,2018-09-04,Tehri Garhwal
26.1,30.2,22.9,85,1.0,1.0,51,2018-09-05,Tehri Garhwal
26.0,30.8,22.3,86,4.6,4.6,63,2018-09-06,Tehri Garhwal
26.0,29.7,22.3,84,2.2,2.2,55,2018-09-07,Tehri Garhwal
26.3,29.9,23.9,81,5.9,5.9,63,2018-09-08,Tehri Garhwal
25.8,30.3,23.1,87,0.8,0.8,51,2018-09-09,Tehri Garhwal
25.9,30.1,23.4,87,4.3,4.3,53,2018-09-10,Tehri Garhwal
24.7,27.4,22.8,91,57.5,57.5,65,2018-09-11,Tehri Garhwal
24.9,28.6,21.2,84,5.0,5.0,55,2018-09-12,Tehri Garhwal
23.8,27.3,20.4,89,8.3,8.3,55,2018-09-13,Tehri Garhwal
24.3,28.1,21.0,84,3.1,3.1,53,2018-09-14,Tehri Garhwal
24.3,29.3,20.5,82,1.2,1.2,51,2018-09-15,Tehri Garhwal
24.3,30.1,20.3,82,1.2,1.2,53,2018-09-16,Tehri Garhwal
24.1,30.7,18.5,79,0.7,0.7,51,2018-09-17,Tehri Garhwal
24.9,30.1,19.4,69,0.0,0.0,1,2018-09-18,Tehri Garhwal
25.6,31.2,19.7,68,0.1,0.1,51,2018-09-19,Tehri Garhwal
25.8,30.8,22.1,72,0.6,0.6,53,2018-09-20,Tehri Garhwal
24.5,29.8,19.1,78,3.7,3.7,61,2018-09-21,Tehri Garhwal
22.1,23.4,20.9,87,25.3,25.3,63,2018-09-22,Tehri Garhwal
21.4,22.4,20.6,90,33.3,33.3,63,2018-09-23,Tehri Garhwal
21.7,25.0,19.9,88,31.4,31.4,63,2018-09-24,Tehri Garhwal
23.3,28.3,18.9,80,0.0,0.0,3,2018-09-25,Tehri Garhwal
23.3,28.9,17.5,84,0.0,0.0,3,2018-09-26,Tehri Garhwal
22.6,27.8,19.4,86,0.9,0.9,53,2018-09-27,Tehri Garhwal
22.3,26.9,18.3,84,1.9,1.9,53,2018-09-28,Tehri Garhwal
22.7,27.1,17.4,79,1.3,1.3,53,2018-09-29,Tehri Garhwal
23.0,28.9,17.9,75,0.0,0.0,3,2018-09-30,Tehri Garhwal
23.0,29.2,17.1,74,1.0,1.0,53,2018-10-01,Tehri Garhwal
23.6,29.7,17.9,66,0.1,0.1,51,2018-10-02,Tehri Garhwal
23.6,28.9,19.1,59,0.0,0.0,1,2018-10-03,Tehri Garhwal
22.8,27.5,17.6,54,0.0,0.0,1,2018-10-04,Tehri Garhwal
22.5,28.0,17.6,57,0.0,0.0,1,2018-10-05,Tehri Garhwal
22.1,27.5,16.4,56,0.0,0.0,3,2018-10-06,Tehri Garhwal
21.7,26.8,16.9,57,0.0,0.0,0,2018-10-07,Tehri Garhwal
21.6,27.2,16.1,62,0.0,0.0,1,2018-10-08,Tehri Garhwal
22.2,28.0,15.1,64,0.0,0.0,1,2018-10-09,Tehri Garhwal
22.1,27.0,16.8,61,0.0,0.0,3,2018-10-10,Tehri Garhwal
21.1,25.7,17.3,69,0.0,0.0,3,2018-10-11,Tehri Garhwal
20.9,26.1,16.4,64,0.0,0.0,0,2018-10-12,Tehri Garhwal
20.2,26.0,15.5,66,0.0,0.0,0,2018-10-13,Tehri Garhwal
18.9,26.7,12.0,77,0.0,0.0,3,2018-10-14,Tehri Garhwal
20.1,27.5,13.6,72,0.0,0.0,1,2018-10-15,Tehri Garhwal
21.1,27.2,16.3,66,0.0,0.0,3,2018-10-16,Tehri Garhwal
21.5,26.3,16.7,51,0.0,0.0,3,2018-10-17,Tehri Garhwal
21.5,26.7,16.8,46,0.0,0.0,2,2018-10-18,Tehri Garhwal
21.4,26.5,16.4,43,0.1,0.1,51,2018-10-19,Tehri Garhwal
21.0,25.9,15.9,45,0.0,0.0,1,2018-10-20,Tehri Garhwal
20.8,25.8,15.8,41,0.0,0.0,1,2018-10-21,Tehri Garhwal
19.9,25.5,14.7,44,0.0,0.0,2,2018-10-22,Tehri Garhwal
