temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
7.0,12.4,2.4,74,0.0,0.0,3,2011-01-01,Bageshwar
9.4,16.8,3.5,59,0.0,0.0,0,2011-01-02,Bageshwar
10.0,17.4,3.6,64,0.0,0.0,0,2011-01-03,Bageshwar
10.9,18.8,4.9,65,0.0,0.0,0,2011-01-04,Bageshwar
10.9,18.3,5.1,64,0.0,0.0,0,2011-01-05,Bageshwar
10.8,18.5,4.1,62,0.0,0.0,1,2011-01-06,Bageshwar
10.7,18.1,4.5,61,0.0,0.0,0,2011-01-07,Bageshwar
10.0,16.3,5.1,63,0.0,0.0,2,2011-01-08,Bageshwar
8.7,14.0,4.4,64,0.4,0.4,51,2011-01-09,Bageshwar
9.4,14.9,3.6,61,0.0,0.0,1,2011-01-10,Bageshwar
10.2,18.6,3.2,64,0.0,0.0,0,2011-01-11,Bageshwar
10.7,17.6,5.0,68,0.0,0.0,1,2011-01-12,Bageshwar
10.1,16.1,4.0,63,0.0,0.0,3,2011-01-13,Bageshwar
9.8,15.6,4.1,61,2.7,2.7,53,2011-01-14,Bageshwar
8.1,11.4,5.8,81,10.1,10.1,61,2011-01-15,Bageshwar
7.4,10.9,4.4,71,0.6,0.6,51,2011-01-16,Bageshwar
9.6,16.4,2.6,64,1.8,1.8,53,2011-01-17,Bageshwar
9.8,13.6,5.2,66,0.0,0.0,2,2011-01-18,Bageshwar
9.4,14.5,4.5,66,0.0,0.0,3,2011-01-19,Bageshwar
10.7,16.3,4.9,69,0.0,0.0,3,2011-01-20,Bageshwar
11.4,17.0,6.1,69,0.0,0.0,3,2011-01-21,Bageshwar
12.0,16.3,8.7,64,0.0,0.0,3,2011-01-22,Bageshwar
10.4,15.8,4.6,62,0.0,0.0,2,2011-01-23,Bageshwar
9.7,16.5,3.4,59,0.0,0.0,3,2011-01-24,Bageshwar
9.4,15.6,2.6,59,0.3,0.3,51,2011-01-25,Bageshwar
9.0,13.5,4.0,53,0.2,0.2,51,2011-01-26,Bageshwar
9.4,16.4,1.8,56,0.0,0.0,3,2011-01-27,Bageshwar
10.2,17.0,3.6,60,0.0,0.0,3,2011-01-28,Bageshwar
10.7,16.8,3.8,62,0.0,0.0,3,2011-01-29,Bageshwar
10.3,14.6,5.4,69,2.2,2.2,53,2011-01-30,Bageshwar
10.6,17.4,3.9,63,0.0,0.0,1,2011-01-31,Bageshwar
11.9,19.7,4.5,62,0.0,0.0,0,2011-02-01,Bageshwar
