temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
7.9,14.2,2.4,71,0.0,0.0,3,2023-01-01,Almora
7.2,14.3,1.4,73,0.0,0.0,0,2023-01-02,Almora
6.1,13.5,0.0,63,0.0,0.0,0,2023-01-03,Almora
6.4,14.2,-0.3,57,0.0,0.0,0,2023-01-04,Almora
8.4,16.6,3.5,44,0.0,0.0,0,2023-01-05,Almora
9.5,18.2,0.6,38,0.0,0.0,3,2023-01-06,Almora
11.2,19.2,2.9,36,0.0,0.0,1,2023-01-07,Almora
12.6,20.5,4.4,31,0.0,0.0,3,2023-01-08,Almora
12.6,20.8,5.1,45,0.0,0.0,3,2023-01-09,Almora
13.0,20.5,8.0,34,0.0,0.0,3,2023-01-10,Almora
12.0,18.3,5.6,40,0.0,0.0,3,2023-01-11,Almora
9.8,13.1,5.9,52,0.0,0.0,3,2023-01-12,Almora
8.5,13.3,5.3,66,1.2,1.2,53,2023-01-13,Almora
8.5,15.6,3.8,69,0.0,0.0,3,2023-01-14,Almora
7.6,16.7,2.0,74,0.0,0.0,3,2023-01-15,Almora
6.3,14.5,1.3,80,0.0,0.0,3,2023-01-16,Almora
6.1,14.3,0.7,76,0.0,0.0,0,2023-01-17,Almora
6.7,15.0,-0.1,66,0.0,0.0,3,2023-01-18,Almora
9.1,14.0,4.4,55,0.0,0.0,3,2023-01-19,Almora
8.3,13.6,4.1,71,4.0,4.0,53,2023-01-20,Almora
8.4,15.2,2.5,63,0.0,0.0,0,2023-01-21,Almora
8.5,14.9,1.7,60,0.0,0.0,1,2023-01-22,Almora
9.0,16.4,1.7,53,0.0,0.0,3,2023-01-23,Almora
8.9,14.9,4.2,73,1.8,1.8,55,2023-01-24,Almora
9.0,15.0,4.7,83,5.0,5.0,63,2023-01-25,Almora
10.2,17.1,3.6,70,0.3,0.3,51,2023-01-26,Almora
10.1,18.0,3.0,55,0.0,0.0,0,2023-01-27,Almora
12.1,19.8,4.6,38,0.0,0.0,0,2023-01-28,Almora
11.0,17.9,5.6,52,0.6,0.6,53,2023-01-29,Almora
7.7,10.7,4.1,76,3.0,3.0,61,2023-01-30,Almora
9.1,16.5,2.3,64,0.0,0.0,1,2023-01-31,Almora
11.2,18.2,6.3,49,0.0,0.0,0,2023-02-01,Almora
11.5,19.3,3.5,46,0.0,0.0,3,2023-02-02,Almora
11.2,18.5,5.2,50,0.0,0.0,2,2023-02-03,Almora
11.7,18.5,4.9,60,0.0,0.0,0,2023-02-04,Almora
11.0,18.1,5.0,66,0.0,0.0,0,2023-02-05,Almora
9.5,16.3,3.7,70,0.2,0.2,51,2023-02-06,Almora
10.7,16.1,5.1,59,0.0,0.0,0,2023-02-07,Almora
10.8,17.3,3.9,57,0.0,0.0,3,2023-02-08,Almora
12.0,18.5,4.7,57,0.0,0.0,3,2023-02-09,Almora
11.0,17.5,6.1,65,1.2,1.2,55,2023-02-10,Almora
10.3,17.1,4.4,66,0.1,0.1,51,2023-02-11,Almora
7.8,13.6,2.6,61,0.0,0.0,3,2023-02-12,Almora
10.2,19.7,1.9,51,0.0,0.0,0,2023-02-13,Almora
11.5,19.6,5.0,61,0.0,0.0,3,2023-02-14,Almora
12.8,21.8,4.5,66,0.0,0.0,1,2023-02-15,Almora
12.9,20.5,6.2,70,0.0,0.0,3,2023-02-16,Almora
14.7,22.0,6.8,62,0.0,0.0,3,2023-02-17,Almora
15.2,22.4,8.1,67,0.0,0.0,2,2023-02-18,Almora
14.4,22.4,7.5,74,0.0,0.0,3,2023-02-19,Almora
15.3,23.1,7.9,59,0.0,0.0,3,2023-02-20,Almora
15.1,22.8,9.2,53,0.9,0.9,53,2023-02-21,Almora
13.8,20.8,6.4,49,0.0,0.0,3,2023-02-22,Almora
14.8,21.4,8.8,39,0.0,0.0,0,2023-02-23,Almora
15.1,22.8,8.2,42,0.0,0.0,2,2023-02-24,Almora
14.7,22.6,6.9,53,0.1,0.1,51,2023-02-25,Almora
14.0,20.8,7.2,58,0.0,0.0,3,2023-02-26,Almora
13.8,20.3,7.0,52,0.0,0.0,2,2023-02-27,Almora
14.5,20.8,7.8,46,0.0,0.0,3,2023-02-28,Almora
15.2,20.5,11.2,40,0.4,0.4,51,2023-03-01,Almora
15.2,21.9,9.3,44,0.0,0.0,2,2023-03-02,Almora
15.8,23.1,10.3,46,0.0,0.0,1,2023-03-03,Almora
16.2,23.2,9.9,45,0.0,0.0,2,2023-03-04,Almora
16.1,23.1,10.6,43,0.2,0.2,51,2023-03-05,Almora
15.3,22.5,9.4,46,0.0,0.0,2,2023-03-06,Almora
15.3,22.9,8.0,50,0.1,0.1,51,2023-03-07,Almora
13.3,21.5,9.1,68,4.8,4.8,63,2023-03-08,Almora
13.6,19.0,8.1,62,0.3,0.3,51,2023-03-09,Almora
15.1,22.2,8.4,54,0.4,0.4,51,2023-03-10,Almora
15.9,21.6,10.5,57,0.0,0.0,3,2023-03-11,Almora
15.5,22.5,9.4,64,1.6,1.6,61,2023-03-12,Almora
14.8,21.7,9.3,67,0.9,0.9,53,2023-03-13,Almora
14.6,21.7,9.2,65,0.4,0.4,51,2023-03-14,Almora
14.4,20.9,8.5,62,0.4,0.4,51,2023-03-15,Almora
14.8,20.7,8.6,58,0.3,0.3,51,2023-03-16,Almora
14.0,19.8,8.7,62,3.0,3.0,61,2023-03-17,Almora
11.9,16.2,8.6,77,6.8,6.8,63,2023-03-18,Almora
11.6,18.5,6.0,82,8.8,8.8,63,2023-03-19,Almora
11.1,15.4,6.9,83,7.2,7.2,61,2023-03-20,Almora
9.9,12.0,7.6,88,10.8,10.8,61,2023-03-21,Almora
11.7,17.2,6.7,75,0.5,0.5,51,2023-03-22,Almora
13.0,19.3,6.7,69,0.0,0.0,1,2023-03-23,Almora
13.9,20.2,8.2,68,0.2,0.2,51,2023-03-24,Almora
13.1,18.1,9.8,78,11.3,11.3,63,2023-03-25,Almora
13.2,20.0,6.6,70,0.5,0.5,51,2023-03-26,Almora
13.6,20.1,8.0,61,0.0,0.0,3,2023-03-27,Almora
14.7,21.0,7.3,56,0.1,0.1,51,2023-03-28,Almora
15.3,20.8,8.3,53,0.2,0.2,51,2023-03-29,Almora
16.5,21.9,11.5,47,0.1,0.1,51,2023-03-30,Almora
11.8,15.1,9.5,82,17.6,17.6,63,2023-03-31,Almora
11.0,14.6,8.5,85,8.5,8.5,63,2023-04-01,Almora
12.2,16.9,7.4,77,0.7,0.7,51,2023-04-02,Almora
14.8,20.1,8.2,60,0.0,0.0,3,2023-04-03,Almora
13.7,17.9,8.9,62,2.9,2.9,61,2023-04-04,Almora
14.6,20.2,7.1,50,0.0,0.0,0,2023-04-05,Almora
15.9,21.6,11.7,41,0.2,0.2,51,2023-04-06,Almora
16.9,23.6,9.6,46,0.0,0.0,0,2023-04-07,Almora
17.2,24.3,10.1,51,0.0,0.0,3,2023-04-08,Almora
15.9,23.2,10.6,60,2.0,2.0,61,2023-04-09,Almora
17.1,24.3,10.0,48,0.0,0.0,2,2023-04-10,Almora
18.5,24.5,11.3,41,0.0,0.0,3,2023-04-11,Almora
19.5,25.6,12.9,40,0.0,0.0,3,2023-04-12,Almora
20.6,26.9,13.9,36,0.0,0.0,3,2023-04-13,Almora
21.1,28.5,13.3,39,0.0,0.0,1,2023-04-14,Almora
20.2,27.5,15.1,44,1.4,1.4,55,2023-04-15,Almora
20.7,26.7,13.9,39,0.0,0.0,2,2023-04-16,Almora
22.4,28.3,16.4,32,0.0,0.0,0,2023-04-17,Almora
23.1,28.7,16.4,33,0.0,0.0,2,2023-04-18,Almora
21.0,27.6,14.8,40,0.1,0.1,51,2023-04-19,Almora
16.5,20.1,13.6,67,0.6,0.6,51,2023-04-20,Almora
16.2,22.7,11.3,62,0.1,0.1,51,2023-04-21,Almora
16.4,22.3,9.2,52,0.1,0.1,51,2023-04-22,Almora
16.6,22.9,10.3,45,1.3,1.3,55,2023-04-23,Almora
15.4,20.9,12.0,57,1.4,1.4,53,2023-04-24,Almora
16.1,21.9,9.4,61,0.6,0.6,53,2023-04-25,Almora
16.9,22.4,11.2,60,1.1,1.1,53,2023-04-26,Almora
16.3,21.4,10.9,66,0.3,0.3,51,2023-04-27,Almora
17.9,23.6,11.0,55,0.0,0.0,3,2023-04-28,Almora
17.1,24.4,13.5,63,5.1,5.1,63,2023-04-29,Almora
14.7,19.1,12.3,83,10.7,10.7,61,2023-04-30,Almora
13.9,18.4,12.1,87,8.5,8.5,61,2023-05-01,Almora
13.5,16.7,10.8,85,8.6,8.6,61,2023-05-02,Almora
13.6,18.0,9.0,83,4.2,4.2,61,2023-05-03,Almora
14.8,20.2,9.9,80,1.5,1.5,51,2023-05-04,Almora
15.8,20.5,11.4,75,0.9,0.9,53,2023-05-05,Almora
17.4,24.2,11.5,64,0.0,0.0,3,2023-05-06,Almora
18.4,24.0,12.4,51,0.0,0.0,1,2023-05-07,Almora
17.5,23.1,11.7,51,0.2,0.2,51,2023-05-08,Almora
17.7,23.6,10.9,48,0.0,0.0,1,2023-05-09,Almora
18.4,23.8,10.4,42,0.0,0.0,1,2023-05-10,Almora
19.9,24.8,12.4,42,0.0,0.0,1,2023-05-11,Almora
21.5,28.7,13.5,41,0.0,0.0,3,2023-05-12,Almora
22.3,27.7,14.3,39,0.0,0.0,2,2023-05-13,Almora
21.5,26.1,14.6,42,0.9,0.9,53,2023-05-14,Almora
21.3,27.7,15.1,40,0.5,0.5,51,2023-05-15,Almora
22.3,29.4,12.9,38,0.0,0.0,3,2023-05-16,Almora
22.4,28.7,15.0,44,0.0,0.0,3,2023-05-17,Almora
21.1,28.1,14.2,46,0.0,0.0,3,2023-05-18,Almora
21.4,27.8,13.9,43,0.0,0.0,1,2023-05-19,Almora
21.2,27.4,15.0,50,0.0,0.0,2,2023-05-20,Almora
22.2,29.1,13.9,47,0.0,0.0,3,2023-05-21,Almora
23.8,30.0,15.9,44,0.0,0.0,3,2023-05-22,Almora
22.9,28.4,16.6,52,0.5,0.5,53,2023-05-23,Almora
19.1,23.5,16.4,77,6.3,6.3,63,2023-05-24,Almora
17.1,23.6,13.4,82,16.7,16.7,63,2023-05-25,Almora
17.2,22.4,11.5,77,0.8,0.8,51,2023-05-26,Almora
18.5,23.5,12.9,69,1.3,1.3,55,2023-05-27,Almora
19.9,24.9,14.4,55,0.0,0.0,3,2023-05-28,Almora
19.1,26.0,14.0,68,4.6,4.6,61,2023-05-29,Almora
19.6,25.2,14.6,71,1.9,1.9,61,2023-05-30,Almora
18.1,22.5,13.9,76,5.0,5.0,63,2023-05-31,Almora
19.4,25.5,12.9,65,0.1,0.1,51,2023-06-01,Almora
18.8,23.8,13.0,60,0.1,0.1,51,2023-06-02,Almora
19.9,25.4,13.6,56,0.3,0.3,51,2023-06-03,Almora
21.9,29.0,14.5,51,0.0,0.0,3,2023-06-04,Almora
21.2,26.1,16.2,58,0.0,0.0,3,2023-06-05,Almora
20.4,24.9,14.8,61,0.9,0.9,53,2023-06-06,Almora
21.6,27.6,14.6,52,0.0,0.0,2,2023-06-07,Almora
22.4,28.4,15.4,48,0.0,0.0,1,2023-06-08,Almora
24.0,30.5,15.4,44,0.0,0.0,3,2023-06-09,Almora
25.1,30.6,18.3,43,0.2,0.2,51,2023-06-10,Almora
24.2,30.4,17.9,53,0.0,0.0,1,2023-06-11,Almora
24.5,31.4,18.2,57,0.4,0.4,51,2023-06-12,Almora
24.9,32.0,17.9,58,0.0,0.0,1,2023-06-13,Almora
24.6,30.4,18.3,55,0.0,0.0,1,2023-06-14,Almora
24.1,30.7,18.4,55,0.1,0.1,51,2023-06-15,Almora
23.8,29.7,17.5,57,0.1,0.1,51,2023-06-16,Almora
24.9,30.7,18.9,59,0.0,0.0,3,2023-06-17,Almora
24.0,28.8,20.9,66,7.7,7.7,63,2023-06-18,Almora
23.0,28.4,18.8,71,2.0,2.0,53,2023-06-19,Almora
23.3,28.1,19.8,73,0.7,0.7,51,2023-06-20,Almora
23.1,28.9,19.0,79,4.2,4.2,61,2023-06-21,Almora
23.1,28.3,19.0,82,3.7,3.7,61,2023-06-22,Almora
22.8,27.1,19.8,85,6.5,6.5,61,2023-06-23,Almora
22.9,28.7,19.6,84,1.6,1.6,51,2023-06-24,Almora
21.3,25.4,19.7,90,21.4,21.4,63,2023-06-25,Almora
21.2,24.4,17.8,85,8.8,8.8,63,2023-06-26,Almora
21.6,26.3,17.9,84,1.9,1.9,55,2023-06-27,Almora
21.6,25.1,18.9,85,5.2,5.2,61,2023-06-28,Almora
20.9,25.8,18.6,89,21.5,21.5,65,2023-06-29,Almora
21.2,26.4,18.5,88,10.3,10.3,63,2023-06-30,Almora
20.8,24.0,18.8,91,12.0,12.0,63,2023-07-01,Almora
21.3,26.5,17.5,86,3.9,3.9,53,2023-07-02,Almora
22.0,27.2,18.3,84,3.0,3.0,55,2023-07-03,Almora
21.7,26.2,18.5,87,3.7,3.7,55,2023-07-04,Almora
