temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
7.6,15.1,1.0,67,0.0,0.0,3,2022-01-01,Almora
7.9,15.9,2.3,69,0.0,0.0,3,2022-01-02,Almora
9.1,15.9,2.2,63,0.0,0.0,3,2022-01-03,Almora
9.5,15.6,4.9,63,2.1,2.1,55,2022-01-04,Almora
8.6,11.8,5.8,81,9.8,9.8,61,2022-01-05,Almora
8.1,12.9,3.6,85,2.5,2.5,53,2022-01-06,Almora
8.0,14.0,4.0,82,1.9,1.9,61,2022-01-07,Almora
6.0,9.7,2.2,88,14.0,14.0,63,2022-01-08,Almora
6.0,10.8,2.6,86,31.2,29.2,75,2022-01-09,Almora
4.0,6.7,1.9,95,30.0,21.7,75,2022-01-10,Almora
5.4,11.9,0.9,86,0.0,0.0,3,2022-01-11,Almora
5.4,11.5,0.2,83,1.5,1.5,55,2022-01-12,Almora
5.8,12.7,0.9,81,0.0,0.0,3,2022-01-13,Almora
6.3,12.7,0.7,82,0.0,0.0,3,2022-01-14,Almora
6.5,13.8,1.1,78,0.0,0.0,3,2022-01-15,Almora
7.1,15.4,0.7,63,0.0,0.0,3,2022-01-16,Almora
8.4,15.4,1.9,67,0.0,0.0,3,2022-01-17,Almora
8.3,15.3,3.2,78,0.0,0.0,2,2022-01-18,Almora
8.1,13.7,2.6,75,0.6,0.6,53,2022-01-19,Almora
6.5,10.1,3.2,85,4.4,4.4,63,2022-01-20,Almora
5.8,9.9,2.2,80,1.8,1.8,53,2022-01-21,Almora
3.8,7.3,0.5,89,3.3,3.3,53,2022-01-22,Almora
4.9,7.6,3.1,90,16.1,13.7,75,2022-01-23,Almora
4.4,7.9,0.2,90,4.1,3.7,71,2022-01-24,Almora
4.0,10.1,-1.0,88,2.4,2.4,55,2022-01-25,Almora
4.7,8.6,1.8,86,1.2,1.2,51,2022-01-26,Almora
4.0,9.7,-1.0,81,0.0,0.0,3,2022-01-27,Almora
5.1,12.1,-0.9,82,0.0,0.0,3,2022-01-28,Almora
6.5,14.2,0.5,81,0.0,0.0,3,2022-01-29,Almora
8.0,15.2,1.8,71,0.0,0.0,1,2022-01-30,Almora
6.2,13.1,0.5,78,0.0,0.0,3,2022-01-31,Almora
6.3,12.0,1.6,75,0.0,0.0,3,2022-02-01,Almora
7.2,14.7,0.1,74,0.0,0.0,3,2022-02-02,Almora
4.3,7.1,1.9,94,19.9,16.4,73,2022-02-03,Almora
3.1,7.2,-0.3,90,7.3,4.5,75,2022-02-04,Almora
4.2,10.2,-0.8,85,0.1,0.1,51,2022-02-05,Almora
6.9,13.8,0.2,81,0.0,0.0,3,2022-02-06,Almora
7.2,13.4,2.4,80,0.0,0.0,3,2022-02-07,Almora
8.1,13.6,1.6,65,0.0,0.0,1,2022-02-08,Almora
5.1,7.6,2.5,84,5.2,5.2,55,2022-02-09,Almora
5.1,12.3,-1.4,82,0.0,0.0,3,2022-02-10,Almora
6.3,13.6,0.4,83,0.0,0.0,3,2022-02-11,Almora
8.3,17.2,1.5,77,0.0,0.0,3,2022-02-12,Almora
7.9,15.0,1.3,83,0.0,0.0,3,2022-02-13,Almora
