temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
8.9,16.4,3.4,83,0.0,0.0,3,2023-01-01,Tehri Garhwal
9.8,16.7,3.7,74,0.0,0.0,3,2023-01-02,Tehri Garhwal
8.8,16.5,3.4,78,0.9,0.9,53,2023-01-03,Tehri Garhwal
10.0,17.3,3.3,64,0.0,0.0,3,2023-01-04,Tehri Garhwal
11.8,18.5,7.0,54,0.0,0.0,0,2023-01-05,Tehri Garhwal
12.3,19.5,6.8,57,0.0,0.0,3,2023-01-06,Tehri Garhwal
14.0,20.7,8.1,49,0.0,0.0,3,2023-01-07,Tehri Garhwal
15.6,22.4,10.7,55,0.0,0.0,3,2023-01-08,Tehri Garhwal
16.3,22.0,11.6,59,0.0,0.0,3,2023-01-09,Tehri Garhwal
16.2,22.6,11.9,67,0.0,0.0,3,2023-01-10,Tehri Garhwal
13.6,18.7,8.3,62,0.0,0.0,3,2023-01-11,Tehri Garhwal
13.7,18.3,10.2,60,2.6,2.6,55,2023-01-12,Tehri Garhwal
12.5,17.2,8.1,70,2.2,2.2,53,2023-01-13,Tehri Garhwal
11.7,17.0,6.6,76,3.1,3.1,61,2023-01-14,Tehri Garhwal
9.4,18.5,2.6,83,0.0,0.0,3,2023-01-15,Tehri Garhwal
9.1,16.5,3.7,79,0.0,0.0,3,2023-01-16,Tehri Garhwal
9.2,16.6,3.3,77,0.0,0.0,3,2023-01-17,Tehri Garhwal
9.6,17.6,2.6,75,0.0,0.0,3,2023-01-18,Tehri Garhwal
12.5,17.2,6.9,67,0.5,0.5,51,2023-01-19,Tehri Garhwal
11.2,13.3,6.5,79,9.8,9.8,61,2023-01-20,Tehri Garhwal
11.9,18.5,5.4,67,1.2,1.2,53,2023-01-21,Tehri Garhwal
11.3,18.0,2.9,72,0.0,0.0,2,2023-01-22,Tehri Garhwal
13.3,18.9,8.1,61,0.0,0.0,3,2023-01-23,Tehri Garhwal
13.4,19.2,9.0,68,7.3,7.3,63,2023-01-24,Tehri Garhwal
11.4,16.6,6.8,85,16.9,16.9,63,2023-01-25,Tehri Garhwal
13.6,20.0,6.5,73,0.0,0.0,1,2023-01-26,Tehri Garhwal
13.8,22.0,6.7,60,0.0,0.0,0,2023-01-27,Tehri Garhwal
15.0,22.2,8.0,44,0.0,0.0,0,2023-01-28,Tehri Garhwal
13.1,18.2,8.2,63,8.3,7.7,73,2023-01-29,Tehri Garhwal
10.2,12.5,7.7,84,36.0,34.9,73,2023-01-30,Tehri Garhwal
13.1,19.4,6.8,66,0.3,0.3,51,2023-01-31,Tehri Garhwal
13.7,21.2,6.2,58,0.0,0.0,3,2023-02-01,Tehri Garhwal
15.2,22.4,9.5,53,0.0,0.0,3,2023-02-02,Tehri Garhwal
15.2,21.8,10.2,64,0.0,0.0,1,2023-02-03,Tehri Garhwal
