temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
8.7,14.1,5.2,58,0.0,0.0,3,2023-01-01,Chamoli
8.5,14.7,5.0,61,0.0,0.0,2,2023-01-02,Chamoli
7.9,13.9,2.5,53,0.0,0.0,2,2023-01-03,Chamoli
6.5,14.3,1.4,47,0.0,0.0,0,2023-01-04,Chamoli
6.8,15.9,0.5,46,0.0,0.0,0,2023-01-05,Chamoli
8.6,17.4,2.1,39,0.0,0.0,3,2023-01-06,Chamoli
9.8,18.1,4.1,38,0.0,0.0,2,2023-01-07,Chamoli
10.1,19.3,3.1,48,0.0,0.0,3,2023-01-08,Chamoli
12.2,19.8,5.8,44,0.0,0.0,3,2023-01-09,Chamoli
12.6,19.5,6.3,44,0.0,0.0,3,2023-01-10,Chamoli
10.7,16.2,5.1,45,0.0,0.0,3,2023-01-11,Chamoli
9.6,15.4,4.9,60,0.3,0.3,51,2023-01-12,Chamoli
8.2,13.5,5.2,59,0.9,0.9,51,2023-01-13,Chamoli
7.7,13.1,3.3,64,5.1,2.3,75,2023-01-14,Chamoli
7.2,16.1,0.1,52,0.0,0.0,2,2023-01-15,Chamoli
7.1,14.8,0.3,49,0.0,0.0,0,2023-01-16,Chamoli
6.7,14.4,0.3,49,0.0,0.0,2,2023-01-17,Chamoli
7.9,14.8,0.2,41,0.0,0.0,3,2023-01-18,Chamoli
10.1,14.3,6.9,45,0.1,0.1,51,2023-01-19,Chamoli
6.8,9.0,4.7,82,32.1,22.4,75,2023-01-20,Chamoli
7.1,15.4,0.3,59,0.0,0.0,1,2023-01-21,Chamoli
7.4,16.1,-0.6,50,0.0,0.0,1,2023-01-22,Chamoli
7.8,17.0,-0.8,42,0.0,0.0,3,2023-01-23,Chamoli
9.9,17.7,3.3,52,0.1,0.1,51,2023-01-24,Chamoli
9.9,15.6,4.3,67,9.4,7.8,75,2023-01-25,Chamoli
9.6,18.3,2.1,52,0.0,0.0,1,2023-01-26,Chamoli
9.3,18.9,0.5,47,0.0,0.0,1,2023-01-27,Chamoli
10.9,20.0,2.6,40,0.0,0.0,0,2023-01-28,Chamoli
12.0,17.9,4.7,41,0.1,0.1,51,2023-01-29,Chamoli
9.1,11.5,6.0,73,23.2,23.2,63,2023-01-30,Chamoli
8.7,16.5,1.5,58,0.0,0.0,1,2023-01-31,Chamoli
9.3,18.1,2.2,44,0.0,0.0,2,2023-02-01,Chamoli
10.6,19.2,2.2,37,0.0,0.0,3,2023-02-02,Chamoli
12.6,19.0,6.1,40,0.0,0.0,3,2023-02-03,Chamoli
11.1,18.8,4.2,51,0.0,0.0,0,2023-02-04,Chamoli
10.3,18.6,3.1,55,0.0,0.0,1,2023-02-05,Chamoli
8.5,16.2,2.4,66,3.5,3.5,61,2023-02-06,Chamoli
8.8,16.3,2.1,59,0.0,0.0,1,2023-02-07,Chamoli
9.2,17.8,1.4,57,0.0,0.0,3,2023-02-08,Chamoli
10.8,18.6,2.9,49,0.9,0.9,53,2023-02-09,Chamoli
8.2,12.8,2.6,80,66.7,47.1,75,2023-02-10,Chamoli
5.2,8.9,0.8,77,9.4,6.3,75,2023-02-11,Chamoli
2.9,8.8,-2.4,61,0.0,0.0,2,2023-02-12,Chamoli
8.9,16.3,3.0,39,0.0,0.0,0,2023-02-13,Chamoli
10.2,17.6,4.1,39,0.0,0.0,3,2023-02-14,Chamoli
10.4,19.5,1.3,40,0.0,0.0,1,2023-02-15,Chamoli
11.4,18.7,6.3,47,0.0,0.0,2,2023-02-16,Chamoli
13.4,20.6,8.4,50,0.0,0.0,3,2023-02-17,Chamoli
13.2,21.0,6.9,51,0.0,0.0,3,2023-02-18,Chamoli
13.4,21.0,7.9,50,0.0,0.0,3,2023-02-19,Chamoli
14.1,21.3,7.8,50,0.0,0.0,3,2023-02-20,Chamoli
12.6,20.4,6.7,66,1.4,1.4,55,2023-02-21,Chamoli
13.4,19.5,7.5,50,0.0,0.0,3,2023-02-22,Chamoli
12.4,20.7,5.0,44,0.0,0.0,1,2023-02-23,Chamoli
13.4,21.5,3.7,40,0.0,0.0,1,2023-02-24,Chamoli
12.5,21.2,5.3,52,0.0,0.0,2,2023-02-25,Chamoli
12.1,20.1,5.5,56,0.0,0.0,3,2023-02-26,Chamoli
12.1,19.4,5.2,54,0.0,0.0,2,2023-02-27,Chamoli
12.5,20.0,5.4,50,0.0,0.0,3,2023-02-28,Chamoli
11.4,17.8,7.2,66,0.9,0.9,53,2023-03-01,Chamoli
12.9,21.1,5.3,53,0.0,0.0,2,2023-03-02,Chamoli
13.2,21.5,5.9,56,0.0,0.0,1,2023-03-03,Chamoli
13.5,21.0,7.0,56,3.5,3.5,61,2023-03-04,Chamoli
13.4,21.9,7.3,55,0.1,0.1,51,2023-03-05,Chamoli
14.4,21.6,6.4,45,0.0,0.0,2,2023-03-06,Chamoli
14.0,22.5,7.2,51,0.0,0.0,3,2023-03-07,Chamoli
12.8,20.4,7.7,63,1.0,1.0,53,2023-03-08,Chamoli
12.2,19.5,5.9,62,0.1,0.1,51,2023-03-09,Chamoli
14.5,22.2,6.0,52,0.0,0.0,0,2023-03-10,Chamoli
14.9,22.2,7.5,55,0.0,0.0,3,2023-03-11,Chamoli
15.1,22.7,8.3,58,0.5,0.5,53,2023-03-12,Chamoli
14.6,22.1,8.3,62,1.1,1.1,53,2023-03-13,Chamoli
14.4,21.2,7.7,58,0.0,0.0,3,2023-03-14,Chamoli
14.5,21.5,7.6,56,0.0,0.0,3,2023-03-15,Chamoli
13.5,19.9,8.5,68,3.8,3.8,61,2023-03-16,Chamoli
13.6,20.5,6.5,60,2.0,2.0,61,2023-03-17,Chamoli
12.3,18.1,8.1,73,8.3,8.3,63,2023-03-18,Chamoli
13.0,19.7,8.8,70,1.2,1.2,53,2023-03-19,Chamoli
12.5,19.1,7.1,72,0.9,0.9,53,2023-03-20,Chamoli
11.5,14.5,10.3,87,9.3,9.3,61,2023-03-21,Chamoli
13.3,18.8,8.6,67,0.7,0.7,51,2023-03-22,Chamoli
14.6,20.7,8.1,55,0.0,0.0,1,2023-03-23,Chamoli
14.1,22.0,7.5,59,0.1,0.1,51,2023-03-24,Chamoli
14.2,19.9,9.8,68,8.4,8.4,63,2023-03-25,Chamoli
13.2,20.7,6.9,65,0.0,0.0,3,2023-03-26,Chamoli
14.4,22.0,8.6,51,0.0,0.0,3,2023-03-27,Chamoli
14.8,22.4,7.2,50,0.0,0.0,3,2023-03-28,Chamoli
16.6,22.1,10.5,41,0.1,0.1,51,2023-03-29,Chamoli
16.1,23.4,8.5,51,0.0,0.0,3,2023-03-30,Chamoli
13.0,15.2,11.3,76,11.9,11.9,63,2023-03-31,Chamoli
12.6,15.8,10.9,76,5.6,5.6,61,2023-04-01,Chamoli
13.0,18.4,6.8,76,0.6,0.6,51,2023-04-02,Chamoli
14.6,21.0,10.1,62,0.0,0.0,3,2023-04-03,Chamoli
12.9,18.6,6.2,61,0.9,0.9,53,2023-04-04,Chamoli
14.9,21.4,6.2,48,0.0,0.0,3,2023-04-05,Chamoli
14.6,22.2,7.6,50,0.5,0.5,51,2023-04-06,Chamoli
16.6,25.0,8.0,40,0.0,0.0,1,2023-04-07,Chamoli
18.0,25.7,8.7,38,0.0,0.0,2,2023-04-08,Chamoli
16.9,23.9,10.1,45,0.0,0.0,3,2023-04-09,Chamoli
17.6,25.1,9.4,43,0.0,0.0,1,2023-04-10,Chamoli
17.7,25.6,9.2,44,0.0,0.0,3,2023-04-11,Chamoli
18.7,27.1,10.4,44,0.0,0.0,3,2023-04-12,Chamoli
19.4,27.6,10.6,43,0.0,0.0,2,2023-04-13,Chamoli
20.9,29.3,11.3,41,0.0,0.0,3,2023-04-14,Chamoli
19.7,28.3,13.3,48,0.0,0.0,3,2023-04-15,Chamoli
19.9,27.4,12.4,45,0.0,0.0,3,2023-04-16,Chamoli
20.7,29.2,12.1,44,0.0,0.0,1,2023-04-17,Chamoli
20.9,28.9,13.6,45,0.0,0.0,2,2023-04-18,Chamoli
19.9,25.9,13.0,46,1.4,1.4,55,2023-04-19,Chamoli
15.5,18.4,13.5,75,5.5,5.5,55,2023-04-20,Chamoli
17.0,23.1,11.4,54,0.1,0.1,51,2023-04-21,Chamoli
15.6,22.6,8.8,49,0.0,0.0,2,2023-04-22,Chamoli
16.2,25.4,8.7,49,1.5,1.5,61,2023-04-23,Chamoli
16.5,23.3,11.3,52,0.4,0.4,51,2023-04-24,Chamoli
15.9,22.4,11.3,64,0.1,0.1,51,2023-04-25,Chamoli
16.7,23.1,10.2,56,0.0,0.0,3,2023-04-26,Chamoli
16.8,22.8,11.4,58,0.6,0.6,51,2023-04-27,Chamoli
18.2,25.3,11.1,54,0.0,0.0,3,2023-04-28,Chamoli
17.2,25.3,11.2,60,0.5,0.5,51,2023-04-29,Chamoli
17.1,22.6,13.5,68,12.2,12.2,65,2023-04-30,Chamoli
15.4,18.3,14.3,82,8.2,8.2,53,2023-05-01,Chamoli
15.2,17.5,14.1,83,6.4,6.4,55,2023-05-02,Chamoli
14.9,18.7,12.3,83,3.9,3.9,61,2023-05-03,Chamoli
17.0,22.5,13.2,63,0.0,0.0,3,2023-05-04,Chamoli
16.8,21.5,11.7,64,0.0,0.0,3,2023-05-05,Chamoli
17.8,24.7,10.2,60,0.0,0.0,3,2023-05-06,Chamoli
17.0,24.0,9.7,57,0.5,0.5,53,2023-05-07,Chamoli
17.8,24.9,9.4,43,0.0,0.0,3,2023-05-08,Chamoli
17.0,24.2,8.3,51,0.2,0.2,51,2023-05-09,Chamoli
18.8,25.2,9.6,44,0.0,0.0,0,2023-05-10,Chamoli
19.8,27.1,11.5,49,0.0,0.0,1,2023-05-11,Chamoli
21.5,31.3,11.8,40,0.0,0.0,3,2023-05-12,Chamoli
21.4,29.6,13.1,44,0.0,0.0,3,2023-05-13,Chamoli
21.2,28.5,13.6,45,0.0,0.0,3,2023-05-14,Chamoli
20.7,28.8,11.8,44,0.0,0.0,2,2023-05-15,Chamoli
21.6,30.2,12.8,41,0.0,0.0,3,2023-05-16,Chamoli
22.2,30.5,13.6,41,0.0,0.0,2,2023-05-17,Chamoli
20.8,28.0,13.3,47,0.0,0.0,3,2023-05-18,Chamoli
21.4,29.3,13.0,45,0.0,0.0,3,2023-05-19,Chamoli
20.6,28.3,12.8,50,0.1,0.1,51,2023-05-20,Chamoli
22.5,30.7,13.2,41,0.0,0.0,3,2023-05-21,Chamoli
24.2,32.5,14.5,38,0.0,0.0,3,2023-05-22,Chamoli
24.3,31.2,15.8,42,0.0,0.0,3,2023-05-23,Chamoli
20.0,26.9,17.0,71,3.6,3.6,61,2023-05-24,Chamoli
18.6,23.5,14.6,78,4.8,4.8,55,2023-05-25,Chamoli
19.5,24.4,11.6,61,0.3,0.3,51,2023-05-26,Chamoli
18.9,24.9,13.5,66,0.3,0.3,51,2023-05-27,Chamoli
21.2,27.0,12.6,44,0.0,0.0,3,2023-05-28,Chamoli
20.9,29.1,14.0,57,1.3,1.3,53,2023-05-29,Chamoli
21.4,27.8,16.7,65,6.3,6.3,63,2023-05-30,Chamoli
19.9,25.7,16.7,63,3.3,3.3,63,2023-05-31,Chamoli
20.9,28.3,14.9,52,0.0,0.0,3,2023-06-01,Chamoli
18.7,23.0,13.7,60,3.2,3.2,61,2023-06-02,Chamoli
20.7,27.8,12.4,50,0.0,0.0,1,2023-06-03,Chamoli
22.3,31.0,13.1,47,0.0,0.0,3,2023-06-04,Chamoli
21.7,26.4,16.6,54,1.0,1.0,51,2023-06-05,Chamoli
21.1,26.9,14.5,53,0.3,0.3,51,2023-06-06,Chamoli
21.6,29.1,13.7,51,0.0,0.0,2,2023-06-07,Chamoli
22.5,30.4,14.6,48,0.0,0.0,1,2023-06-08,Chamoli
24.2,31.9,15.1,43,0.0,0.0,2,2023-06-09,Chamoli
24.1,32.8,17.4,51,0.0,0.0,1,2023-06-10,Chamoli
24.9,32.3,17.6,51,0.0,0.0,3,2023-06-11,Chamoli
24.4,32.1,18.1,55,0.3,0.3,51,2023-06-12,Chamoli
24.8,32.3,18.5,57,0.4,0.4,51,2023-06-13,Chamoli
22.8,30.5,18.4,71,6.8,6.8,63,2023-06-14,Chamoli
22.5,28.7,16.9,67,6.1,6.1,63,2023-06-15,Chamoli
23.6,30.1,19.3,63,0.0,0.0,3,2023-06-16,Chamoli
24.3,30.6,17.4,60,0.2,0.2,51,2023-06-17,Chamoli
23.4,28.9,19.6,72,2.6,2.6,53,2023-06-18,Chamoli
24.6,30.4,19.3,66,0.0,0.0,3,2023-06-19,Chamoli
23.9,30.7,20.2,73,2.7,2.7,53,2023-06-20,Chamoli
25.2,30.7,20.1,70,2.5,2.5,53,2023-06-21,Chamoli
25.0,29.9,21.6,79,5.1,5.1,53,2023-06-22,Chamoli
25.1,29.5,20.9,81,6.2,6.2,61,2023-06-23,Chamoli
24.6,30.8,20.9,81,4.3,4.3,61,2023-06-24,Chamoli
22.5,25.5,20.6,92,20.7,20.7,63,2023-06-25,Chamoli
22.7,27.6,19.1,85,9.9,9.9,63,2023-06-26,Chamoli
23.0,28.7,19.4,83,4.6,4.6,55,2023-06-27,Chamoli
23.5,28.3,20.5,83,6.5,6.5,61,2023-06-28,Chamoli
22.2,25.0,19.9,88,11.5,11.5,63,2023-06-29,Chamoli
22.9,27.9,18.9,85,16.8,16.8,63,2023-06-30,Chamoli
23.2,28.6,20.3,83,4.8,4.8,61,2023-07-01,Chamoli
23.2,28.1,19.3,80,0.1,0.1,51,2023-07-02,Chamoli
23.6,28.1,20.0,81,3.8,3.8,55,2023-07-03,Chamoli
23.5,28.1,20.0,84,3.5,3.5,53,2023-07-04,Chamoli
22.8,27.8,19.4,84,33.9,33.9,65,2023-07-05,Chamoli
22.9,26.8,20.1,84,11.9,11.9,63,2023-07-06,Chamoli
23.7,27.1,20.5,79,1.3,1.3,53,2023-07-07,Chamoli
23.2,27.5,21.2,85,3.3,3.3,55,2023-07-08,Chamoli
23.8,26.9,21.4,79,2.1,2.1,55,2023-07-09,Chamoli
24.1,28.9,21.2,79,1.0,1.0,53,2023-07-10,Chamoli
23.9,27.7,21.5,83,0.3,0.3,51,2023-07-11,Chamoli
23.2,27.3,20.4,87,14.2,14.2,63,2023-07-12,Chamoli
23.4,27.0,19.8,84,3.2,3.2,55,2023-07-13,Chamoli
24.3,28.8,20.8,78,1.9,1.9,53,2023-07-14,Chamoli
23.4,28.2,20.4,86,8.3,8.3,61,2023-07-15,Chamoli
23.6,29.0,20.6,86,8.1,8.1,63,2023-07-16,Chamoli
24.0,28.4,21.4,83,6.8,6.8,61,2023-07-17,Chamoli
22.4,25.1,20.9,92,17.0,17.0,63,2023-07-18,Chamoli
23.2,27.8,21.3,85,4.0,4.0,61,2023-07-19,Chamoli
24.7,28.7,21.2,77,6.1,6.1,63,2023-07-20,Chamoli
24.3,28.5,21.2,83,7.6,7.6,63,2023-07-21,Chamoli
22.8,27.3,20.9,89,14.6,14.6,63,2023-07-22,Chamoli
24.0,27.5,21.8,80,1.9,1.9,53,2023-07-23,Chamoli
23.2,28.0,19.9,85,14.7,14.7,63,2023-07-24,Chamoli
23.3,27.9,20.6,88,22.3,22.3,63,2023-07-25,Chamoli
21.8,23.3,20.4,92,49.0,49.0,63,2023-07-26,Chamoli
22.9,26.8,20.3,86,8.4,8.4,61,2023-07-27,Chamoli
22.4,25.7,20.1,89,6.4,6.4,55,2023-07-28,Chamoli
22.2,25.8,20.0,89,6.5,6.5,61,2023-07-29,Chamoli
23.1,28.3,19.7,82,0.2,0.2,51,2023-07-30,Chamoli
23.8,27.7,20.8,82,2.8,2.8,55,2023-07-31,Chamoli
23.9,28.8,20.7,83,1.8,1.8,53,2023-08-01,Chamoli
23.5,28.2,20.1,86,10.7,10.7,63,2023-08-02,Chamoli
23.6,29.0,19.4,82,15.3,15.3,63,2023-08-03,Chamoli
