temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
7.8,12.2,3.3,73,0.0,0.0,3,2023-01-01,Pithoragarh
6.9,12.4,1.8,58,0.0,0.0,0,2023-01-02,Pithoragarh
7.2,12.0,2.7,55,0.0,0.0,0,2023-01-03,Pithoragarh
7.7,12.7,3.4,49,0.0,0.0,0,2023-01-04,Pithoragarh
8.6,14.2,4.0,45,0.0,0.0,0,2023-01-05,Pithoragarh
9.8,15.5,4.9,48,0.0,0.0,3,2023-01-06,Pithoragarh
11.2,16.6,5.8,40,0.0,0.0,0,2023-01-07,Pithoragarh
12.4,18.2,7.0,40,0.0,0.0,0,2023-01-08,Pithoragarh
13.4,18.2,8.6,45,0.0,0.0,3,2023-01-09,Pithoragarh
13.5,18.5,9.7,52,0.0,0.0,3,2023-01-10,Pithoragarh
11.0,16.8,6.9,52,0.0,0.0,3,2023-01-11,Pithoragarh
9.5,14.0,6.0,54,0.0,0.0,3,2023-01-12,Pithoragarh
8.9,13.3,6.0,60,3.8,3.8,63,2023-01-13,Pithoragarh
9.8,14.3,6.8,58,0.0,0.0,2,2023-01-14,Pithoragarh
8.2,14.5,2.8,75,0.0,0.0,3,2023-01-15,Pithoragarh
6.9,12.4,3.2,73,0.0,0.0,3,2023-01-16,Pithoragarh
6.1,12.1,2.1,68,0.0,0.0,0,2023-01-17,Pithoragarh
7.4,13.6,3.5,56,0.0,0.0,2,2023-01-18,Pithoragarh
8.9,13.0,5.5,54,0.0,0.0,3,2023-01-19,Pithoragarh
8.7,14.0,4.1,66,2.4,2.4,53,2023-01-20,Pithoragarh
10.2,14.7,4.2,53,0.0,0.0,0,2023-01-21,Pithoragarh
10.2,14.0,6.4,54,0.0,0.0,0,2023-01-22,Pithoragarh
11.2,15.8,5.4,40,0.0,0.0,3,2023-01-23,Pithoragarh
10.1,13.8,5.5,61,2.9,2.9,55,2023-01-24,Pithoragarh
9.5,14.8,4.3,75,20.8,20.8,63,2023-01-25,Pithoragarh
11.7,16.4,5.6,59,0.0,0.0,0,2023-01-26,Pithoragarh
12.5,17.0,7.3,43,0.0,0.0,0,2023-01-27,Pithoragarh
12.8,18.1,7.5,37,0.0,0.0,0,2023-01-28,Pithoragarh
12.7,16.9,9.9,43,0.0,0.0,3,2023-01-29,Pithoragarh
9.9,12.7,4.7,58,9.1,9.1,63,2023-01-30,Pithoragarh
11.1,15.4,7.0,55,0.2,0.2,51,2023-01-31,Pithoragarh
11.9,17.0,6.2,43,0.0,0.0,0,2023-02-01,Pithoragarh
12.2,17.9,7.0,45,0.0,0.0,2,2023-02-02,Pithoragarh
12.4,17.5,8.8,55,0.0,0.0,3,2023-02-03,Pithoragarh
12.1,18.4,6.2,63,0.0,0.0,0,2023-02-04,Pithoragarh
11.2,17.2,5.9,75,0.0,0.0,3,2023-02-05,Pithoragarh
11.7,16.1,8.7,68,0.3,0.3,51,2023-02-06,Pithoragarh
11.9,15.9,8.1,53,0.0,0.0,0,2023-02-07,Pithoragarh
11.8,16.9,7.4,55,0.0,0.0,3,2023-02-08,Pithoragarh
12.8,17.8,8.3,56,0.0,0.0,3,2023-02-09,Pithoragarh
10.7,16.4,5.8,64,0.7,0.7,53,2023-02-10,Pithoragarh
9.4,15.9,4.2,69,1.0,1.0,51,2023-02-11,Pithoragarh
9.1,14.0,4.0,53,0.0,0.0,2,2023-02-12,Pithoragarh
9.3,18.5,3.1,53,0.0,0.0,0,2023-02-13,Pithoragarh
11.5,18.3,6.3,65,0.0,0.0,3,2023-02-14,Pithoragarh
12.2,18.6,8.3,72,0.0,0.0,0,2023-02-15,Pithoragarh
13.1,19.2,8.1,68,0.0,0.0,2,2023-02-16,Pithoragarh
14.6,20.4,9.0,60,0.0,0.0,2,2023-02-17,Pithoragarh
14.5,20.2,9.9,69,0.0,0.0,2,2023-02-18,Pithoragarh
14.4,21.1,9.5,75,0.0,0.0,2,2023-02-19,Pithoragarh
15.5,22.6,9.8,68,0.0,0.0,3,2023-02-20,Pithoragarh
15.5,20.1,11.2,55,4.8,4.8,61,2023-02-21,Pithoragarh
14.3,19.2,8.0,48,0.0,0.0,3,2023-02-22,Pithoragarh
14.7,20.4,8.4,43,0.0,0.0,0,2023-02-23,Pithoragarh
14.6,20.9,9.4,45,0.0,0.0,2,2023-02-24,Pithoragarh
14.0,18.9,9.1,62,0.0,0.0,2,2023-02-25,Pithoragarh
13.4,18.1,9.3,65,0.2,0.2,51,2023-02-26,Pithoragarh
13.2,19.2,7.5,55,0.8,0.8,53,2023-02-27,Pithoragarh
14.8,20.0,8.5,48,0.0,0.0,3,2023-02-28,Pithoragarh
14.5,17.8,9.5,46,3.3,3.3,63,2023-03-01,Pithoragarh
15.4,21.0,8.8,42,0.0,0.0,1,2023-03-02,Pithoragarh
16.8,22.1,10.5,41,0.0,0.0,1,2023-03-03,Pithoragarh
17.0,21.9,11.2,37,0.2,0.2,51,2023-03-04,Pithoragarh
16.3,22.0,11.2,42,0.0,0.0,3,2023-03-05,Pithoragarh
15.4,20.7,10.4,45,0.0,0.0,3,2023-03-06,Pithoragarh
15.3,21.0,10.9,52,0.0,0.0,3,2023-03-07,Pithoragarh
14.3,19.2,9.4,57,2.9,2.9,63,2023-03-08,Pithoragarh
14.1,18.8,9.3,58,0.1,0.1,51,2023-03-09,Pithoragarh
15.4,21.1,10.7,53,0.0,0.0,1,2023-03-10,Pithoragarh
15.7,20.6,11.1,59,0.0,0.0,3,2023-03-11,Pithoragarh
15.2,21.1,12.0,68,0.1,0.1,51,2023-03-12,Pithoragarh
14.0,19.5,8.8,76,10.3,10.3,63,2023-03-13,Pithoragarh
14.4,19.8,10.8,67,0.4,0.4,51,2023-03-14,Pithoragarh
14.3,19.9,9.7,66,2.0,2.0,61,2023-03-15,Pithoragarh
14.7,20.0,11.3,60,2.7,2.7,55,2023-03-16,Pithoragarh
14.3,19.0,9.4,60,0.3,0.3,51,2023-03-17,Pithoragarh
12.5,15.4,9.5,74,4.8,4.8,61,2023-03-18,Pithoragarh
