temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
8.0,12.7,3.2,42,0.0,0.0,3,2021-01-01,Nainital
8.5,13.8,0.8,44,0.0,0.0,3,2021-01-02,Nainital
8.8,13.0,6.0,68,3.6,3.6,55,2021-01-03,Nainital
8.9,12.3,5.0,76,1.1,1.1,51,2021-01-04,Nainital
9.2,13.4,5.3,73,2.4,2.4,53,2021-01-05,Nainital
7.0,9.5,4.4,83,6.3,6.3,61,2021-01-06,Nainital
9.0,13.8,4.0,62,0.0,0.0,0,2021-01-07,Nainital
10.6,14.8,5.5,35,0.0,0.0,1,2021-01-08,Nainital
12.1,16.4,6.3,43,0.0,0.0,1,2021-01-09,Nainital
11.7,15.5,5.7,50,0.0,0.0,0,2021-01-10,Nainital
11.7,16.6,5.6,35,0.0,0.0,0,2021-01-11,Nainital
9.7,14.9,3.5,48,0.0,0.0,0,2021-01-12,Nainital
8.0,13.2,3.4,62,0.0,0.0,0,2021-01-13,Nainital
5.5,10.6,1.3,80,0.0,0.0,3,2021-01-14,Nainital
6.5,11.3,3.3,78,0.0,0.0,3,2021-01-15,Nainital
8.0,14.7,2.2,72,0.0,0.0,1,2021-01-16,Nainital
6.6,11.0,2.7,76,0.0,0.0,3,2021-01-17,Nainital
7.4,12.7,2.2,75,0.0,0.0,2,2021-01-18,Nainital
8.1,12.8,4.3,63,0.0,0.0,0,2021-01-19,Nainital
7.4,12.2,2.2,58,0.0,0.0,0,2021-01-20,Nainital
7.9,13.8,1.6,67,0.0,0.0,0,2021-01-21,Nainital
6.9,12.1,2.4,76,0.0,0.0,3,2021-01-22,Nainital
6.4,12.0,1.8,76,0.0,0.0,3,2021-01-23,Nainital
6.4,10.5,1.9,65,0.0,0.0,3,2021-01-24,Nainital
5.3,10.4,1.0,76,0.0,0.0,3,2021-01-25,Nainital
4.9,11.0,0.5,79,0.0,0.0,3,2021-01-26,Nainital
6.0,12.4,-0.1,59,0.0,0.0,3,2021-01-27,Nainital
5.0,10.6,-1.0,63,0.0,0.0,3,2021-01-28,Nainital
4.1,10.1,-0.8,75,0.7,0.7,53,2021-01-29,Nainital
5.6,10.8,0.0,65,0.0,0.0,0,2021-01-30,Nainital
4.9,10.7,0.2,70,0.0,0.0,3,2021-01-31,Nainital
6.4,12.7,0.1,68,0.0,0.0,0,2021-02-01,Nainital
7.4,14.6,1.5,58,0.0,0.0,0,2021-02-02,Nainital
6.6,13.0,0.9,61,3.3,3.3,55,2021-02-03,Nainital
5.9,10.9,0.3,64,3.0,3.0,55,2021-02-04,Nainital
3.7,7.3,0.4,88,13.6,13.6,63,2021-02-05,Nainital
4.4,10.0,-1.2,72,0.0,0.0,0,2021-02-06,Nainital
8.2,14.2,0.6,65,0.0,0.0,3,2021-02-07,Nainital
8.6,14.8,4.0,73,0.0,0.0,1,2021-02-08,Nainital
10.4,15.8,4.8,75,0.0,0.0,3,2021-02-09,Nainital
8.7,13.8,4.1,65,0.0,0.0,3,2021-02-10,Nainital
8.9,14.7,2.7,71,0.0,0.0,3,2021-02-11,Nainital
8.7,13.5,4.2,78,0.0,0.0,3,2021-02-12,Nainital
8.8,14.1,4.1,84,0.1,0.1,51,2021-02-13,Nainital
8.3,13.2,4.1,86,2.6,2.6,55,2021-02-14,Nainital
9.4,14.1,4.6,71,0.4,0.4,51,2021-02-15,Nainital
9.6,13.8,6.2,50,0.5,0.5,51,2021-02-16,Nainital
8.7,12.9,4.6,53,1.5,1.5,61,2021-02-17,Nainital
8.5,12.5,5.0,57,2.3,2.3,55,2021-02-18,Nainital
9.3,13.7,4.3,58,0.1,0.1,51,2021-02-19,Nainital
9.4,14.5,4.5,64,0.0,0.0,1,2021-02-20,Nainital
10.5,15.6,5.8,72,0.0,0.0,1,2021-02-21,Nainital
11.2,17.0,6.3,77,0.0,0.0,3,2021-02-22,Nainital
11.5,17.8,6.1,80,0.8,0.8,51,2021-02-23,Nainital
12.7,18.4,7.6,53,0.0,0.0,0,2021-02-24,Nainital
13.2,19.3,8.3,46,0.0,0.0,0,2021-02-25,Nainital
13.1,19.7,7.6,49,0.0,0.0,0,2021-02-26,Nainital
12.2,17.3,6.7,54,0.3,0.3,51,2021-02-27,Nainital
11.0,17.2,5.5,49,0.0,0.0,1,2021-02-28,Nainital
9.9,16.3,4.3,39,0.0,0.0,0,2021-03-01,Nainital
10.1,17.4,3.5,54,0.0,0.0,0,2021-03-02,Nainital
12.4,17.8,8.5,54,0.0,0.0,0,2021-03-03,Nainital
11.6,17.6,5.2,45,0.0,0.0,0,2021-03-04,Nainital
12.2,17.1,7.2,42,0.0,0.0,0,2021-03-05,Nainital
12.3,18.0,6.4,51,0.0,0.0,2,2021-03-06,Nainital
12.9,18.1,7.4,54,1.7,1.7,53,2021-03-07,Nainital
10.5,15.0,6.8,76,18.4,18.4,63,2021-03-08,Nainital
13.0,18.4,6.9,59,0.1,0.1,51,2021-03-09,Nainital
12.6,17.8,6.8,58,2.4,2.4,61,2021-03-10,Nainital
13.5,18.7,9.3,53,1.8,1.8,55,2021-03-11,Nainital
12.2,17.0,6.9,61,0.1,0.1,51,2021-03-12,Nainital
12.4,18.4,7.7,65,0.0,0.0,3,2021-03-13,Nainital
12.5,18.0,6.3,62,0.0,0.0,3,2021-03-14,Nainital
13.0,19.3,6.7,63,0.0,0.0,3,2021-03-15,Nainital
13.4,19.2,7.9,52,0.0,0.0,1,2021-03-16,Nainital
14.2,19.5,8.6,49,0.0,0.0,3,2021-03-17,Nainital
14.7,20.8,9.0,41,0.0,0.0,3,2021-03-18,Nainital
14.6,20.1,8.8,44,0.0,0.0,3,2021-03-19,Nainital
14.1,18.9,8.5,52,0.1,0.1,51,2021-03-20,Nainital
14.1,19.0,8.2,52,0.0,0.0,3,2021-03-21,Nainital
14.2,19.4,9.6,50,4.2,4.2,61,2021-03-22,Nainital
13.5,17.7,7.9,51,6.5,6.5,63,2021-03-23,Nainital
12.0,18.0,5.8,54,2.7,2.7,61,2021-03-24,Nainital
12.5,17.5,6.7,50,0.0,0.0,1,2021-03-25,Nainital
14.2,19.8,8.0,51,0.0,0.0,0,2021-03-26,Nainital
15.0,19.8,10.0,52,0.0,0.0,3,2021-03-27,Nainital
15.5,20.2,10.0,53,0.2,0.2,51,2021-03-28,Nainital
16.3,21.6,10.4,53,0.9,0.9,53,2021-03-29,Nainital
16.6,22.0,10.2,49,0.6,0.6,51,2021-03-30,Nainital
16.2,21.7,9.4,40,0.0,0.0,0,2021-03-31,Nainital
13.7,19.3,8.5,32,0.0,0.0,0,2021-04-01,Nainital
12.6,19.0,5.8,34,0.0,0.0,0,2021-04-02,Nainital
12.9,19.1,5.6,28,0.0,0.0,1,2021-04-03,Nainital
15.4,21.4,9.0,29,0.0,0.0,3,2021-04-04,Nainital
17.1,22.9,12.1,35,0.0,0.0,3,2021-04-05,Nainital
15.8,22.2,10.6,47,1.5,1.5,53,2021-04-06,Nainital
13.9,18.9,9.0,58,7.9,7.9,61,2021-04-07,Nainital
16.1,21.3,10.2,38,0.0,0.0,1,2021-04-08,Nainital
16.3,21.6,9.9,30,0.0,0.0,3,2021-04-09,Nainital
16.6,22.0,11.1,23,0.0,0.0,0,2021-04-10,Nainital
17.0,22.9,10.5,23,0.0,0.0,2,2021-04-11,Nainital
16.9,22.9,12.4,31,0.9,0.9,53,2021-04-12,Nainital
17.8,23.7,12.1,31,0.0,0.0,3,2021-04-13,Nainital
