temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.2,18.2,3.0,54,0.0,0.0,1,2025-01-01,Pithoragarh
11.6,19.4,3.7,43,0.0,0.0,3,2025-01-02,Pithoragarh
12.6,20.6,5.3,45,0.0,0.0,3,2025-01-03,Pithoragarh
12.9,21.3,6.5,45,0.0,0.0,1,2025-01-04,Pithoragarh
11.4,19.0,7.1,53,0.0,0.0,2,2025-01-05,Pithoragarh
9.1,14.8,4.6,64,0.0,0.0,3,2025-01-06,Pithoragarh
8.1,14.6,3.3,64,0.0,0.0,1,2025-01-07,Pithoragarh
7.8,16.3,2.8,66,0.0,0.0,3,2025-01-08,Pithoragarh
7.2,15.4,2.0,79,0.0,0.0,3,2025-01-09,Pithoragarh
7.8,16.0,2.9,72,0.0,0.0,1,2025-01-10,Pithoragarh
8.4,15.7,3.3,68,0.0,0.0,3,2025-01-11,Pithoragarh
6.8,11.2,4.6,77,3.7,3.7,55,2025-01-12,Pithoragarh
7.9,14.2,2.1,58,0.0,0.0,0,2025-01-13,Pithoragarh
8.0,14.9,1.8,61,0.0,0.0,0,2025-01-14,Pithoragarh
8.5,16.1,1.7,63,0.0,0.0,3,2025-01-15,Pithoragarh
6.0,8.2,3.0,78,9.0,8.2,73,2025-01-16,Pithoragarh
7.7,16.0,0.6,60,0.0,0.0,0,2025-01-17,Pithoragarh
9.8,16.7,3.3,41,0.0,0.0,3,2025-01-18,Pithoragarh
12.9,20.1,6.3,33,0.0,0.0,3,2025-01-19,Pithoragarh
13.3,20.9,5.7,32,0.0,0.0,2,2025-01-20,Pithoragarh
13.5,20.3,6.4,33,0.0,0.0,3,2025-01-21,Pithoragarh
12.4,19.5,7.7,38,0.0,0.0,0,2025-01-22,Pithoragarh
10.0,16.3,5.9,42,0.0,0.0,3,2025-01-23,Pithoragarh
9.5,15.6,3.9,55,0.0,0.0,0,2025-01-24,Pithoragarh
10.3,18.3,3.5,53,0.0,0.0,0,2025-01-25,Pithoragarh
10.2,18.9,4.3,62,0.0,0.0,3,2025-01-26,Pithoragarh
9.0,17.9,2.8,77,0.0,0.0,2,2025-01-27,Pithoragarh
9.7,18.3,3.6,76,0.0,0.0,3,2025-01-28,Pithoragarh
9.2,16.2,4.4,78,0.0,0.0,3,2025-01-29,Pithoragarh
9.9,17.2,3.4,67,0.0,0.0,1,2025-01-30,Pithoragarh
9.7,16.8,4.2,61,0.0,0.0,0,2025-01-31,Pithoragarh
9.8,17.0,3.5,48,0.0,0.0,0,2025-02-01,Pithoragarh
10.2,17.1,3.8,45,0.0,0.0,0,2025-02-02,Pithoragarh
11.3,20.3,3.6,47,0.0,0.0,0,2025-02-03,Pithoragarh
8.9,12.4,5.6,65,2.1,2.1,53,2025-02-04,Pithoragarh
9.6,17.0,3.8,61,0.1,0.1,51,2025-02-05,Pithoragarh
10.0,17.4,3.8,49,0.0,0.0,1,2025-02-06,Pithoragarh
10.4,18.9,2.9,50,0.0,0.0,3,2025-02-07,Pithoragarh
11.0,19.9,4.0,50,0.0,0.0,3,2025-02-08,Pithoragarh
12.1,19.2,5.0,43,0.0,0.0,1,2025-02-09,Pithoragarh
11.5,18.1,5.2,53,0.1,0.1,51,2025-02-10,Pithoragarh
11.2,17.8,4.8,47,0.0,0.0,0,2025-02-11,Pithoragarh
10.3,17.1,3.3,51,0.0,0.0,1,2025-02-12,Pithoragarh
10.0,18.7,2.3,57,0.0,0.0,3,2025-02-13,Pithoragarh
10.7,19.7,2.7,53,0.0,0.0,1,2025-02-14,Pithoragarh
8.6,14.5,4.3,60,2.9,2.9,61,2025-02-15,Pithoragarh
10.5,18.5,2.6,58,0.0,0.0,3,2025-02-16,Pithoragarh
11.7,17.7,6.6,60,0.2,0.2,51,2025-02-17,Pithoragarh
11.1,18.8,5.5,62,0.0,0.0,3,2025-02-18,Pithoragarh
11.0,18.7,5.0,61,0.0,0.0,3,2025-02-19,Pithoragarh
