temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.6,20.1,3.7,66,0.0,0.0,0,2024-01-01,Bageshwar
10.1,19.9,2.9,63,0.0,0.0,0,2024-01-02,Bageshwar
9.8,18.8,2.7,57,0.0,0.0,3,2024-01-03,Bageshwar
9.4,18.8,2.0,57,0.0,0.0,0,2024-01-04,Bageshwar
9.4,19.7,1.8,58,0.0,0.0,2,2024-01-05,Bageshwar
9.7,19.4,2.1,59,0.0,0.0,1,2024-01-06,Bageshwar
10.2,19.3,3.5,60,0.0,0.0,0,2024-01-07,Bageshwar
9.7,19.7,2.5,69,0.0,0.0,1,2024-01-08,Bageshwar
10.0,20.5,3.0,59,0.0,0.0,1,2024-01-09,Bageshwar
10.2,21.0,2.4,65,0.0,0.0,0,2024-01-10,Bageshwar
11.1,21.0,3.8,61,0.0,0.0,0,2024-01-11,Bageshwar
11.6,22.5,3.7,58,0.0,0.0,3,2024-01-12,Bageshwar
12.6,21.8,6.0,57,0.0,0.0,3,2024-01-13,Bageshwar
12.0,22.2,4.5,59,0.0,0.0,0,2024-01-14,Bageshwar
12.1,20.5,6.2,59,0.0,0.0,0,2024-01-15,Bageshwar
11.3,18.9,4.6,63,0.0,0.0,1,2024-01-16,Bageshwar
10.3,18.3,3.3,69,0.4,0.4,51,2024-01-17,Bageshwar
10.3,18.5,4.3,79,0.4,0.4,51,2024-01-18,Bageshwar
10.0,19.2,3.7,76,0.0,0.0,3,2024-01-19,Bageshwar
9.4,18.0,3.2,73,0.0,0.0,3,2024-01-20,Bageshwar
9.3,18.9,2.0,68,0.0,0.0,1,2024-01-21,Bageshwar
9.6,19.6,2.2,64,0.0,0.0,3,2024-01-22,Bageshwar
9.3,17.9,2.9,69,0.0,0.0,1,2024-01-23,Bageshwar
8.9,17.4,2.1,62,0.0,0.0,0,2024-01-24,Bageshwar
9.4,18.7,2.6,64,0.0,0.0,3,2024-01-25,Bageshwar
10.0,18.8,4.5,65,0.0,0.0,3,2024-01-26,Bageshwar
9.8,19.6,2.6,65,0.0,0.0,0,2024-01-27,Bageshwar
11.1,20.2,4.8,67,0.0,0.0,3,2024-01-28,Bageshwar
10.9,20.1,4.5,71,0.0,0.0,0,2024-01-29,Bageshwar
10.9,19.9,3.8,68,0.0,0.0,1,2024-01-30,Bageshwar
10.9,19.6,3.7,69,1.8,1.8,61,2024-01-31,Bageshwar
9.2,11.6,5.4,86,15.8,15.8,63,2024-02-01,Bageshwar
8.3,17.4,2.1,73,0.0,0.0,2,2024-02-02,Bageshwar
9.5,20.5,0.8,62,0.0,0.0,3,2024-02-03,Bageshwar
10.1,15.9,6.6,77,17.5,17.5,65,2024-02-04,Bageshwar
10.5,17.4,4.8,74,5.0,5.0,61,2024-02-05,Bageshwar
9.3,17.6,3.0,68,0.2,0.2,51,2024-02-06,Bageshwar
9.0,18.5,1.1,66,0.0,0.0,3,2024-02-07,Bageshwar
9.8,19.6,1.4,61,0.0,0.0,0,2024-02-08,Bageshwar
10.0,21.1,1.4,63,0.0,0.0,3,2024-02-09,Bageshwar
10.8,19.9,4.7,76,0.0,0.0,3,2024-02-10,Bageshwar
10.6,21.1,2.3,63,0.0,0.0,1,2024-02-11,Bageshwar
10.8,20.9,2.2,60,0.0,0.0,3,2024-02-12,Bageshwar
12.8,20.6,6.7,57,0.0,0.0,3,2024-02-13,Bageshwar
12.0,21.5,4.2,61,0.0,0.0,3,2024-02-14,Bageshwar
12.1,22.3,3.5,70,0.0,0.0,0,2024-02-15,Bageshwar
12.7,23.5,5.0,69,0.0,0.0,0,2024-02-16,Bageshwar
13.4,23.6,4.9,72,0.0,0.0,1,2024-02-17,Bageshwar
14.3,22.5,6.5,73,0.0,0.0,3,2024-02-18,Bageshwar
13.7,20.6,10.1,76,18.9,18.9,65,2024-02-19,Bageshwar
12.3,18.2,9.2,80,18.3,18.3,63,2024-02-20,Bageshwar
10.9,17.9,4.8,72,2.0,2.0,53,2024-02-21,Bageshwar
8.9,16.6,2.9,69,0.8,0.8,51,2024-02-22,Bageshwar
8.7,17.6,0.7,60,0.0,0.0,0,2024-02-23,Bageshwar
8.7,16.9,1.3,56,0.0,0.0,2,2024-02-24,Bageshwar
9.0,17.7,1.2,55,0.0,0.0,3,2024-02-25,Bageshwar
10.0,20.1,1.9,58,0.0,0.0,3,2024-02-26,Bageshwar
9.3,13.2,5.4,77,3.0,3.0,53,2024-02-27,Bageshwar
11.6,21.6,3.2,74,0.0,0.0,0,2024-02-28,Bageshwar
12.8,23.7,3.5,68,0.0,0.0,0,2024-02-29,Bageshwar
13.4,23.8,5.0,69,1.0,1.0,53,2024-03-01,Bageshwar
12.6,15.8,10.1,86,18.3,18.3,63,2024-03-02,Bageshwar
11.7,15.5,9.0,84,23.0,23.0,63,2024-03-03,Bageshwar
11.7,17.6,6.9,80,15.6,15.6,63,2024-03-04,Bageshwar
11.9,21.1,3.2,66,0.0,0.0,3,2024-03-05,Bageshwar
13.8,21.9,6.2,62,0.0,0.0,3,2024-03-06,Bageshwar
13.3,20.4,6.5,60,0.0,0.0,3,2024-03-07,Bageshwar
12.6,22.5,4.3,66,0.0,0.0,0,2024-03-08,Bageshwar
13.2,24.0,4.0,67,0.0,0.0,3,2024-03-09,Bageshwar
14.8,26.2,5.6,63,0.0,0.0,3,2024-03-10,Bageshwar
16.6,24.1,10.6,66,0.5,0.5,51,2024-03-11,Bageshwar
14.8,23.3,7.5,66,0.0,0.0,2,2024-03-12,Bageshwar
14.9,24.8,6.2,64,0.4,0.4,51,2024-03-13,Bageshwar
14.5,22.4,6.4,63,1.0,1.0,53,2024-03-14,Bageshwar
15.0,25.5,5.4,60,0.0,0.0,3,2024-03-15,Bageshwar
15.5,24.8,7.4,59,0.0,0.0,2,2024-03-16,Bageshwar
15.5,25.3,6.1,59,0.0,0.0,3,2024-03-17,Bageshwar
16.1,25.8,8.5,60,0.0,0.0,3,2024-03-18,Bageshwar
14.8,24.1,7.4,61,0.0,0.0,3,2024-03-19,Bageshwar
16.5,27.2,6.2,57,0.0,0.0,0,2024-03-20,Bageshwar
15.4,22.3,9.1,70,0.0,0.0,3,2024-03-21,Bageshwar
17.3,25.7,10.7,70,0.2,0.2,51,2024-03-22,Bageshwar
17.1,26.2,8.7,67,0.0,0.0,3,2024-03-23,Bageshwar
18.4,28.8,8.8,58,0.1,0.1,51,2024-03-24,Bageshwar
18.4,27.6,9.7,58,0.0,0.0,2,2024-03-25,Bageshwar
19.0,28.7,8.8,57,0.0,0.0,3,2024-03-26,Bageshwar
20.6,29.6,12.2,61,0.0,0.0,3,2024-03-27,Bageshwar
21.6,32.7,11.9,58,0.0,0.0,3,2024-03-28,Bageshwar
22.3,31.5,13.8,53,0.0,0.0,3,2024-03-29,Bageshwar
20.4,26.6,16.2,55,2.8,2.8,61,2024-03-30,Bageshwar
19.4,27.2,11.3,52,0.0,0.0,1,2024-03-31,Bageshwar
18.9,28.2,9.9,55,0.0,0.0,3,2024-04-01,Bageshwar
20.2,30.1,10.8,47,0.0,0.0,3,2024-04-02,Bageshwar
20.8,30.8,12.2,45,0.0,0.0,3,2024-04-03,Bageshwar
20.8,28.7,15.3,47,0.3,0.3,51,2024-04-04,Bageshwar
20.3,29.3,11.5,49,0.0,0.0,3,2024-04-05,Bageshwar
19.8,29.0,10.7,44,0.0,0.0,1,2024-04-06,Bageshwar
19.8,28.5,10.7,40,0.0,0.0,2,2024-04-07,Bageshwar
19.7,29.4,10.5,42,0.0,0.0,2,2024-04-08,Bageshwar
19.8,29.2,10.6,41,0.0,0.0,3,2024-04-09,Bageshwar
19.5,30.1,10.4,45,0.8,0.8,53,2024-04-10,Bageshwar
19.4,29.3,11.1,49,0.9,0.9,53,2024-04-11,Bageshwar
20.5,30.3,10.7,46,0.0,0.0,3,2024-04-12,Bageshwar
21.0,30.3,11.3,47,0.0,0.0,3,2024-04-13,Bageshwar
21.8,29.2,14.1,50,0.0,0.0,3,2024-04-14,Bageshwar
21.1,30.4,14.2,59,0.1,0.1,51,2024-04-15,Bageshwar
21.6,30.7,14.7,56,0.0,0.0,3,2024-04-16,Bageshwar
22.1,32.8,11.8,50,0.0,0.0,3,2024-04-17,Bageshwar
23.0,32.8,14.0,51,0.0,0.0,3,2024-04-18,Bageshwar
23.8,33.8,14.7,41,0.0,0.0,3,2024-04-19,Bageshwar
23.1,31.5,14.9,38,0.0,0.0,2,2024-04-20,Bageshwar
23.2,32.4,13.9,36,0.0,0.0,3,2024-04-21,Bageshwar
22.2,31.2,14.3,43,1.3,1.3,53,2024-04-22,Bageshwar
21.4,30.3,12.7,46,0.0,0.0,3,2024-04-23,Bageshwar
21.8,31.2,12.2,42,0.0,0.0,1,2024-04-24,Bageshwar
22.9,32.7,12.5,37,0.0,0.0,1,2024-04-25,Bageshwar
23.9,34.4,13.1,32,0.0,0.0,1,2024-04-26,Bageshwar
