temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
9.5,17.1,3.4,74,0.0,0.0,3,2023-01-01,Bageshwar
9.7,16.9,3.8,72,0.0,0.0,0,2023-01-02,Bageshwar
9.2,16.5,3.3,61,0.0,0.0,0,2023-01-03,Bageshwar
7.8,16.6,1.1,58,0.0,0.0,0,2023-01-04,Bageshwar
8.3,18.7,0.7,61,0.0,0.0,0,2023-01-05,Bageshwar
8.8,18.8,0.4,60,0.0,0.0,3,2023-01-06,Bageshwar
10.6,20.3,1.8,57,0.0,0.0,1,2023-01-07,Bageshwar
11.3,21.3,2.7,60,0.0,0.0,3,2023-01-08,Bageshwar
12.0,21.3,4.3,65,0.0,0.0,3,2023-01-09,Bageshwar
12.8,22.3,6.3,65,0.0,0.0,3,2023-01-10,Bageshwar
10.6,18.3,2.8,62,0.0,0.0,3,2023-01-11,Bageshwar
11.8,16.5,7.8,65,0.0,0.0,3,2023-01-12,Bageshwar
10.7,17.1,5.9,69,6.5,6.5,63,2023-01-13,Bageshwar
10.0,18.4,3.6,71,0.7,0.7,53,2023-01-14,Bageshwar
9.4,19.3,3.3,75,0.0,0.0,3,2023-01-15,Bageshwar
8.9,17.6,3.2,78,0.0,0.0,3,2023-01-16,Bageshwar
7.7,17.1,1.1,72,0.0,0.0,0,2023-01-17,Bageshwar
8.4,17.7,0.3,67,0.0,0.0,3,2023-01-18,Bageshwar
9.8,16.5,4.1,68,0.0,0.0,3,2023-01-19,Bageshwar
10.5,16.3,7.1,81,9.6,9.6,61,2023-01-20,Bageshwar
10.6,18.7,3.3,60,0.0,0.0,0,2023-01-21,Bageshwar
9.4,18.3,2.1,66,0.0,0.0,0,2023-01-22,Bageshwar
9.7,19.3,2.1,61,0.0,0.0,3,2023-01-23,Bageshwar
11.2,18.2,4.6,69,2.8,2.8,55,2023-01-24,Bageshwar
11.3,17.9,7.5,83,9.7,9.7,63,2023-01-25,Bageshwar
12.1,20.6,5.4,68,0.0,0.0,1,2023-01-26,Bageshwar
11.1,21.1,3.3,61,0.0,0.0,0,2023-01-27,Bageshwar
10.9,21.9,2.1,57,0.0,0.0,0,2023-01-28,Bageshwar
11.4,19.2,4.5,62,0.2,0.2,51,2023-01-29,Bageshwar
10.0,13.3,7.9,83,4.0,4.0,55,2023-01-30,Bageshwar
11.1,20.0,5.0,70,0.0,0.0,1,2023-01-31,Bageshwar
10.6,21.2,1.5,63,0.0,0.0,0,2023-02-01,Bageshwar
10.6,22.1,1.7,63,0.0,0.0,3,2023-02-02,Bageshwar
11.7,22.2,4.1,69,0.0,0.0,3,2023-02-03,Bageshwar
11.7,22.5,4.1,76,0.0,0.0,0,2023-02-04,Bageshwar
11.7,21.9,4.0,76,0.0,0.0,0,2023-02-05,Bageshwar
11.5,20.4,5.4,78,0.3,0.3,51,2023-02-06,Bageshwar
11.2,19.9,3.5,69,0.0,0.0,1,2023-02-07,Bageshwar
11.3,21.4,3.1,68,0.0,0.0,3,2023-02-08,Bageshwar
