temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
8.4,17.8,1.5,70,0.0,0.0,3,2022-01-01,Bageshwar
8.9,18.8,1.8,70,0.0,0.0,3,2022-01-02,Bageshwar
9.5,19.1,1.5,68,0.0,0.0,3,2022-01-03,Bageshwar
10.7,19.3,3.7,71,2.9,2.9,55,2022-01-04,Bageshwar
11.2,14.8,7.8,84,12.2,12.2,63,2022-01-05,Bageshwar
11.5,17.2,6.5,80,2.1,2.1,53,2022-01-06,Bageshwar
11.8,18.0,6.8,73,0.5,0.5,51,2022-01-07,Bageshwar
9.3,12.5,5.3,81,13.3,13.3,63,2022-01-08,Bageshwar
9.5,15.9,5.6,83,22.7,19.4,75,2022-01-09,Bageshwar
6.0,10.2,1.7,91,39.5,24.1,75,2022-01-10,Bageshwar
8.2,16.4,1.5,80,0.7,0.7,53,2022-01-11,Bageshwar
8.6,15.8,3.0,74,1.1,1.1,55,2022-01-12,Bageshwar
7.4,16.3,1.0,75,0.0,0.0,3,2022-01-13,Bageshwar
7.4,16.4,0.4,76,0.0,0.0,3,2022-01-14,Bageshwar
7.9,17.3,0.9,72,0.0,0.0,2,2022-01-15,Bageshwar
8.5,18.9,0.6,61,0.0,0.0,3,2022-01-16,Bageshwar
10.6,17.3,4.4,62,0.0,0.0,3,2022-01-17,Bageshwar
11.1,19.1,4.0,72,0.0,0.0,3,2022-01-18,Bageshwar
9.7,17.0,2.4,77,0.2,0.2,51,2022-01-19,Bageshwar
9.2,12.7,5.2,85,3.6,3.6,61,2022-01-20,Bageshwar
10.0,14.2,6.0,81,4.2,4.2,61,2022-01-21,Bageshwar
7.9,11.4,4.6,82,2.9,2.9,53,2022-01-22,Bageshwar
8.4,12.1,5.2,87,12.7,12.5,71,2022-01-23,Bageshwar
7.3,12.4,2.7,89,15.4,12.0,75,2022-01-24,Bageshwar
7.3,14.6,0.9,83,0.5,0.5,51,2022-01-25,Bageshwar
7.3,13.6,3.3,87,3.8,3.5,73,2022-01-26,Bageshwar
6.6,13.9,0.5,79,0.8,0.8,51,2022-01-27,Bageshwar
7.7,16.6,1.0,74,0.0,0.0,3,2022-01-28,Bageshwar
8.6,18.9,0.7,80,0.0,0.0,3,2022-01-29,Bageshwar
10.2,19.5,3.0,76,0.0,0.0,3,2022-01-30,Bageshwar
10.0,17.7,3.3,78,0.0,0.0,2,2022-01-31,Bageshwar
8.9,16.1,3.5,74,0.3,0.3,51,2022-02-01,Bageshwar
9.3,17.5,-0.5,71,0.0,0.0,3,2022-02-02,Bageshwar
7.7,10.5,4.9,89,12.3,11.1,73,2022-02-03,Bageshwar
7.2,11.4,4.0,86,15.5,8.9,75,2022-02-04,Bageshwar
8.6,15.1,3.8,80,0.0,0.0,3,2022-02-05,Bageshwar
9.3,18.3,2.0,76,0.0,0.0,3,2022-02-06,Bageshwar
10.1,18.9,4.2,80,0.1,0.1,51,2022-02-07,Bageshwar
9.4,18.5,2.1,72,0.0,0.0,2,2022-02-08,Bageshwar
7.0,11.6,2.8,84,4.5,4.5,61,2022-02-09,Bageshwar
7.5,16.3,0.9,81,0.1,0.1,51,2022-02-10,Bageshwar
8.9,17.5,1.9,75,0.0,0.0,3,2022-02-11,Bageshwar
9.9,20.8,1.4,74,0.0,0.0,3,2022-02-12,Bageshwar
10.0,20.0,2.7,79,0.0,0.0,3,2022-02-13,Bageshwar
11.1,19.9,4.5,81,0.0,0.0,3,2022-02-14,Bageshwar
10.2,18.3,5.3,82,3.3,3.3,61,2022-02-15,Bageshwar
9.9,19.1,2.6,77,0.0,0.0,2,2022-02-16,Bageshwar
10.2,19.4,2.2,72,0.1,0.1,51,2022-02-17,Bageshwar
10.2,20.1,1.7,68,0.0,0.0,0,2022-02-18,Bageshwar
10.1,19.1,2.1,69,0.4,0.4,51,2022-02-19,Bageshwar
9.5,16.6,2.2,70,0.2,0.2,51,2022-02-20,Bageshwar
10.0,18.6,1.9,71,0.0,0.0,3,2022-02-21,Bageshwar
12.7,20.8,3.6,66,0.0,0.0,3,2022-02-22,Bageshwar
12.1,18.8,7.7,76,2.5,2.5,61,2022-02-23,Bageshwar
11.3,18.9,5.5,79,5.0,5.0,61,2022-02-24,Bageshwar
11.0,17.5,6.2,72,3.1,3.1,61,2022-02-25,Bageshwar
9.6,14.2,4.8,75,7.7,7.5,71,2022-02-26,Bageshwar
11.7,18.7,5.9,67,0.5,0.5,51,2022-02-27,Bageshwar
11.6,21.7,2.3,66,0.0,0.0,3,2022-02-28,Bageshwar
12.4,20.8,6.1,72,1.9,1.9,61,2022-03-01,Bageshwar
12.8,21.8,4.3,67,0.0,0.0,1,2022-03-02,Bageshwar
12.5,21.6,5.2,70,2.3,2.3,61,2022-03-03,Bageshwar
12.5,21.3,5.0,68,0.0,0.0,3,2022-03-04,Bageshwar
13.3,24.3,3.5,68,0.0,0.0,0,2022-03-05,Bageshwar
15.4,24.2,6.9,58,0.0,0.0,3,2022-03-06,Bageshwar
16.9,23.9,10.7,58,0.0,0.0,3,2022-03-07,Bageshwar
15.6,25.6,6.6,61,0.0,0.0,2,2022-03-08,Bageshwar
16.1,26.3,6.5,55,0.0,0.0,3,2022-03-09,Bageshwar
15.4,23.9,8.1,66,0.0,0.0,3,2022-03-10,Bageshwar
15.9,26.0,7.0,63,0.0,0.0,3,2022-03-11,Bageshwar
16.1,26.8,6.1,65,0.0,0.0,0,2022-03-12,Bageshwar
17.4,27.6,8.6,70,0.0,0.0,1,2022-03-13,Bageshwar
18.8,28.5,10.7,74,0.0,0.0,1,2022-03-14,Bageshwar
19.6,28.8,11.9,74,0.0,0.0,2,2022-03-15,Bageshwar
20.3,30.2,12.5,73,0.0,0.0,3,2022-03-16,Bageshwar
20.7,29.2,12.3,76,0.0,0.0,3,2022-03-17,Bageshwar
21.4,28.8,16.1,79,0.0,0.0,3,2022-03-18,Bageshwar
21.3,29.9,13.7,70,0.0,0.0,2,2022-03-19,Bageshwar
20.5,28.5,13.1,62,1.0,1.0,53,2022-03-20,Bageshwar
19.9,28.7,10.9,55,0.0,0.0,1,2022-03-21,Bageshwar
19.7,30.0,10.0,56,0.0,0.0,0,2022-03-22,Bageshwar
19.8,28.8,11.5,63,0.0,0.0,1,2022-03-23,Bageshwar
18.8,26.7,11.0,59,0.1,0.1,51,2022-03-24,Bageshwar
18.8,27.6,9.7,52,0.0,0.0,2,2022-03-25,Bageshwar
19.0,29.2,9.1,58,0.0,0.0,1,2022-03-26,Bageshwar
20.1,30.2,10.4,59,0.0,0.0,0,2022-03-27,Bageshwar
21.3,31.1,12.6,58,0.0,0.0,0,2022-03-28,Bageshwar
21.4,31.7,11.7,57,0.0,0.0,0,2022-03-29,Bageshwar
21.5,31.3,12.0,57,0.0,0.0,0,2022-03-30,Bageshwar
21.6,32.2,11.8,56,0.0,0.0,0,2022-03-31,Bageshwar
21.8,32.1,11.9,53,0.0,0.0,0,2022-04-01,Bageshwar
22.5,31.8,14.9,53,0.0,0.0,1,2022-04-02,Bageshwar
21.9,31.6,11.7,45,0.0,0.0,0,2022-04-03,Bageshwar
21.9,32.1,12.1,42,0.0,0.0,2,2022-04-04,Bageshwar
22.3,32.7,12.2,44,0.0,0.0,2,2022-04-05,Bageshwar
22.6,33.0,12.6,46,0.0,0.0,1,2022-04-06,Bageshwar
22.8,32.3,13.4,47,0.0,0.0,0,2022-04-07,Bageshwar
23.3,33.5,13.5,46,0.0,0.0,1,2022-04-08,Bageshwar
23.8,33.9,14.1,43,0.0,0.0,1,2022-04-09,Bageshwar
23.8,33.8,13.6,44,0.0,0.0,0,2022-04-10,Bageshwar
24.4,34.9,14.3,47,0.0,0.0,3,2022-04-11,Bageshwar
24.9,34.8,15.6,52,0.0,0.0,3,2022-04-12,Bageshwar
24.6,33.7,15.9,48,0.0,0.0,3,2022-04-13,Bageshwar
21.7,29.1,15.2,47,1.6,1.6,53,2022-04-14,Bageshwar
21.7,29.8,13.2,44,1.2,1.2,53,2022-04-15,Bageshwar
22.2,31.4,12.4,41,0.0,0.0,1,2022-04-16,Bageshwar
23.0,32.0,12.7,40,0.0,0.0,2,2022-04-17,Bageshwar
24.3,33.7,14.6,42,0.0,0.0,1,2022-04-18,Bageshwar
24.9,35.2,15.1,41,0.0,0.0,2,2022-04-19,Bageshwar
25.2,34.3,15.9,39,0.0,0.0,3,2022-04-20,Bageshwar
23.4,32.4,17.2,50,0.0,0.0,3,2022-04-21,Bageshwar
22.6,29.9,16.1,54,0.0,0.0,2,2022-04-22,Bageshwar
23.0,32.4,13.1,44,0.0,0.0,1,2022-04-23,Bageshwar
23.4,32.2,15.0,39,0.0,0.0,1,2022-04-24,Bageshwar
23.8,33.7,13.0,40,0.0,0.0,2,2022-04-25,Bageshwar
24.3,33.4,14.7,39,0.0,0.0,3,2022-04-26,Bageshwar
24.6,34.6,14.1,41,0.0,0.0,2,2022-04-27,Bageshwar
25.5,35.3,15.2,42,0.0,0.0,3,2022-04-28,Bageshwar
26.2,36.0,16.9,40,0.0,0.0,3,2022-04-29,Bageshwar
24.9,34.5,17.3,46,1.0,1.0,55,2022-04-30,Bageshwar
23.8,31.5,17.6,54,0.5,0.5,53,2022-05-01,Bageshwar
23.6,30.1,16.7,63,0.0,0.0,3,2022-05-02,Bageshwar
23.5,28.8,18.8,69,3.1,3.1,61,2022-05-03,Bageshwar
24.2,31.6,17.5,61,0.0,0.0,3,2022-05-04,Bageshwar
23.0,29.8,17.4,67,4.6,4.6,61,2022-05-05,Bageshwar
23.3,30.6,15.9,61,0.2,0.2,51,2022-05-06,Bageshwar
22.7,29.6,16.5,63,0.6,0.6,53,2022-05-07,Bageshwar
23.2,30.5,16.0,66,0.5,0.5,51,2022-05-08,Bageshwar
22.6,29.7,17.6,75,1.4,1.4,53,2022-05-09,Bageshwar
23.1,28.6,17.5,74,2.2,2.2,53,2022-05-10,Bageshwar
23.9,31.2,18.0,75,4.3,4.3,63,2022-05-11,Bageshwar
23.8,30.4,18.5,76,3.9,3.9,63,2022-05-12,Bageshwar
23.9,30.3,17.4,77,0.8,0.8,53,2022-05-13,Bageshwar
25.7,33.3,18.1,66,0.0,0.0,1,2022-05-14,Bageshwar
26.8,35.2,19.1,57,0.0,0.0,2,2022-05-15,Bageshwar
26.6,35.3,19.2,54,5.1,5.1,63,2022-05-16,Bageshwar
22.9,30.0,17.5,68,5.2,5.2,63,2022-05-17,Bageshwar
23.8,29.2,17.2,61,2.4,2.4,61,2022-05-18,Bageshwar
24.8,32.0,16.3,61,0.0,0.0,3,2022-05-19,Bageshwar
25.5,33.8,18.2,55,0.3,0.3,51,2022-05-20,Bageshwar
25.3,33.7,18.2,49,0.0,0.0,3,2022-05-21,Bageshwar
21.9,28.4,16.8,67,1.6,1.6,53,2022-05-22,Bageshwar
18.6,22.2,15.0,83,9.3,9.3,63,2022-05-23,Bageshwar
18.9,23.5,16.1,78,4.3,4.3,61,2022-05-24,Bageshwar
21.2,29.1,13.7,62,0.0,0.0,3,2022-05-25,Bageshwar
21.9,29.4,14.4,67,0.0,0.0,2,2022-05-26,Bageshwar
22.4,29.8,16.0,76,9.1,9.1,63,2022-05-27,Bageshwar
23.4,28.7,17.6,78,9.2,9.2,63,2022-05-28,Bageshwar
23.3,29.8,18.3,83,10.1,10.1,63,2022-05-29,Bageshwar
24.6,31.0,18.1,68,0.2,0.2,51,2022-05-30,Bageshwar
24.6,31.5,16.3,62,0.0,0.0,1,2022-05-31,Bageshwar
25.6,34.3,17.2,58,0.0,0.0,0,2022-06-01,Bageshwar
25.8,35.2,16.9,50,0.0,0.0,0,2022-06-02,Bageshwar
26.2,34.7,16.5,42,0.0,0.0,1,2022-06-03,Bageshwar
26.1,35.4,16.4,45,0.0,0.0,1,2022-06-04,Bageshwar
26.7,35.9,17.0,46,0.0,0.0,0,2022-06-05,Bageshwar
27.1,36.1,17.4,49,0.0,0.0,1,2022-06-06,Bageshwar
27.3,37.1,18.2,55,0.0,0.0,3,2022-06-07,Bageshwar
28.3,35.1,20.4,50,0.0,0.0,1,2022-06-08,Bageshwar
28.9,36.0,22.6,46,0.0,0.0,3,2022-06-09,Bageshwar
28.1,35.8,20.3,45,0.0,0.0,2,2022-06-10,Bageshwar
28.6,37.2,20.3,45,0.0,0.0,1,2022-06-11,Bageshwar
28.9,36.9,21.4,43,0.0,0.0,1,2022-06-12,Bageshwar
29.3,37.9,20.7,43,0.0,0.0,0,2022-06-13,Bageshwar
29.5,37.8,21.4,45,0.0,0.0,1,2022-06-14,Bageshwar
29.5,37.4,21.6,50,0.0,0.0,2,2022-06-15,Bageshwar
26.2,32.6,20.9,67,11.2,11.2,63,2022-06-16,Bageshwar
25.7,32.4,20.0,70,4.6,4.6,63,2022-06-17,Bageshwar
26.0,32.2,20.0,62,0.3,0.3,51,2022-06-18,Bageshwar
26.0,32.0,20.0,58,0.8,0.8,53,2022-06-19,Bageshwar
22.9,29.7,19.3,76,13.4,13.4,65,2022-06-20,Bageshwar
23.3,29.3,18.3,77,4.2,4.2,63,2022-06-21,Bageshwar
25.8,32.7,18.9,67,0.0,0.0,1,2022-06-22,Bageshwar
26.7,33.3,21.2,70,0.2,0.2,51,2022-06-23,Bageshwar
27.1,33.6,21.3,69,0.1,0.1,51,2022-06-24,Bageshwar
26.6,33.2,22.4,74,2.8,2.8,53,2022-06-25,Bageshwar
26.3,31.1,22.7,79,14.1,14.1,63,2022-06-26,Bageshwar
26.4,32.3,22.4,81,4.9,4.9,61,2022-06-27,Bageshwar
26.4,31.4,22.8,83,21.8,21.8,63,2022-06-28,Bageshwar
25.1,31.4,22.6,87,42.2,42.2,65,2022-06-29,Bageshwar
24.8,28.5,22.5,85,21.0,21.0,63,2022-06-30,Bageshwar
25.4,30.9,21.5,83,11.1,11.1,65,2022-07-01,Bageshwar
25.6,31.6,21.1,82,9.3,9.3,63,2022-07-02,Bageshwar
25.2,31.8,22.1,85,20.3,20.3,63,2022-07-03,Bageshwar
26.1,32.2,21.7,83,4.3,4.3,61,2022-07-04,Bageshwar
26.7,33.0,23.3,82,4.0,4.0,61,2022-07-05,Bageshwar
26.4,31.6,22.9,82,14.9,14.9,65,2022-07-06,Bageshwar
26.2,30.2,22.5,82,15.7,15.7,65,2022-07-07,Bageshwar
26.2,31.8,22.9,82,12.2,12.2,63,2022-07-08,Bageshwar
24.3,27.9,22.8,90,35.0,35.0,65,2022-07-09,Bageshwar
25.4,30.0,22.4,83,23.9,23.9,63,2022-07-10,Bageshwar
26.1,32.5,22.0,79,22.4,22.4,65,2022-07-11,Bageshwar
25.2,29.5,21.9,86,24.5,24.5,63,2022-07-12,Bageshwar
25.5,30.1,22.6,82,8.3,8.3,63,2022-07-13,Bageshwar
25.0,31.0,21.1,84,20.9,20.9,65,2022-07-14,Bageshwar
25.8,32.9,21.2,81,3.7,3.7,61,2022-07-15,Bageshwar
26.1,32.6,20.9,80,9.0,9.0,63,2022-07-16,Bageshwar
26.6,32.4,21.2,80,2.7,2.7,61,2022-07-17,Bageshwar
26.5,32.4,21.9,82,7.8,7.8,61,2022-07-18,Bageshwar
25.5,30.4,22.4,86,19.9,19.9,63,2022-07-19,Bageshwar
24.7,28.8,21.9,88,30.0,30.0,63,2022-07-20,Bageshwar
24.1,30.0,20.6,87,4.6,4.6,61,2022-07-21,Bageshwar
25.3,31.0,21.7,84,2.9,2.9,61,2022-07-22,Bageshwar
25.9,31.7,22.1,80,2.2,2.2,55,2022-07-23,Bageshwar
25.7,32.0,22.2,80,3.7,3.7,55,2022-07-24,Bageshwar
25.0,29.7,20.5,81,23.2,23.2,65,2022-07-25,Bageshwar
24.9,30.3,21.4,84,16.8,16.8,65,2022-07-26,Bageshwar
24.9,29.7,22.4,85,9.9,9.9,63,2022-07-27,Bageshwar
24.7,28.6,22.4,86,13.2,13.2,63,2022-07-28,Bageshwar
24.4,29.1,21.9,88,24.3,24.3,65,2022-07-29,Bageshwar
24.5,29.4,21.8,86,7.9,7.9,63,2022-07-30,Bageshwar
24.8,29.1,21.8,86,17.3,17.3,63,2022-07-31,Bageshwar
25.0,29.6,21.0,85,8.1,8.1,63,2022-08-01,Bageshwar
25.5,30.9,22.3,84,6.0,6.0,61,2022-08-02,Bageshwar
24.3,27.6,22.2,89,10.7,10.7,63,2022-08-03,Bageshwar
24.0,27.2,22.0,90,9.8,9.8,61,2022-08-04,Bageshwar
25.3,30.5,21.7,84,4.2,4.2,61,2022-08-05,Bageshwar
25.7,30.6,21.2,82,16.4,16.4,65,2022-08-06,Bageshwar
24.1,26.7,22.3,88,48.4,48.4,65,2022-08-07,Bageshwar
26.1,32.1,21.8,79,0.4,0.4,51,2022-08-08,Bageshwar
27.0,33.6,21.4,76,0.0,0.0,3,2022-08-09,Bageshwar
25.4,32.0,21.6,85,2.0,2.0,53,2022-08-10,Bageshwar
24.8,27.9,22.8,84,18.3,18.3,63,2022-08-11,Bageshwar
26.3,32.9,19.3,78,0.0,0.0,3,2022-08-12,Bageshwar
26.6,32.6,22.5,81,1.3,1.3,53,2022-08-13,Bageshwar
25.0,31.4,21.6,87,40.9,40.9,65,2022-08-14,Bageshwar
24.5,28.4,22.0,84,9.0,9.0,61,2022-08-15,Bageshwar
24.9,30.2,20.1,82,3.5,3.5,61,2022-08-16,Bageshwar
25.6,30.9,21.7,81,0.7,0.7,51,2022-08-17,Bageshwar
25.8,31.3,22.0,82,0.9,0.9,51,2022-08-18,Bageshwar
24.9,29.8,22.5,88,37.8,37.8,65,2022-08-19,Bageshwar
23.5,28.9,20.6,89,31.6,31.6,63,2022-08-20,Bageshwar
24.9,31.1,19.4,81,1.2,1.2,53,2022-08-21,Bageshwar
25.5,31.4,20.6,81,3.9,3.9,63,2022-08-22,Bageshwar
25.4,31.1,21.3,81,1.8,1.8,61,2022-08-23,Bageshwar
24.7,31.2,21.2,85,13.6,13.6,65,2022-08-24,Bageshwar
25.4,31.9,19.8,81,1.8,1.8,55,2022-08-25,Bageshwar
25.8,31.7,22.0,83,0.3,0.3,51,2022-08-26,Bageshwar
26.2,31.5,22.8,82,1.3,1.3,51,2022-08-27,Bageshwar
