temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
5.2,9.2,1.0,69,0.0,0.0,3,2023-01-01,Nainital
3.1,9.4,-2.0,79,0.0,0.0,1,2023-01-02,Nainital
2.8,8.9,-2.4,61,0.0,0.0,0,2023-01-03,Nainital
3.9,10.4,-3.4,56,0.0,0.0,0,2023-01-04,Nainital
6.2,12.1,0.1,53,0.0,0.0,0,2023-01-05,Nainital
9.0,13.6,5.9,43,0.0,0.0,3,2023-01-06,Nainital
10.3,15.0,6.1,39,0.0,0.0,0,2023-01-07,Nainital
12.2,16.9,7.8,32,0.0,0.0,0,2023-01-08,Nainital
12.3,16.7,9.1,44,0.0,0.0,3,2023-01-09,Nainital
11.2,16.4,5.8,43,0.0,0.0,3,2023-01-10,Nainital
10.0,15.6,5.9,44,0.0,0.0,3,2023-01-11,Nainital
6.2,10.2,2.9,51,0.0,0.0,3,2023-01-12,Nainital
5.6,10.6,2.6,70,2.0,1.8,71,2023-01-13,Nainital
5.8,10.5,1.7,73,0.1,0.1,51,2023-01-14,Nainital
5.0,11.0,0.0,80,0.0,0.0,3,2023-01-15,Nainital
3.3,8.5,-0.7,86,0.0,0.0,3,2023-01-16,Nainital
3.2,8.3,-0.7,81,0.0,0.0,3,2023-01-17,Nainital
3.9,10.0,-1.4,77,0.0,0.0,3,2023-01-18,Nainital
5.9,9.7,1.1,65,0.8,0.7,71,2023-01-19,Nainital
5.8,10.8,1.7,76,0.6,0.6,51,2023-01-20,Nainital
5.4,11.0,-0.8,66,0.0,0.0,0,2023-01-21,Nainital
6.1,10.6,1.5,59,0.0,0.0,0,2023-01-22,Nainital
7.0,13.2,0.1,52,0.0,0.0,3,2023-01-23,Nainital
6.8,12.7,2.1,72,1.9,1.9,53,2023-01-24,Nainital
6.2,11.4,2.6,84,13.3,13.3,63,2023-01-25,Nainital
8.1,13.1,4.5,73,0.0,0.0,1,2023-01-26,Nainital
10.5,14.6,4.4,44,0.0,0.0,0,2023-01-27,Nainital
12.7,17.1,6.4,27,0.0,0.0,0,2023-01-28,Nainital
9.6,14.1,5.6,43,0.7,0.7,53,2023-01-29,Nainital
5.8,9.5,1.1,69,10.5,8.2,75,2023-01-30,Nainital
7.2,12.6,2.4,64,0.0,0.0,1,2023-01-31,Nainital
10.5,15.9,4.8,39,0.0,0.0,0,2023-02-01,Nainital
10.6,16.3,4.8,44,0.0,0.0,1,2023-02-02,Nainital
9.5,14.1,4.4,54,0.0,0.0,1,2023-02-03,Nainital
10.2,15.5,4.5,57,0.0,0.0,0,2023-02-04,Nainital
9.4,13.8,2.3,67,0.0,0.0,3,2023-02-05,Nainital
8.0,13.2,2.4,65,0.3,0.3,51,2023-02-06,Nainital
8.3,13.1,3.2,59,0.0,0.0,0,2023-02-07,Nainital
8.3,14.0,2.2,61,0.0,0.0,2,2023-02-08,Nainital
10.5,15.1,4.1,57,0.0,0.0,3,2023-02-09,Nainital
