temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
11.3,18.5,4.8,77,0.0,0.0,3,2022-01-01,Haridwar
11.8,19.2,6.2,79,0.0,0.0,3,2022-01-02,Haridwar
12.1,20.0,6.4,78,0.0,0.0,3,2022-01-03,Haridwar
13.0,17.6,7.7,76,1.1,1.1,53,2022-01-04,Haridwar
13.9,17.2,11.1,83,8.0,8.0,61,2022-01-05,Haridwar
14.7,19.9,10.1,80,3.8,3.8,61,2022-01-06,Haridwar
14.3,19.9,10.0,82,0.6,0.6,51,2022-01-07,Haridwar
14.2,18.0,11.1,80,12.6,12.6,63,2022-01-08,Haridwar
13.6,18.6,10.5,85,31.8,31.8,63,2022-01-09,Haridwar
13.9,18.7,9.8,82,12.1,12.1,63,2022-01-10,Haridwar
12.3,18.4,7.4,80,0.5,0.5,51,2022-01-11,Haridwar
12.8,18.4,8.8,84,2.0,2.0,61,2022-01-12,Haridwar
12.1,17.7,8.2,85,0.0,0.0,3,2022-01-13,Haridwar
11.6,17.3,7.3,85,0.0,0.0,3,2022-01-14,Haridwar
10.2,16.3,5.9,88,0.0,0.0,3,2022-01-15,Haridwar
9.9,14.7,7.1,91,0.0,0.0,3,2022-01-16,Haridwar
9.9,14.2,6.1,88,0.0,0.0,3,2022-01-17,Haridwar
10.3,16.0,7.0,90,0.0,0.0,3,2022-01-18,Haridwar
11.0,17.0,5.6,88,1.8,1.8,53,2022-01-19,Haridwar
13.3,17.6,9.8,85,2.6,2.6,61,2022-01-20,Haridwar
12.9,19.0,8.3,79,0.0,0.0,3,2022-01-21,Haridwar
12.1,14.7,9.3,79,4.0,4.0,61,2022-01-22,Haridwar
12.0,13.4,10.9,88,30.9,30.9,63,2022-01-23,Haridwar
11.7,15.3,7.3,90,4.8,4.8,61,2022-01-24,Haridwar
10.9,16.7,6.4,85,0.2,0.2,51,2022-01-25,Haridwar
10.7,16.2,6.1,87,0.7,0.7,53,2022-01-26,Haridwar
10.3,16.5,5.5,81,0.0,0.0,2,2022-01-27,Haridwar
9.6,16.8,3.7,80,0.0,0.0,3,2022-01-28,Haridwar
9.6,17.0,3.6,84,0.0,0.0,0,2022-01-29,Haridwar
11.2,19.5,4.8,83,0.0,0.0,3,2022-01-30,Haridwar
12.1,18.7,5.9,83,0.0,0.0,0,2022-01-31,Haridwar
12.0,19.0,6.4,83,0.0,0.0,2,2022-02-01,Haridwar
11.3,17.2,5.3,85,0.8,0.8,53,2022-02-02,Haridwar
11.6,15.3,8.7,84,34.1,34.1,65,2022-02-03,Haridwar
10.6,11.9,8.2,91,29.3,29.3,63,2022-02-04,Haridwar
10.7,16.5,6.5,80,0.0,0.0,1,2022-02-05,Haridwar
11.4,18.2,6.6,80,0.0,0.0,3,2022-02-06,Haridwar
13.1,20.2,7.4,77,0.0,0.0,1,2022-02-07,Haridwar
13.8,21.2,8.2,74,0.0,0.0,1,2022-02-08,Haridwar
13.2,17.9,9.0,77,0.7,0.7,51,2022-02-09,Haridwar
12.0,18.4,6.9,77,0.0,0.0,0,2022-02-10,Haridwar
11.4,19.1,5.1,76,0.0,0.0,1,2022-02-11,Haridwar
11.8,20.1,6.1,78,0.0,0.0,1,2022-02-12,Haridwar
12.4,19.6,6.1,79,0.0,0.0,0,2022-02-13,Haridwar
