temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
9.7,17.5,1.9,39,0.0,0.0,3,2021-01-01,Almora
10.3,16.7,4.5,37,0.0,0.0,3,2021-01-02,Almora
10.1,15.4,5.7,55,4.4,4.4,63,2021-01-03,Almora
10.2,14.7,6.0,76,0.0,0.0,3,2021-01-04,Almora
10.8,17.0,6.9,71,0.3,0.3,51,2021-01-05,Almora
8.3,12.3,5.1,89,5.0,5.0,55,2021-01-06,Almora
9.2,17.3,2.5,65,0.0,0.0,0,2021-01-07,Almora
11.2,18.9,2.3,42,0.0,0.0,1,2021-01-08,Almora
12.3,19.1,6.5,47,0.0,0.0,0,2021-01-09,Almora
11.6,19.1,5.3,56,0.0,0.0,0,2021-01-10,Almora
11.0,19.7,3.1,36,0.0,0.0,0,2021-01-11,Almora
9.9,18.5,3.2,45,0.0,0.0,0,2021-01-12,Almora
9.0,17.4,2.4,58,0.0,0.0,0,2021-01-13,Almora
7.6,15.5,0.6,70,0.0,0.0,3,2021-01-14,Almora
8.9,16.6,4.4,79,0.0,0.0,3,2021-01-15,Almora
10.1,18.2,3.0,65,0.0,0.0,0,2021-01-16,Almora
9.7,16.9,3.1,67,0.0,0.0,3,2021-01-17,Almora
9.7,17.0,3.6,72,0.0,0.0,3,2021-01-18,Almora
10.7,16.4,7.4,59,0.0,0.0,0,2021-01-19,Almora
9.8,15.7,5.9,53,0.0,0.0,0,2021-01-20,Almora
9.0,17.9,2.2,68,0.0,0.0,3,2021-01-21,Almora
9.1,17.9,2.2,69,0.0,0.0,3,2021-01-22,Almora
9.7,17.4,3.1,68,0.0,0.0,3,2021-01-23,Almora
9.0,16.0,2.9,65,0.0,0.0,3,2021-01-24,Almora
7.7,15.8,1.6,73,0.0,0.0,3,2021-01-25,Almora
7.5,16.5,1.5,70,0.0,0.0,0,2021-01-26,Almora
8.2,17.4,-0.1,50,0.0,0.0,0,2021-01-27,Almora
8.3,16.3,1.9,57,0.0,0.0,3,2021-01-28,Almora
7.1,15.4,1.9,66,0.2,0.2,51,2021-01-29,Almora
7.4,16.0,1.1,60,0.0,0.0,0,2021-01-30,Almora
8.4,16.0,3.1,60,0.0,0.0,0,2021-01-31,Almora
8.9,16.8,1.8,67,0.0,0.0,0,2021-02-01,Almora
10.5,18.1,3.2,49,0.0,0.0,0,2021-02-02,Almora
10.0,16.5,4.6,50,1.1,1.1,53,2021-02-03,Almora
7.9,14.4,2.1,66,1.7,1.7,53,2021-02-04,Almora
6.1,10.7,3.3,83,7.2,7.2,55,2021-02-05,Almora
6.9,14.0,-0.3,72,0.0,0.0,2,2021-02-06,Almora
10.4,19.3,1.7,62,0.0,0.0,0,2021-02-07,Almora
10.7,18.8,2.9,65,0.0,0.0,2,2021-02-08,Almora
12.3,20.4,5.5,66,0.0,0.0,3,2021-02-09,Almora
11.6,17.9,6.7,67,0.0,0.0,3,2021-02-10,Almora
12.0,18.5,6.2,62,0.0,0.0,3,2021-02-11,Almora
11.5,19.0,4.7,75,0.0,0.0,3,2021-02-12,Almora
12.0,18.9,6.5,77,0.0,0.0,2,2021-02-13,Almora
11.7,18.1,8.3,82,1.1,1.1,51,2021-02-14,Almora
12.0,17.7,6.4,68,0.3,0.3,51,2021-02-15,Almora
11.9,18.1,6.1,54,0.0,0.0,1,2021-02-16,Almora
11.7,16.8,6.0,49,0.1,0.1,51,2021-02-17,Almora
11.5,17.7,4.7,51,0.6,0.6,53,2021-02-18,Almora
12.0,18.3,4.9,55,0.0,0.0,2,2021-02-19,Almora
13.1,20.2,6.5,57,0.0,0.0,1,2021-02-20,Almora
14.0,21.3,7.5,63,0.0,0.0,2,2021-02-21,Almora
