temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
8.3,16.9,2.4,46,0.0,0.0,1,2025-01-01,Nainital
11.2,19.4,4.3,33,0.0,0.0,3,2025-01-02,Nainital
12.5,20.8,5.1,29,0.0,0.0,3,2025-01-03,Nainital
12.3,20.5,5.9,31,0.0,0.0,1,2025-01-04,Nainital
9.3,17.0,4.2,55,0.0,0.0,1,2025-01-05,Nainital
6.1,11.9,1.8,69,1.4,1.4,51,2025-01-06,Nainital
5.5,12.2,1.3,69,0.1,0.1,51,2025-01-07,Nainital
5.2,13.3,0.2,69,0.0,0.0,1,2025-01-08,Nainital
4.7,12.1,0.3,70,0.0,0.0,3,2025-01-09,Nainital
5.5,12.9,0.6,71,0.0,0.0,3,2025-01-10,Nainital
5.5,12.6,0.4,68,0.0,0.0,3,2025-01-11,Nainital
4.1,8.0,1.5,76,6.0,6.0,61,2025-01-12,Nainital
4.6,11.5,0.1,72,0.0,0.0,0,2025-01-13,Nainital
5.2,11.5,0.2,67,0.0,0.0,3,2025-01-14,Nainital
5.5,12.5,0.0,79,0.0,0.0,3,2025-01-15,Nainital
2.4,5.5,-0.2,79,11.1,4.5,75,2025-01-16,Nainital
4.9,13.6,-0.9,74,0.0,0.0,1,2025-01-17,Nainital
8.9,15.7,4.1,46,0.0,0.0,3,2025-01-18,Nainital
10.8,18.2,5.8,34,0.0,0.0,3,2025-01-19,Nainital
11.0,19.2,4.2,28,0.0,0.0,2,2025-01-20,Nainital
12.0,18.6,6.9,34,0.0,0.0,2,2025-01-21,Nainital
9.8,16.3,4.6,44,0.0,0.0,0,2025-01-22,Nainital
6.8,13.6,2.4,56,0.1,0.1,51,2025-01-23,Nainital
6.4,12.5,2.4,62,0.0,0.0,0,2025-01-24,Nainital
7.9,15.4,2.3,55,0.0,0.0,0,2025-01-25,Nainital
8.0,15.7,1.3,63,0.0,0.0,3,2025-01-26,Nainital
7.2,14.4,2.3,67,0.0,0.0,1,2025-01-27,Nainital
7.4,14.8,2.0,72,0.0,0.0,3,2025-01-28,Nainital
6.4,13.3,1.9,79,0.0,0.0,3,2025-01-29,Nainital
6.5,13.7,1.6,75,0.0,0.0,3,2025-01-30,Nainital
6.3,13.0,1.8,54,0.0,0.0,0,2025-01-31,Nainital
6.4,13.3,1.1,52,0.0,0.0,0,2025-02-01,Nainital
6.4,13.8,1.1,56,0.0,0.0,0,2025-02-02,Nainital
8.4,17.3,2.1,49,0.0,0.0,0,2025-02-03,Nainital
7.7,11.8,3.7,67,22.5,22.5,63,2025-02-04,Nainital
6.5,12.4,0.8,73,0.2,0.2,51,2025-02-05,Nainital
5.4,14.0,-1.4,60,0.0,0.0,1,2025-02-06,Nainital
7.7,16.1,1.7,45,0.0,0.0,3,2025-02-07,Nainital
9.6,16.9,3.2,31,0.0,0.0,3,2025-02-08,Nainital
9.6,16.6,5.2,41,0.0,0.0,0,2025-02-09,Nainital
8.7,15.1,4.3,46,0.0,0.0,3,2025-02-10,Nainital
