temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.3,16.8,5.2,82,0.0,0.0,3,2021-01-01,Haridwar
12.0,19.2,6.1,68,0.3,0.3,51,2021-01-02,Haridwar
14.5,21.1,10.0,76,0.9,0.9,53,2021-01-03,Haridwar
15.9,22.3,10.7,80,8.2,8.2,61,2021-01-04,Haridwar
17.3,21.1,13.7,73,1.3,1.3,51,2021-01-05,Haridwar
16.0,20.5,11.9,81,1.7,1.7,51,2021-01-06,Haridwar
14.4,21.4,9.6,80,0.0,0.0,0,2021-01-07,Haridwar
13.3,19.9,9.3,90,0.0,0.0,3,2021-01-08,Haridwar
14.5,23.1,8.2,75,0.0,0.0,3,2021-01-09,Haridwar
13.2,20.3,9.0,85,0.0,0.0,0,2021-01-10,Haridwar
11.3,17.6,7.7,89,0.0,0.0,3,2021-01-11,Haridwar
10.0,16.2,6.5,89,0.0,0.0,3,2021-01-12,Haridwar
9.1,13.4,4.8,90,0.0,0.0,3,2021-01-13,Haridwar
10.3,16.5,4.7,85,0.0,0.0,3,2021-01-14,Haridwar
12.3,18.1,8.0,82,0.0,0.0,3,2021-01-15,Haridwar
11.8,17.4,7.1,87,0.0,0.0,1,2021-01-16,Haridwar
12.3,18.2,8.3,85,0.0,0.0,3,2021-01-17,Haridwar
12.9,19.0,7.5,82,0.0,0.0,2,2021-01-18,Haridwar
13.8,21.3,8.0,77,0.0,0.0,2,2021-01-19,Haridwar
11.7,19.7,6.3,84,0.0,0.0,3,2021-01-20,Haridwar
11.6,19.1,4.7,81,0.0,0.0,3,2021-01-21,Haridwar
11.9,18.2,5.9,84,0.0,0.0,3,2021-01-22,Haridwar
12.5,19.7,6.2,83,0.0,0.0,3,2021-01-23,Haridwar
12.9,19.5,8.2,82,0.0,0.0,1,2021-01-24,Haridwar
11.5,18.8,6.5,84,0.0,0.0,0,2021-01-25,Haridwar
10.8,17.5,5.9,86,0.0,0.0,0,2021-01-26,Haridwar
11.9,18.1,6.9,82,0.0,0.0,1,2021-01-27,Haridwar
11.0,17.4,6.9,83,0.0,0.0,1,2021-01-28,Haridwar
10.5,17.2,5.4,83,0.0,0.0,1,2021-01-29,Haridwar
10.2,18.0,4.3,81,0.0,0.0,3,2021-01-30,Haridwar
11.1,18.0,3.8,77,0.0,0.0,0,2021-01-31,Haridwar
12.3,19.2,6.3,78,0.0,0.0,0,2021-02-01,Haridwar
13.1,21.0,6.6,79,0.0,0.0,0,2021-02-02,Haridwar
14.6,22.0,7.7,68,0.9,0.9,51,2021-02-03,Haridwar
15.5,20.7,11.4,62,3.9,3.9,61,2021-02-04,Haridwar
