temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district
10.0,15.4,5.6,91,0.0,0.0,3,2023-01-01,Haridwar
10.5,16.8,5.3,86,0.0,0.0,2,2023-01-02,Haridwar
10.1,17.0,5.4,85,0.0,0.0,3,2023-01-03,Haridwar
9.3,16.4,5.0,85,0.0,0.0,1,2023-01-04,Haridwar
8.2,14.5,4.6,87,0.0,0.0,1,2023-01-05,Haridwar
7.1,12.8,3.6,92,0.0,0.0,3,2023-01-06,Haridwar
8.0,15.8,2.9,88,0.0,0.0,3,2023-01-07,Haridwar
8.6,15.3,3.5,91,0.0,0.0,3,2023-01-08,Haridwar
10.6,17.4,5.7,88,0.0,0.0,3,2023-01-09,Haridwar
10.4,17.1,5.9,92,0.0,0.0,3,2023-01-10,Haridwar
9.1,14.0,4.6,93,0.9,0.9,53,2023-01-11,Haridwar
12.3,19.3,7.2,84,0.9,0.9,53,2023-01-12,Haridwar
13.3,19.5,8.8,82,3.2,3.2,61,2023-01-13,Haridwar
13.3,18.5,9.0,84,2.4,2.4,61,2023-01-14,Haridwar
10.4,15.9,7.5,87,0.0,0.0,3,2023-01-15,Haridwar
9.2,15.4,5.0,85,0.0,0.0,3,2023-01-16,Haridwar
8.8,15.5,4.3,84,0.0,0.0,2,2023-01-17,Haridwar
9.5,16.9,3.8,81,0.0,0.0,3,2023-01-18,Haridwar
12.1,17.7,6.7,83,0.4,0.4,51,2023-01-19,Haridwar
14.0,18.4,8.2,77,4.5,4.5,61,2023-01-20,Haridwar
12.9,20.3,7.3,75,0.0,0.0,0,2023-01-21,Haridwar
12.8,21.0,7.5,71,0.0,0.0,0,2023-01-22,Haridwar
14.6,23.4,8.2,61,0.0,0.0,3,2023-01-23,Haridwar
15.1,21.6,10.5,73,6.8,6.8,63,2023-01-24,Haridwar
14.9,20.1,11.0,86,5.2,5.2,61,2023-01-25,Haridwar
14.3,20.3,10.3,85,0.0,0.0,1,2023-01-26,Haridwar
13.2,20.2,9.2,87,0.0,0.0,3,2023-01-27,Haridwar
12.1,19.6,7.1,86,0.0,0.0,3,2023-01-28,Haridwar
12.2,16.2,7.8,84,4.2,4.2,61,2023-01-29,Haridwar
13.6,17.2,8.8,76,7.8,7.8,61,2023-01-30,Haridwar
13.6,21.3,7.7,78,0.0,0.0,0,2023-01-31,Haridwar
13.5,20.9,9.4,85,0.0,0.0,3,2023-02-01,Haridwar
12.7,20.9,6.8,85,0.0,0.0,3,2023-02-02,Haridwar
12.3,20.5,6.4,83,0.0,0.0,1,2023-02-03,Haridwar
13.7,22.2,6.9,80,0.0,0.0,0,2023-02-04,Haridwar
13.7,22.4,7.8,80,0.0,0.0,1,2023-02-05,Haridwar
15.4,23.4,9.6,74,0.0,0.0,1,2023-02-06,Haridwar
16.1,23.7,10.8,64,0.0,0.0,0,2023-02-07,Haridwar
14.1,22.0,8.1,71,0.0,0.0,3,2023-02-08,Haridwar
15.4,23.9,8.3,73,0.0,0.0,3,2023-02-09,Haridwar
18.5,25.2,12.5,56,0.0,0.0,3,2023-02-10,Haridwar
18.7,25.4,13.5,55,0.0,0.0,1,2023-02-11,Haridwar
14.4,21.1,8.7,54,0.0,0.0,0,2023-02-12,Haridwar
12.2,20.8,5.1,61,0.0,0.0,0,2023-02-13,Haridwar
13.6,20.9,6.5,72,0.0,0.0,3,2023-02-14,Haridwar
14.6,22.5,7.6,79,0.0,0.0,1,2023-02-15,Haridwar
17.6,25.5,10.6,68,0.0,0.0,3,2023-02-16,Haridwar
19.0,26.9,12.9,65,0.0,0.0,3,2023-02-17,Haridwar
18.6,26.0,11.9,71,0.0,0.0,3,2023-02-18,Haridwar
19.3,26.8,12.9,73,0.0,0.0,3,2023-02-19,Haridwar
20.7,29.9,13.8,61,0.0,0.0,3,2023-02-20,Haridwar
21.6,29.5,16.3,52,0.1,0.1,51,2023-02-21,Haridwar
19.5,26.8,13.8,56,0.0,0.0,3,2023-02-22,Haridwar
17.8,26.3,10.5,61,0.0,0.0,0,2023-02-23,Haridwar
17.6,26.3,10.5,63,0.0,0.0,2,2023-02-24,Haridwar
17.2,25.7,10.1,70,0.0,0.0,0,2023-02-25,Haridwar
19.1,27.2,12.6,64,0.0,0.0,2,2023-02-26,Haridwar
18.8,27.2,13.2,61,0.0,0.0,1,2023-02-27,Haridwar
18.8,27.8,11.9,57,0.0,0.0,3,2023-02-28,Haridwar
20.5,27.9,15.1,50,0.1,0.1,51,2023-03-01,Haridwar
21.0,29.3,14.6,50,0.0,0.0,2,2023-03-02,Haridwar
21.0,29.2,13.6,56,0.0,0.0,1,2023-03-03,Haridwar
20.4,28.8,12.8,63,0.0,0.0,3,2023-03-04,Haridwar
19.8,28.3,12.6,65,0.0,0.0,3,2023-03-05,Haridwar
19.0,27.2,11.6,64,0.0,0.0,0,2023-03-06,Haridwar
19.1,27.3,12.3,64,0.0,0.0,3,2023-03-07,Haridwar
19.8,27.1,13.2,63,0.0,0.0,3,2023-03-08,Haridwar
20.6,27.7,15.2,54,0.0,0.0,2,2023-03-09,Haridwar
20.8,28.7,13.8,59,0.0,0.0,1,2023-03-10,Haridwar
21.2,28.7,14.6,65,0.0,0.0,1,2023-03-11,Haridwar
22.1,29.4,15.9,60,0.0,0.0,3,2023-03-12,Haridwar
22.2,29.0,16.5,59,0.0,0.0,3,2023-03-13,Haridwar
21.8,28.6,16.3,59,0.0,0.0,3,2023-03-14,Haridwar
21.7,29.8,14.6,56,0.0,0.0,3,2023-03-15,Haridwar
22.7,30.1,16.1,49,0.0,0.0,3,2023-03-16,Haridwar
21.9,29.2,16.4,53,0.3,0.3,51,2023-03-17,Haridwar
19.1,24.9,15.6,77,14.1,14.1,65,2023-03-18,Haridwar
19.6,25.9,14.4,71,0.1,0.1,51,2023-03-19,Haridwar
18.4,23.9,15.1,79,15.7,15.7,63,2023-03-20,Haridwar
16.4,19.8,13.4,88,32.9,32.9,63,2023-03-21,Haridwar
18.2,24.7,11.7,72,0.0,0.0,3,2023-03-22,Haridwar
19.0,26.6,11.7,71,0.0,0.0,3,2023-03-23,Haridwar
19.9,27.8,13.4,70,0.1,0.1,51,2023-03-24,Haridwar
20.1,24.7,16.5,76,7.1,7.1,63,2023-03-25,Haridwar
20.1,26.8,14.7,61,0.0,0.0,2,2023-03-26,Haridwar
19.0,26.1,12.1,68,0.0,0.0,0,2023-03-27,Haridwar
19.8,26.6,13.5,67,0.0,0.0,3,2023-03-28,Haridwar
21.3,29.0,14.3,58,0.0,0.0,3,2023-03-29,Haridwar
22.9,30.7,16.2,52,0.0,0.0,3,2023-03-30,Haridwar
18.2,19.9,16.1,86,21.2,21.2,63,2023-03-31,Haridwar
18.7,22.6,15.2,79,8.7,8.7,63,2023-04-01,Haridwar
19.3,25.6,13.6,72,0.0,0.0,1,2023-04-02,Haridwar
21.1,29.1,13.5,64,0.4,0.4,51,2023-04-03,Haridwar
20.4,27.9,16.0,63,0.1,0.1,51,2023-04-04,Haridwar
20.4,27.8,14.2,55,0.0,0.0,3,2023-04-05,Haridwar
21.3,29.6,12.7,51,0.0,0.0,3,2023-04-06,Haridwar
21.2,30.3,12.9,56,0.0,0.0,0,2023-04-07,Haridwar
21.7,30.8,13.8,59,0.0,0.0,0,2023-04-08,Haridwar
23.0,31.5,15.3,48,0.0,0.0,0,2023-04-09,Haridwar
23.2,31.6,15.5,44,0.0,0.0,3,2023-04-10,Haridwar
25.0,33.5,15.7,41,0.0,0.0,3,2023-04-11,Haridwar
24.9,34.4,16.6,42,0.0,0.0,3,2023-04-12,Haridwar
25.6,35.2,16.7,44,0.0,0.0,0,2023-04-13,Haridwar
26.8,36.0,17.8,41,0.0,0.0,3,2023-04-14,Haridwar
27.2,35.6,19.7,40,0.0,0.0,3,2023-04-15,Haridwar
28.1,37.0,20.6,36,0.0,0.0,3,2023-04-16,Haridwar
28.3,37.0,20.1,35,0.0,0.0,3,2023-04-17,Haridwar
29.4,37.7,21.5,34,0.0,0.0,3,2023-04-18,Haridwar
28.3,35.0,22.4,36,0.4,0.4,51,2023-04-19,Haridwar
27.1,31.8,23.7,40,0.8,0.8,53,2023-04-20,Haridwar
26.4,33.1,20.2,36,0.0,0.0,3,2023-04-21,Haridwar
25.2,32.5,17.8,34,0.0,0.0,2,2023-04-22,Haridwar
24.8,31.8,19.1,35,0.0,0.0,3,2023-04-23,Haridwar
24.1,30.2,17.9,42,0.0,0.0,3,2023-04-24,Haridwar
24.0,30.5,16.4,50,0.0,0.0,2,2023-04-25,Haridwar
25.9,33.2,17.6,46,0.0,0.0,3,2023-04-26,Haridwar
25.5,31.9,20.0,47,0.1,0.1,51,2023-04-27,Haridwar
26.3,34.2,19.8,44,0.0,0.0,3,2023-04-28,Haridwar
25.9,34.1,19.8,47,3.2,3.2,61,2023-04-29,Haridwar
24.4,30.6,20.6,56,0.2,0.2,51,2023-04-30,Haridwar
20.2,22.9,18.3,88,12.9,12.9,63,2023-05-01,Haridwar
19.5,24.2,17.0,88,23.2,23.2,63,2023-05-02,Haridwar
21.6,28.5,16.9,75,16.7,16.7,63,2023-05-03,Haridwar
